id,xP
1,-0.5
2,0.0
3,0.0
4,0.0
5,-0.1
6,4.7
7,2.0
8,-0.5
9,0.0
10,-0.1
11,0.0
12,0.0
13,-0.1
14,1.0
15,1.7
16,6.0
17,0.5
18,0.0
20,-0.3
21,4.3
22,8.3
23,2.3
24,0.0
25,0.0
26,6.3
27,0.0
67,3.3
466,0.0
478,-0.5
530,-0.5
531,0.0
532,-0.5
558,4.7
559,3.0
572,-0.5
590,0.8
664,-0.5
28,0.0
29,0.0
30,2.7
31,0.0
32,1.0
34,1.0
35,1.3
36,0.3
37,0.3
38,0.0
39,3.7
40,4.7
41,0.0
42,0.3
43,3.3
44,2.7
45,2.0
46,0.0
47,0.0
48,0.0
49,0.0
50,2.3
51,4.3
52,0.1
337,3.7
492,0.0
496,0.0
497,0.0
526,1.7
568,0.0
596,0.0
610,0.0
638,0.0
650,0.0
670,1.4
681,2.4
76,2.4
77,2.4
78,2.4
79,0.0
80,0.0
81,3.0
82,0.0
83,0.0
84,1.2
85,1.6
86,3.0
87,0.0
88,0.0
89,8.0
90,2.0
91,3.0
92,0.0
93,0.0
94,0.0
95,0.0
96,1.5
97,0.4
479,2.0
483,0.0
498,1.2
499,3.0
524,6.0
556,3.0
569,0.4
594,0.0
614,0.0
619,0.0
628,0.0
640,0.0
662,0.0
673,4.2
53,2.0
54,0.0
55,0.2
56,0.2
57,0.0
58,4.5
59,0.0
60,1.0
61,1.2
62,1.5
63,3.2
64,1.9
65,0.0
66,0.0
68,0.0
69,4.2
70,1.0
71,2.8
72,0.5
73,0.5
74,5.2
75,2.8
447,1.8
462,4.2
476,0.0
500,0.0
535,0.0
536,0.0
537,0.2
538,0.0
560,0.0
584,5.0
595,0.0
612,0.0
653,0.0
654,0.0
655,0.0
98,0.0
99,-0.5
100,0.0
101,1.0
102,0.0
103,-0.5
104,0.0
105,0.0
106,-0.5
107,1.5
108,1.0
109,1.5
110,0.5
111,0.5
112,-0.4
113,0.5
114,-0.5
115,0.0
116,0.0
117,0.0
118,1.5
451,-0.5
480,1.5
533,-0.5
534,-0.5
565,-0.5
575,4.0
578,1.9
585,0.0
119,2.2
120,0.0
121,1.8
122,4.8
123,3.8
124,0.2
125,2.6
126,0.0
127,2.2
129,0.0
130,2.4
131,1.0
132,0.2
133,0.1
134,0.0
135,0.0
136,0.0
137,3.0
138,3.6
139,0.0
140,2.4
141,0.4
142,0.8
143,3.0
501,0.0
527,0.8
529,3.6
539,0.0
592,0.4
606,0.0
671,1.2
672,1.2
144,0.2
146,1.3
147,-0.3
148,0.0
149,0.5
150,1.7
151,-0.5
152,0.0
153,3.5
154,0.7
155,2.3
156,0.3
157,-0.3
158,-0.5
159,1.5
160,-0.5
161,-0.3
162,2.3
386,2.5
464,2.5
474,1.7
477,1.3
488,1.7
493,-0.5
540,-0.5
541,-0.5
542,-0.5
543,-0.5
561,-0.5
586,7.0
163,0.0
164,0.0
165,0.5
166,0.0
167,0.0
168,0.0
169,1.5
170,4.5
171,2.5
172,1.0
173,2.0
174,1.0
175,0.0
176,0.0
177,0.0
178,1.0
179,1.5
180,0.0
181,0.0
481,0.0
482,0.0
484,1.0
502,2.5
503,9.5
504,0.5
544,4.5
545,0.0
564,0.0
570,0.0
571,0.0
591,0.5
602,1.0
607,0.0
613,0.0
616,0.0
622,0.0
623,0.0
630,0.5
674,2.0
675,2.2
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
340,0.0
455,0.0
458,0.0
473,0.0
505,0.0
573,0.0
587,0.0
639,0.0
645,0.0
646,0.0
647,0.0
182,0.0
183,0.0
184,0.0
185,0.8
186,3.5
187,0.0
188,4.8
189,0.1
190,0.5
191,0.0
192,0.0
193,1.8
194,0.8
195,0.0
196,4.2
197,0.0
198,0.0
199,2.5
267,4.5
287,2.8
463,0.8
490,0.5
550,0.8
551,0.8
552,2.5
562,0.5
563,0.0
576,0.8
577,3.5
600,0.5
601,0.5
608,0.5
624,0.5
631,0.5
657,0.5
658,0.5
221,1.5
222,1.2
223,0.0
224,1.2
225,0.0
226,0.0
227,1.0
228,1.5
229,0.8
230,3.8
231,1.5
232,1.0
233,4.2
234,0.0
235,0.0
236,0.0
237,6.0
238,0.2
239,1.0
240,5.2
241,0.0
242,0.5
243,0.5
244,0.2
245,0.8
246,0.0
247,0.0
248,0.0
506,0.0
553,0.0
620,0.0
625,0.0
626,0.0
627,0.0
656,0.0
660,0.0
33,2.7
249,0.4
250,3.5
251,7.7
252,2.3
253,0.0
254,9.3
255,5.3
256,6.5
257,5.7
258,3.5
259,7.3
260,0.5
261,3.1
262,6.3
263,2.3
264,4.1
265,5.3
266,2.6
268,0.0
453,2.3
507,0.7
508,0.5
566,0.0
593,0.5
603,0.5
604,0.5
605,0.5
615,0.5
629,0.5
651,0.5
663,0.5
269,3.5
270,3.8
271,1.8
272,0.0
273,1.5
274,1.2
275,1.5
276,0.5
277,1.2
278,0.5
279,1.2
280,0.5
281,1.5
282,0.5
283,0.8
284,0.4
285,5.5
286,0.9
288,1.8
289,1.8
459,0.5
485,3.8
509,0.5
510,1.5
511,0.0
512,0.8
555,2.8
579,5.5
632,1.2
636,0.5
19,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
465,0.0
513,0.0
514,0.0
599,0.0
609,0.0
678,0.0
145,0.5
290,-0.5
313,-1.0
314,0.0
315,0.4
316,0.0
317,-0.8
318,1.0
319,-0.4
320,0.0
321,-1.0
322,0.0
323,0.0
324,0.0
325,-0.4
326,-0.6
327,-0.5
328,0.8
329,0.5
330,0.0
331,-0.8
448,-0.5
449,-0.4
456,-0.5
457,-0.5
471,0.2
515,-1.0
516,-0.2
528,0.0
580,-0.8
581,0.0
643,-1.0
648,-0.5
649,-1.0
666,-1.0
683,0.2
332,0.8
333,3.0
334,0.0
335,2.2
336,1.8
338,0.0
339,1.0
341,9.5
342,0.0
343,4.5
344,0.0
345,1.1
346,1.0
347,0.2
348,0.0
349,3.5
350,0.0
351,0.0
460,1.0
491,0.2
517,2.0
518,6.2
519,0.8
525,0.5
546,0.5
567,0.4
637,0.0
641,0.2
665,0.0
667,0.0
680,1.2
352,0.0
353,5.5
355,0.0
356,0.0
357,6.0
358,0.0
359,7.8
360,1.2
361,4.8
362,6.5
363,2.0
364,3.0
365,3.0
366,2.8
367,6.8
368,0.0
369,0.0
370,4.5
371,2.5
372,1.2
373,2.5
374,1.0
375,2.5
486,1.0
487,1.8
494,0.0
520,1.0
588,6.2
597,1.0
598,1.0
659,1.0
668,1.0
354,1.0
376,0.0
377,0.0
378,-1.0
379,0.0
380,0.0
381,-0.5
382,0.0
383,0.0
384,0.0
385,0.0
387,0.0
388,0.0
389,1.5
390,0.0
391,0.5
392,0.0
393,0.0
394,0.0
395,-1.0
396,0.0
397,0.0
398,0.0
399,0.0
400,-1.0
401,0.0
402,0.0
403,1.0
404,0.0
405,0.0
450,3.0
454,0.0
467,0.0
468,2.5
469,0.0
472,0.0
495,1.0
557,0.0
574,-1.0
618,0.0
633,-1.0
642,-1.0
669,-1.0
676,1.0
677,1.0
679,0.7
128,0.0
406,5.1
407,1.5
408,11.5
409,0.0
410,0.0
411,1.0
412,2.3
413,9.9
414,6.7
415,1.5
416,10.7
417,3.9
418,6.7
419,10.3
420,17.9
421,5.9
422,7.5
423,1.0
424,6.3
425,2.3
489,1.5
521,0.0
522,0.0
554,1.5
582,5.9
589,1.9
617,1.9
634,1.5
644,1.5
652,1.5
682,4.2
426,5.2
427,0.0
428,0.0
429,6.5
430,0.8
431,8.8
432,5.5
433,0.0
434,1.2
435,1.2
436,3.5
437,4.8
438,2.5
439,5.8
440,0.0
441,0.0
442,0.0
