id,xP
1,0.5
2,0.0
3,0.0
4,6.5
5,0.5
6,2.5
7,0.0
8,0.5
9,0.0
10,0.5
11,0.5
12,0.5
13,1.3
14,0.5
15,4.0
16,2.7
17,2.0
18,0.0
20,0.5
21,8.0
22,3.8
23,3.3
24,0.0
25,0.0
26,1.7
27,0.0
67,3.5
466,1.3
478,2.0
530,0.5
531,0.0
532,0.5
558,2.3
559,4.0
572,0.5
590,3.3
28,-0.5
29,0.0
30,5.5
31,0.0
32,-0.3
34,-0.5
35,4.0
36,3.5
37,0.0
38,1.5
39,1.7
40,2.7
41,-0.3
42,-0.3
43,1.3
44,2.7
45,1.7
46,0.0
47,0.0
48,0.0
49,-0.1
50,2.7
51,2.3
52,-0.5
283,-0.3
337,2.7
492,0.5
496,-0.5
497,-0.5
526,-0.5
568,0.0
596,-0.5
610,-0.5
76,3.0
77,2.0
78,2.8
79,0.0
80,2.2
81,2.2
82,0.0
83,1.5
84,0.6
85,0.5
86,2.8
87,0.0
88,0.5
89,0.0
90,0.0
91,3.0
92,0.0
93,0.0
94,0.0
95,0.0
96,3.2
97,0.2
479,1.8
483,0.5
498,0.0
499,0.0
524,0.0
556,0.0
569,0.0
594,2.2
614,0.0
53,0.8
54,-1.0
55,1.5
56,2.2
57,0.0
58,2.0
59,3.8
60,0.0
61,-0.2
62,2.0
63,2.2
64,1.2
65,0.0
66,0.0
68,0.0
69,3.5
70,-1.0
71,-0.5
72,-0.8
73,0.0
74,1.0
75,1.0
447,0.0
462,0.0
476,-1.0
500,0.0
535,0.0
536,0.0
537,-1.0
538,0.0
560,-1.0
584,2.8
595,-1.0
612,-1.0
98,1.3
99,-0.5
100,-0.3
101,0.3
102,0.0
103,-0.5
104,-0.3
105,0.3
106,-0.2
107,2.7
108,0.3
109,1.3
110,2.3
111,1.0
112,2.0
113,1.7
114,-0.5
115,1.5
116,0.0
117,0.0
118,1.7
451,1.5
480,-0.5
533,-0.5
534,-0.5
565,-0.5
575,0.0
578,4.7
585,-0.5
119,6.0
120,0.0
121,3.7
122,1.7
123,3.7
124,2.0
125,5.7
126,0.0
127,4.5
129,1.5
130,2.5
131,1.7
132,5.0
133,3.3
134,0.0
135,10.3
136,0.0
137,0.0
138,8.0
139,0.0
140,4.7
141,2.7
142,5.3
143,6.3
501,3.5
527,7.3
529,0.0
539,0.0
592,1.5
606,1.5
144,3.0
146,2.7
147,0.7
148,2.5
149,4.5
150,1.0
151,0.5
152,2.7
153,2.5
154,3.3
155,2.5
156,0.5
157,0.5
158,0.5
159,0.7
160,0.0
161,0.0
162,3.3
386,0.5
464,3.7
474,1.7
477,2.0
488,1.5
493,0.5
540,0.5
541,0.5
542,0.5
543,0.5
561,0.5
586,3.7
163,0.0
164,0.0
165,1.5
166,0.0
167,0.0
168,3.0
169,5.0
170,4.2
171,3.8
172,0.0
173,0.0
174,2.5
175,0.0
176,3.2
177,0.0
178,1.0
179,3.5
180,2.0
181,0.0
481,1.0
482,7.0
484,4.8
502,1.0
503,2.0
504,1.0
544,1.0
545,0.0
564,0.0
570,0.0
571,1.0
591,2.8
602,1.0
607,1.5
613,1.0
616,1.0
200,1.8
201,0.6
202,0.0
203,0.0
204,0.0
205,7.0
206,0.0
207,0.8
208,0.8
209,0.9
210,5.2
211,1.5
212,3.0
213,5.0
214,0.2
215,1.2
216,0.0
217,2.5
218,0.0
219,0.0
220,0.0
340,0.8
455,2.5
458,1.8
473,0.2
505,0.0
573,0.0
587,1.2
182,0.0
183,0.0
184,3.0
185,0.0
186,3.0
187,3.5
188,2.5
189,0.0
190,4.5
191,0.3
192,0.0
193,0.8
194,0.0
195,0.0
196,3.0
197,2.0
198,1.0
199,3.2
267,1.0
287,2.0
463,0.0
490,0.0
550,0.0
551,0.8
552,0.2
562,0.0
563,0.2
576,0.0
577,1.2
600,0.0
601,0.0
608,0.0
221,2.7
222,5.0
223,0.5
224,2.5
225,0.0
226,0.0
227,1.0
228,6.5
229,4.0
230,5.0
231,2.7
232,2.0
233,14.7
234,4.5
235,0.5
236,0.5
237,4.7
238,0.7
239,4.5
240,5.5
241,0.5
242,2.0
243,2.0
244,3.8
245,0.7
246,1.5
247,0.0
248,0.0
506,0.0
553,0.0
33,3.8
249,3.2
250,3.5
251,6.8
252,2.5
253,0.0
254,3.5
255,2.2
256,5.8
257,3.2
258,2.5
259,4.2
260,2.8
261,6.0
262,3.0
263,5.5
264,1.0
265,9.5
266,3.5
268,0.0
453,1.8
507,1.2
508,1.0
566,0.0
593,1.0
603,1.0
604,1.0
605,1.0
615,1.0
269,0.3
270,1.3
271,0.0
272,0.0
273,1.0
274,0.4
275,-0.3
276,-0.3
277,1.7
278,1.0
279,-0.5
280,-0.5
281,1.1
282,-0.5
284,0.7
285,1.5
286,-0.5
288,0.0
289,2.3
459,-0.5
485,0.3
509,-0.5
510,0.0
511,0.0
512,-0.5
555,0.0
579,1.0
19,1.0
291,0.0
292,0.5
293,0.5
294,1.0
295,0.0
296,2.7
297,1.0
298,0.3
299,0.0
300,0.0
301,0.0
302,2.0
303,1.0
304,1.0
305,-0.5
306,1.3
307,3.0
308,0.7
309,2.5
310,0.7
311,-0.5
312,0.0
465,0.3
513,-0.5
514,-0.5
599,-0.5
609,-0.5
145,0.0
290,-1.7
313,-1.5
314,3.5
315,0.3
316,0.0
317,-1.0
318,1.0
319,1.7
320,0.0
321,-1.5
322,0.0
323,-1.5
324,0.0
325,0.0
326,0.7
327,-1.5
328,-1.5
329,-1.0
330,0.0
331,-1.5
448,-1.5
449,-0.5
456,0.7
457,2.0
471,0.3
515,-1.5
516,0.5
528,-1.3
580,1.3
581,0.5
332,1.5
333,0.5
334,3.5
335,2.5
336,5.0
338,0.0
339,1.0
341,0.0
342,1.3
343,2.7
344,0.0
345,1.3
346,1.3
347,0.5
348,0.0
349,2.7
350,1.0
351,2.7
460,2.5
491,5.7
517,2.3
518,4.7
519,0.7
525,1.7
546,0.5
567,0.5
352,0.0
353,1.5
355,0.0
356,0.0
357,4.0
358,0.0
359,6.5
360,0.0
361,0.7
362,1.5
363,-0.3
364,-0.5
365,4.3
366,-0.5
367,-0.3
368,0.0
369,-0.3
370,2.5
371,-0.5
372,0.0
373,0.7
374,-0.5
375,2.7
486,-0.5
487,0.3
494,0.3
520,-0.5
588,0.7
597,-0.5
598,-0.5
354,1.0
376,0.8
377,-0.2
378,-1.0
379,0.2
380,0.0
381,-0.5
382,-0.4
383,0.0
384,0.0
385,0.0
387,-0.2
388,0.0
389,-1.0
390,-0.8
391,-0.8
392,0.0
393,0.0
394,0.0
395,-1.0
396,0.0
397,0.0
398,0.0
399,2.5
400,-0.2
401,0.0
402,0.0
403,-1.0
404,0.8
405,-1.0
450,3.0
454,0.0
467,0.0
468,4.5
469,0.0
472,0.8
495,2.2
557,0.0
574,-1.0
618,0.8
128,4.5
406,0.5
407,0.5
408,5.5
409,6.3
410,0.0
411,6.0
412,1.0
413,5.0
414,1.3
415,0.5
416,1.0
417,0.5
418,1.0
419,3.3
420,5.7
421,3.7
422,4.3
423,2.5
424,0.5
425,3.7
489,0.5
521,0.0
522,0.0
554,0.5
582,0.7
589,0.1
617,0.5
426,2.2
427,0.0
428,0.0
429,4.2
430,6.0
431,4.2
432,2.5
433,0.0
434,2.5
435,2.5
436,3.0
437,2.8
438,2.0
439,2.5
440,0.0
441,0.0
442,0.0
443,0.5
444,0.0
445,0.2
446,0.0
452,0.0
461,0.5
470,1.5
475,5.2
523,0.0
547,0.0
548,0.0
549,0.0
583,6.2
611,0.0
