name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ozan Tufan,MID,Watford,0.0,0,0,0,0,0.0,557,306,0,0,0.0,0.0,2022-04-02T11:30:00Z,0,11,0,0,0,0,31,0,1414,0,2,0.0,0,-8,0,8,50,False,0
Andre Gray,FWD,Watford,0.0,0,0,0,0,0.0,383,306,0,0,0.0,0.0,2022-04-02T11:30:00Z,0,11,0,0,0,0,31,0,4953,0,2,0.0,0,-12,0,12,54,False,0
Willy Boly,DEF,Wolves,2.0,0,0,15,0,0.7,428,310,1,0,2.3,22.6,2022-04-02T14:00:00Z,90,2,0,0,0,0,31,0,8710,1,2,0.0,2,-464,147,611,49,True,0
Mads Roerslev Rasmussen,DEF,Brentford,0.0,0,0,9,0,1.0,89,303,1,0,1.1,8.4,2022-04-02T14:00:00Z,90,6,0,0,0,0,31,0,8216,4,1,2.0,2,-124,266,390,41,False,0
Sam Byram,DEF,Norwich,1.5,0,0,22,1,0.8,321,301,0,0,2.0,19.0,2022-04-02T14:00:00Z,90,4,0,0,0,0,31,0,1342,0,0,0.0,6,16,41,25,44,False,0
Wout Weghorst,FWD,Burnley,1.9,0,0,-1,0,1.2,700,302,2,0,0.0,0.0,2022-04-02T14:00:00Z,80,12,0,0,0,0,31,0,659713,2,0,0.0,1,267720,290995,23275,64,True,1
Wout Weghorst,FWD,Burnley,1.9,0,0,4,0,11.3,700,183,2,0,2.0,1.6,2022-04-06T18:30:00Z,79,8,0,0,0,0,31,0,659713,2,3,7.0,2,267720,290995,23275,64,True,0
Andrew Omobamidele,DEF,Norwich,0.0,0,0,0,0,0.0,331,301,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,4,0,0,0,0,31,0,197082,0,0,0.0,0,-2245,571,2816,39,False,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,0.0,0,0,-4,0,1.0,310,308,3,0,0.2,0.0,2022-04-03T15:30:00Z,58,17,0,0,0,0,31,0,85423,1,5,2.0,0,-6588,3489,10077,58,False,1
Marc Cucurella,DEF,Brighton,3.8,0,2,29,1,53.0,584,301,0,0,8.3,28.2,2022-04-02T14:00:00Z,90,15,0,0,0,0,31,0,248058,0,0,2.0,8,-1716,10293,12009,50,True,0
Joël Veltman,DEF,Brighton,3.2,0,1,28,1,1.5,62,301,0,0,6.2,22.2,2022-04-02T14:00:00Z,90,15,0,0,0,0,31,0,88448,0,0,38.0,7,2369,5252,2883,42,True,0
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,446,310,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,2,0,0,0,0,31,0,1900,1,2,0.0,0,-7,32,39,44,True,0
Hee-Chan Hwang,FWD,Wolves,2.0,0,0,0,0,0.5,583,310,1,0,0.8,1.4,2022-04-02T14:00:00Z,22,2,0,0,0,0,31,0,416154,1,2,6.0,1,-6104,24727,30831,54,True,0
Divock Origi,FWD,Liverpool,1.5,0,0,0,0,0.0,235,306,0,0,0.0,0.0,2022-04-02T11:30:00Z,0,18,0,0,0,0,31,0,96952,0,2,0.0,0,953,3357,2404,48,True,0
Christian Benteke,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,149,304,0,0,0.0,0.0,2022-04-04T19:00:00Z,0,1,0,0,0,0,31,0,111966,0,3,0.0,0,-1588,994,2582,60,True,0
Louie Moulden,GK,Wolves,0.0,0,0,0,0,0.0,611,310,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,2,0,0,0,0,31,0,12857,1,2,0.0,0,-161,0,161,40,True,0
Mathias Jorgensen,DEF,Brentford,-1.0,0,0,0,0,0.0,594,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,6,0,0,0,0,31,0,2364,4,1,0.0,0,-30,30,60,45,False,0
Patrik Gunnarsson,GK,Brentford,0.0,0,0,0,0,0.0,94,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,6,0,0,0,0,31,0,111284,4,1,0.0,0,-1941,0,1941,39,False,0
Tariqe Fosu-Henry,MID,Brentford,-0.7,0,0,0,0,0.0,79,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,6,0,0,0,0,31,0,2760,4,1,0.0,0,3,28,25,51,False,0
Onel Hernández,MID,Norwich,0.0,0,0,0,0,0.0,320,301,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,4,0,0,0,0,31,0,1400,0,0,0.0,0,-4,0,4,49,False,0
