name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ozan Tufan,MID,Watford,0.7,0,0,0,0,0.0,557,216,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,14,0,0,0,0,22,0,1773,1,1,0.0,0,58,152,94,50,False,0
Andre Gray,FWD,Watford,0.0,0,0,0,0,0.0,383,216,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,14,0,0,0,0,22,0,5118,1,1,0.0,0,-52,0,52,54,False,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,428,220,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,16,0,0,0,0,22,0,6889,1,3,0.0,0,-366,47,413,49,True,0
Mads Roerslev Rasmussen,DEF,Brentford,4.5,0,0,9,0,10.8,89,214,3,0,3.0,18.8,2022-01-16T14:00:00Z,90,11,0,0,0,0,22,0,19404,0,3,0.0,1,5038,7452,2414,43,False,0
Mads Roerslev Rasmussen,DEF,Brentford,4.5,0,0,9,0,2.3,89,162,3,0,1.5,6.8,2022-01-19T20:00:00Z,90,13,0,0,0,0,22,0,19404,3,1,6.0,1,5038,7452,2414,43,True,0
Sam Byram,DEF,Norwich,-0.3,0,0,3,0,0.0,321,217,0,0,0.3,3.4,2022-01-15T15:00:00Z,13,8,0,0,0,0,22,0,1233,1,2,0.0,1,28,100,72,44,True,0
Andrew Omobamidele,DEF,Norwich,0.0,0,0,0,0,0.0,331,217,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,8,0,0,0,0,22,0,242201,1,2,0.0,0,-17048,384,17432,39,True,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,1.5,0,0,8,0,3.0,310,216,1,0,5.2,24.4,2022-01-15T15:00:00Z,90,18,0,0,0,0,22,0,56045,1,1,25.0,2,-2293,9469,11762,58,True,0
Marc Cucurella,DEF,Brighton,8.2,0,1,20,0,24.2,584,212,1,0,4.3,16.4,2022-01-14T20:00:00Z,90,7,0,0,0,0,22,0,493816,1,1,2.0,3,125099,156553,31454,51,True,0
Marc Cucurella,DEF,Brighton,8.2,0,0,20,0,38.1,584,232,1,0,6.9,28.6,2022-01-18T20:00:00Z,90,6,0,0,0,0,22,0,493816,1,1,2.0,2,125099,156553,31454,51,True,0
