assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2025-11-23T14:00:00Z,0,False,11,0,0,0,0,0,12,0,0,0,0,2,1,0.0,0,0,0,0,45,False,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,86,0,0,0,1,0.0,0,40,47,7,45,True,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,6,0,0,0,0,0,14,0,145,0,0,4,3,0.0,0,27,37,10,45,False,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2025-12-06T12:30:00Z,0,False,1,0,0,0,0,0,15,0,194,0,0,1,2,0.0,0,24,48,24,45,True,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,19,0,0,0,0,0,16,0,282,0,0,3,2,0.0,0,41,87,46,45,False,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2025-12-21T16:30:00Z,0,False,14,0,0,0,0,0,17,0,391,0,0,1,2,0.0,0,57,88,31,45,True,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,7,0,0,0,0,0,18,0,495,0,0,2,1,0.0,0,35,97,62,45,False,0
0,0,3,0,0,1.0,0,754,0.01,0.01,0.00,0.61,181,0,0,0.1,0.0,2025-12-30T20:15:00Z,8,False,1,0,0,0,0,0,19,0,555,0,0,1,4,0.0,1,14,46,32,45,False,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2026-01-03T12:30:00Z,0,False,16,0,0,0,0,0,20,0,591,0,0,1,3,0.0,0,26,63,37,45,True,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,8,0,0,0,0,0,21,0,595,0,0,0,0,0.0,0,-17,34,51,45,False,0
0,0,2,0,0,0.7,1,754,0.00,0.04,0.04,0.00,211,0,0,0.2,0.0,2026-01-18T16:30:00Z,17,False,9,0,0,0,1,0,22,0,632,0,0,1,0,2.0,1,-6,46,52,45,True,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,False,15,0,0,0,0,0,23,0,702,0,0,2,0,0.0,0,36,61,25,45,False,0
0,0,0,0,0,0.0,0,754,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,5,0,0,0,0,0,24,0,728,0,0,1,0,0.0,0,-7,53,60,45,True,0
