goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.01680678315460682,7,Sub,Sheffield United,Brighton,1,0,2021-04-24,14762,2020,465676,0,0,0,0,0.01680678315460682,0.06661348789930344,0.04980670288205147
0,0,0,68,ML,Brighton,Newcastle United,1,1,2019-04-27,9556,2018,328442,0,0,0,0,0,0.09963758289813995,0.09963758289813995
0,0,0,90,FWL,Wolverhampton Wanderers,Brighton,0,0,2019-04-20,9537,2018,326001,0,0,0,0,0,0.01195530779659748,0.01195530779659748
0,1,0.01641090214252472,19,Sub,Brighton,Cardiff,0,2,2019-04-16,9505,2018,325352,0.08946621417999268,0,1,0,0.01641090214252472,0.1058771163225174,0
0,0,0,26,Sub,Brighton,Bournemouth,0,5,2019-04-13,9536,2018,324214,0,0,0,0,0,0.01611834019422531,0.01611834019422531
0,1,0.03255929425358772,10,Sub,Brighton,Huddersfield,1,0,2019-03-02,9485,2018,305330,0,0,0,0,0.03255929425358772,0.03255929425358772,0
0,0,0,8,Sub,Leicester,Brighton,2,1,2019-02-26,9467,2018,304957,0,0,0,0,0,0,0
0,0,0,53,FWL,Brighton,Crystal Palace,3,1,2018-12-04,9337,2018,277928,0,0,0,0,0,0.034109365195035934,0.034109365195035934
0,2,0.07558570802211761,90,FWL,Huddersfield,Brighton,1,2,2018-12-01,9332,2018,277775,0.14207541942596436,0,2,0,0.07558570802211761,0.21766112744808197,0
0,4,0.2048266977071762,90,ML,Brighton,Leicester,1,1,2018-11-24,9322,2018,277511,0.11927492916584015,0,2,0,0.2048266977071762,0.2535378336906433,0.03115283139050007
0,2,0.051701564341783524,90,ML,Cardiff,Brighton,2,1,2018-11-10,9307,2018,277110,0,0,0,0,0.051701564341783524,0.11024197190999985,0.0765518844127655
0,2,0.08952481299638748,65,ML,Everton,Brighton,3,1,2018-11-03,9301,2018,276916,0,0,0,0,0.08952481299638748,0.08952481299638748,0
0,0,0,82,ML,Brighton,Wolverhampton Wanderers,1,0,2018-10-27,9290,2018,276595,0,0,0,0,0,0.036954738199710846,0.036954738199710846
0,2,0.11025611311197281,88,ML,Newcastle United,Brighton,0,1,2018-10-20,9280,2018,276361,0.12375062704086304,1,1,0,0.11025611311197281,0.08848466724157333,0
0,1,0.04125406593084335,18,Sub,Brighton,West Ham,1,0,2018-10-05,9267,2018,275991,0,0,0,0,0.04125406593084335,0.04125406593084335,0
0,0,0,6,Sub,Manchester City,Brighton,2,0,2018-09-29,9260,2018,260508,0,0,0,0,0,0,0
0,1,0.020287644118070602,81,ML,Manchester City,Brighton,3,1,2018-05-09,7424,2017,238726,0,0,0,0,0.020287644118070602,0.020287644118070602,0
0,3,0.15477652847766876,89,ML,Brighton,Manchester United,1,0,2018-05-04,7484,2017,237019,0.028247205540537834,0,1,0,0.15477652847766876,0.13378195464611053,0
0,1,0.02443763241171837,87,ML,Burnley,Brighton,0,0,2018-04-28,7469,2017,235732,0.023368382826447487,0,1,0,0.02443763241171837,0.1863911747932434,0.16302278637886047
0,1,0.023890672251582146,81,ML,Brighton,Tottenham,1,1,2018-04-17,7462,2017,233242,0,0,0,0,0.023890672251582146,0.023890672251582146,0
1,2,0.18152356147766113,90,FWR,Crystal Palace,Brighton,3,2,2018-04-14,7450,2017,232059,0.0569038912653923,0,1,1,0.18152356147766113,0.3359549939632416,0.09752752631902695
0,2,0.41764840483665466,90,ML,Brighton,Huddersfield,1,1,2018-04-07,7441,2017,230300,0.05210611969232559,0,1,0,0.41764840483665466,0.6093246936798096,0.1395702064037323
0,3,0.1177060455083847,90,ML,Brighton,Leicester,0,2,2018-03-31,7430,2017,227007,0.017208203673362732,0,1,0,0.1177060455083847,0.10592754185199738,0
0,0,0,90,ML,Everton,Brighton,2,0,2018-03-10,7412,2017,222367,0,0,0,0,0,0.011518570594489574,0.011518570594489574
0,4,0.19169765710830688,90,ML,Brighton,Arsenal,2,1,2018-03-04,7399,2017,221554,0.03502173721790314,0,2,0,0.19169765710830688,0.2960137724876404,0.128559872508049
0,2,0.08714967221021652,90,ML,Brighton,Swansea,4,1,2018-02-24,7391,2017,219214,0.6588165163993835,1,3,0,0.08714967221021652,0.8094074130058289,0.6849881410598755
1,4,0.2552802562713623,90,ML,Stoke,Brighton,1,1,2018-02-10,7385,2017,215236,0.032540567219257355,0,2,1,0.2552802562713623,0.6933163404464722,0.5261653661727905
1,3,0.16237671673297882,90,ML,Brighton,West Ham,3,1,2018-02-03,7371,2017,214841,0.07842977344989777,0,2,1,0.16237671673297882,0.6975386142730713,0.5328516364097595
0,1,0.09975344687700272,90,ML,Southampton,Brighton,1,1,2018-01-31,7363,2017,215510,0.06844507902860641,0,1,0,0.09975344687700272,0.18600541353225708,0.01780688762664795
0,1,0.09857546538114548,6,Sub,Brighton,Chelsea,0,4,2018-01-20,7350,2017,208904,0,0,0,0,0.09857546538114548,0.09857546538114548,0
0,1,0.0315617136657238,47,ML,West Bromwich Albion,Brighton,2,0,2018-01-13,7348,2017,207783,0,0,0,0,0.0315617136657238,0.11660457402467728,0.08504286408424377
0,5,0.8636127710342407,90,ML,Brighton,Bournemouth,2,2,2018-01-01,7331,2017,206389,0.8406959176063538,2,2,0,0.8636127710342407,1.6789966821670532,0.5426930785179138
0,1,0.019451694563031197,90,ML,Chelsea,Brighton,2,0,2017-12-26,7310,2017,205630,0,0,0,0,0.019451694563031197,0.019451694563031197,0
0,0,0,1,Sub,Brighton,Watford,1,0,2017-12-23,7305,2017,202900,0,0,0,0,0,0,0
0,0,0,6,Sub,Brighton,Burnley,0,0,2017-12-16,7291,2017,205480,0,0,0,0,0,0.017524760216474533,0.017524760216474533
0,1,0.11203963309526443,64,AML,Tottenham,Brighton,2,0,2017-12-13,7288,2017,203080,0,0,0,0,0.11203963309526443,0.12889789044857025,0.016858257353305817
0,1,0.009482800960540771,25,Sub,Huddersfield,Brighton,2,0,2017-12-09,7274,2017,198843,0,0,0,0,0.009482800960540771,0.009482800960540771,0
0,1,0.07840919494628906,19,Sub,Brighton,Liverpool,1,5,2017-12-02,7268,2017,179626,0,0,0,0,0.07840919494628906,0.07840919494628906,0
0,2,0.05426134169101715,72,ML,Brighton,Crystal Palace,0,0,2017-11-28,7250,2017,178830,0,0,0,0,0.05426134169101715,0.11641409993171692,0.06215275824069977
0,0,0,14,Sub,Manchester United,Brighton,1,0,2017-11-25,7243,2017,179445,0,0,0,0,0,0.01738864928483963,0.01738864928483963
1,3,0.2192072570323944,77,ML,Brighton,Stoke,2,2,2017-11-20,7238,2017,179734,0.015122294425964355,0,1,1,0.2192072570323944,0.23432955145835876,0.01726001314818859
0,0,0,67,ML,Swansea,Brighton,0,1,2017-11-04,7225,2017,179333,0,0,0,0,0,0.027445435523986816,0.027445435523986816
0,1,0.0526222325861454,88,ML,Brighton,Southampton,1,1,2017-10-29,7211,2017,177646,0.2526991665363312,0,1,0,0.0526222325861454,0.0961800292134285,0.043557800352573395
1,2,0.09241463989019394,72,ML,West Ham,Brighton,0,3,2017-10-20,7208,2017,177467,0,0,0,1,0.09241463989019394,0.04272792860865593,0
