goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,11,Sub,Torino,Salernitana,4,0,2021-09-12,16785,2021,480936,0.11003021150827408,0,1,0,0,0.11003021150827408,0
0,0,0,3,Sub,Leicester,West Bromwich Albion,3,0,2021-04-22,14750,2020,464864,0,0,0,0,0,0,0
0,0,0,61,AMC,West Ham,Leicester,3,2,2021-04-11,14744,2020,461893,0,0,0,0,0,0.05697363242506981,0.05697363242506981
0,2,0.07870110869407654,67,AMC,Crystal Palace,Leicester,1,1,2020-12-28,14594,2020,438343,0.31108635663986206,0,1,0,0.07870110869407654,0.4060039818286896,0.03454742208123207
0,0,0,3,Sub,Tottenham,Leicester,0,2,2020-12-20,14573,2020,436749,0,0,0,0,0,0,0
0,0,0,12,Sub,Leicester,Brighton,3,0,2020-12-13,14553,2020,434092,0,0,0,0,0,0,0
0,0,0,1,Sub,Sheffield United,Leicester,1,2,2020-12-06,14541,2020,432049,0,0,0,0,0,0,0
0,1,0.06693973392248154,48,AMC,Leicester,Fulham,1,2,2020-11-30,14532,2020,430814,0.10333986580371857,0,1,0,0.06693973392248154,0.12286490201950073,0.019525036215782166
0,0,0,27,Sub,Liverpool,Leicester,3,0,2020-11-22,14519,2020,428964,0.07436102628707886,0,1,0,0,0.19337435066699982,0.11901331692934036
0,0,0,82,AMC,Leicester,Wolverhampton Wanderers,1,0,2020-11-08,14510,2020,427058,0,0,0,0,0,0.09891996532678604,0.09891996532678604
0,0,0,64,AMC,Leeds,Leicester,1,4,2020-11-02,14498,2020,425740,0,0,0,0,0,0,0
0,0,0,62,AMC,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423830,0,0,0,0,0,0.01933305151760578,0.01933305151760578
0,0,0,70,MC,Leicester,Aston Villa,0,1,2020-10-18,14479,2020,422230,0,0,0,0,0,0,0
0,0,0,69,MR,Manchester City,Leicester,2,5,2020-09-27,14112,2020,418264,0.035278864204883575,0,1,0,0,0.035278864204883575,0
1,3,0.2068347930908203,85,MC,Leicester,Burnley,4,2,2020-09-20,14103,2020,416718,0.12412182986736298,0,2,1,0.2068347930908203,0.45879000425338745,0.3094942271709442
0,2,0.08649278432130814,76,MC,West Bromwich Albion,Leicester,0,3,2020-09-13,14092,2020,414997,0.5676683783531189,1,1,0,0.08649278432130814,0.7203801274299622,0.6338873505592346
0,0,0,14,Sub,Leicester,Manchester United,0,2,2020-07-26,12018,2019,411482,0.058540888130664825,0,1,0,0,0.17087861895561218,0.11233773082494736
0,2,0.027491748332977295,17,Sub,Tottenham,Leicester,3,0,2020-07-19,12010,2019,409809,0,0,0,0,0.027491748332977295,0.027491748332977295,0.012558357790112495
0,0,0,39,Sub,Bournemouth,Leicester,4,1,2020-07-12,11984,2019,408224,0.09384339302778244,0,1,0,0,0.09384339302778244,0
0,1,0.043952811509370804,4,Sub,Arsenal,Leicester,1,1,2020-07-07,11973,2019,406390,0,0,0,0,0.043952811509370804,0.5089787244796753,0.4650259017944336
0,0,0,23,Sub,Leicester,Crystal Palace,3,0,2020-07-04,11965,2019,405166,0,0,0,0,0,0.2897510230541229,0.2897510230541229
0,1,0.04805710166692734,49,MC,Everton,Leicester,2,1,2020-07-01,11958,2019,404335,0,0,0,0,0.04805710166692734,0.04805710166692734,0
0,0,0,77,MC,Leicester,Aston Villa,4,0,2020-03-09,11927,2019,387870,0.028392303735017776,0,1,0,0,0.4736478328704834,0.4736478328704834
0,2,0.14062930643558502,74,MC,Norwich,Leicester,1,0,2020-02-28,11919,2019,387421,0,0,0,0,0.14062930643558502,0.3439912796020508,0.20336195826530457
0,0,0,87,MC,Leicester,Manchester City,0,1,2020-02-22,11904,2019,387268,0,0,0,0,0,0.15249955654144287,0.15249955654144287
0,1,0.015307039953768253,12,Sub,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386957,0,0,0,0,0.015307039953768253,0,0
0,0,0,8,Sub,Leicester,Chelsea,2,2,2020-02-01,11886,2019,386589,0,0,0,0,0,0,0
0,1,0.10153793543577194,75,MC,Burnley,Leicester,2,1,2020-01-19,11866,2019,386245,0.38510382175445557,1,1,0,0.10153793543577194,0.5677813291549683,0.08113955706357956
1,1,0.5137647390365601,79,MC,Leicester,Southampton,1,2,2020-01-11,11861,2019,385855,0,0,0,1,0.5137647390365601,0.02732631005346775,0.02732631005346775
0,1,0.018614741042256355,73,MC,Leicester,Liverpool,0,4,2019-12-26,11828,2019,372622,0,0,0,0,0.018614741042256355,0.059770021587610245,0.04115528240799904
0,0,0,11,Sub,Manchester City,Leicester,3,1,2019-12-21,11817,2019,371642,0,0,0,0,0,0,0
0,0,0,51,MC,Leicester,Norwich,1,1,2019-12-14,11807,2019,369801,0.12189173698425293,0,2,0,0,0.0501980222761631,0.0501980222761631
0,0,0,79,MC,Aston Villa,Leicester,1,4,2019-12-08,11793,2019,369069,0.4691709280014038,1,1,0,0,2.1296751499176025,1.6605041027069092
0,2,0.15519171953201294,42,Sub,Leicester,Watford,2,0,2019-12-04,11785,2019,367619,0,0,0,0,0.15519171953201294,0.5782620906829834,0.42307037115097046
0,0,0,19,Sub,Brighton,Leicester,0,2,2019-11-23,11766,2019,364761,0,0,0,0,0,0.07480992376804352,0.07480992376804352
0,1,0.021305913105607033,16,Sub,Leicester,Arsenal,2,0,2019-11-09,11762,2019,363311,0,0,0,0,0.021305913105607033,0,0
0,0,0,1,Sub,Crystal Palace,Leicester,0,2,2019-11-03,11747,2019,362134,0.2714552879333496,0,1,0,0,0,0
0,0,0,16,Sub,Leicester,Burnley,2,1,2019-10-19,11728,2019,357847,0,0,0,0,0,0.0930241271853447,0.0930241271853447
0,1,0.030533237382769585,75,MC,Liverpool,Leicester,2,1,2019-10-05,11715,2019,356212,0,0,0,0,0.030533237382769585,0.030533237382769585,0
0,1,0.07437685132026672,82,MC,Leicester,Newcastle United,5,0,2019-09-29,11710,2019,355505,0,0,0,0,0.07437685132026672,0.30395832657814026,0.22958147525787354
0,0,0,20,Sub,Leicester,Tottenham,2,1,2019-09-21,11694,2019,352029,0,0,0,0,0,0.11650483310222626,0.11650483310222626
0,1,0.016952745616436005,65,MC,Sheffield United,Leicester,1,2,2019-08-24,11665,2019,344028,0.06448236107826233,0,1,0,0.016952745616436005,0.18774402141571045,0.10630892217159271
