h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.06014,2.10585,1.06014,2.10585,"{'att': 294, 'def': 17}","{'att': 135, 'def': 22}",5,8,1,0,0.6512,w,2021-08-15 15:30:00,1,0,0,3,-1.0457100000000001
a,1.72636,1.51127,0.965189,1.51127,"{'att': 234, 'def': 17}","{'att': 199, 'def': 27}",6,9,1,0,1.5867,w,2021-08-22 13:00:00,1,0,0,3,-0.5460809999999999
h,0.920963,0.596016,0.920963,0.596016,"{'att': 242, 'def': 21}","{'att': 231, 'def': 12}",16,4,1,0,1.6041999999999998,w,2021-08-29 13:00:00,1,0,0,3,0.324947
a,0.0775646,2.89372,0.0775646,2.13255,"{'att': 268, 'def': 21}","{'att': 169, 'def': 28}",1,7,0,3,0.0144,l,2021-09-11 11:30:00,0,0,1,0,-2.0549854
h,0.70567,2.5869,0.70567,2.5869,"{'att': 298, 'def': 20}","{'att': 298, 'def': 32}",0,15,0,3,0.276,l,2021-09-19 15:30:00,0,0,1,0,-1.88123
a,0.980166,1.44499,0.980166,1.44499,"{'att': 225, 'def': 18}","{'att': 246, 'def': 15}",2,5,1,3,0.9357,l,2021-09-26 15:30:00,0,0,1,0,-0.464824
h,1.78187,1.07395,1.78187,1.07395,"{'att': 157, 'def': 20}","{'att': 240, 'def': 33}",11,11,2,1,1.8999000000000001,w,2021-10-03 13:00:00,1,0,0,3,0.7079200000000001
a,1.55008,0.645658,1.55008,0.645658,"{'att': 183, 'def': 20}","{'att': 370, 'def': 32}",10,3,3,2,2.1853,w,2021-10-17 15:30:00,1,0,0,3,0.904422
a,0.672198,1.73468,0.672198,1.73468,"{'att': 226, 'def': 20}","{'att': 367, 'def': 17}",2,6,0,1,0.5223,l,2021-10-24 13:00:00,0,0,1,0,-1.0624820000000001
h,1.15787,1.38612,1.15787,1.38612,"{'att': 208, 'def': 29}","{'att': 298, 'def': 29}",3,9,0,3,1.1688,l,2021-10-30 16:30:00,0,0,1,0,-0.22825000000000006
a,0.801798,0.597906,0.801798,0.597906,"{'att': 217, 'def': 24}","{'att': 323, 'def': 31}",3,9,0,0,1.5282,d,2021-11-07 14:00:00,0,1,0,1,0.20389199999999996
h,2.31744,1.46689,2.31744,1.46689,"{'att': 307, 'def': 32}","{'att': 230, 'def': 31}",8,5,2,1,2.0156,w,2021-11-21 16:30:00,1,0,0,3,0.8505499999999999
h,2.07248,0.225492,2.07248,0.225492,"{'att': 315, 'def': 18}","{'att': 253, 'def': 16}",6,7,2,0,2.7792,w,2021-12-02 19:30:00,1,0,0,3,1.846988
h,2.00668,1.06562,2.00668,1.06562,"{'att': 457, 'def': 19}","{'att': 248, 'def': 11}",3,9,3,0,2.0734,w,2021-12-05 14:00:00,1,0,0,3,0.9410599999999998
h,2.79777,1.54944,2.79777,1.54944,"{'att': 233, 'def': 11}","{'att': 239, 'def': 36}",11,13,2,2,2.2655000000000003,d,2021-12-19 16:30:00,0,1,0,1,1.24833
