goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.02056276984512806,77,DML,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473285,0.011303634382784367,0,1,0,0.02056276984512806,0.11962176859378815,0.09905899316072464
1,2,0.3933336138725281,90,DL,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472309,0.06317993998527527,0,1,1,0.3933336138725281,0.44272688031196594,0.06317993998527527
0,1,0.03465764597058296,27,Sub,Southampton,Fulham,3,1,2021-05-15,14792,2020,470999,0.09370341151952744,0,1,0,0.03465764597058296,0.37997227907180786,0.345314621925354
0,0,0,5,Sub,Arsenal,Fulham,1,1,2021-04-18,14745,2020,463341,0,0,0,0,0,0,0
0,0,0,13,Sub,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454177,0,0,0,0,0,0,0
0,0,0,9,Sub,Brighton,Fulham,0,0,2021-01-27,14625,2020,445143,0,0,0,0,0,0.025074392557144165,0.025074392557144165
0,1,0.04959680885076523,90,DML,Fulham,Manchester United,1,2,2021-01-20,14607,2020,443632,0,0,0,0,0.04959680885076523,0.39104318618774414,0.3414463698863983
0,0,0,6,Sub,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442429,0,0,0,0,0,0,0
0,0,0,1,Sub,Newcastle United,Fulham,1,1,2020-12-19,14571,2020,436296,0,0,0,0,0,0,0
0,0,0,1,Sub,Fulham,Liverpool,1,1,2020-12-13,14547,2020,433946,0,0,0,0,0,0,0
0,0,0,1,Sub,Leicester,Fulham,1,2,2020-11-30,14532,2020,430833,0,0,0,0,0,0,0
0,0,0,1,Sub,Fulham,West Bromwich Albion,2,0,2020-11-02,14497,2020,425640,0,0,0,0,0,0,0
0,0,0,67,AML,Wolverhampton Wanderers,Fulham,1,0,2020-10-04,14474,2020,420335,0.037558987736701965,0,1,0,0,0,0
0,2,0.047212112694978714,90,DML,Fulham,Aston Villa,0,3,2020-09-28,14114,2020,418637,0.06694842875003815,0,1,0,0.047212112694978714,0.3239034116268158,0.20974287390708923
0,1,0.03599363565444946,90,DL,Leeds,Fulham,4,3,2020-09-19,14097,2020,415796,0,0,0,0,0.03599363565444946,0.11667121946811676,0.11667121946811676
0,0,0,90,DL,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414504,0,0,0,0,0,0.10017141699790955,0.10017141699790955
0,0,0,90,DL,Fulham,Newcastle United,0,4,2019-05-12,9573,2018,332289,0.08233357220888138,0,2,0,0,0.14740291237831116,0.08105157315731049
0,2,0.05779772624373436,90,DL,Wolverhampton Wanderers,Fulham,1,0,2019-05-04,9557,2018,330223,0,0,0,0,0.05779772624373436,0.12405144423246384,0.06625372171401978
0,0,0,90,DL,Fulham,Cardiff,1,0,2019-04-27,9553,2018,328328,0,0,0,0,0,0.1518842726945877,0.1518842726945877
0,2,0.058955371379852295,90,DL,Bournemouth,Fulham,0,1,2019-04-20,9545,2018,326078,0.5188291668891907,0,2,0,0.058955371379852295,0.724905252456665,0.6659498810768127
0,0,0,90,DL,Fulham,Everton,2,0,2019-04-13,9533,2018,324234,0.06726153939962387,0,2,0,0,0.4254801571369171,0.4254801571369171
0,1,0.02636830136179924,90,DML,Watford,Fulham,4,1,2019-04-02,9518,2018,321622,0.162988543510437,0,2,0,0.02636830136179924,0.27336081862449646,0.1557411402463913
0,1,0.026895221322774887,90,DL,Fulham,Manchester City,0,2,2019-03-30,9512,2018,317614,0.5139582753181458,0,1,0,0.026895221322774887,0.09592437744140625,0.06902915984392166
0,0,0,90,DL,Fulham,Liverpool,1,2,2019-03-17,9502,2018,316980,0,0,0,0,0,0,0
0,1,0.02062438800930977,90,DL,Leicester,Fulham,3,1,2019-03-09,9491,2018,314473,0.024975134059786797,0,1,0,0.02062438800930977,0.12418306618928909,0.07858354598283768
0,3,0.06786198914051056,90,DL,Fulham,Chelsea,1,2,2019-03-03,9482,2018,305434,0,0,0,0,0.06786198914051056,0.053931016474962234,0.039284322410821915
0,0,0,90,DL,Southampton,Fulham,2,0,2019-02-27,9472,2018,305088,0,0,0,0,0,0.31730931997299194,0.31730931997299194
0,0,0,90,DL,West Ham,Fulham,3,1,2019-02-22,9457,2018,304730,0,0,0,0,0,0,0
0,1,0.03532641381025314,83,DL,Fulham,Manchester United,0,3,2019-02-09,9447,2018,304440,0.6597890257835388,0,1,0,0.03532641381025314,1.301326870918274,0.6062114834785461
0,1,0.012484343722462654,90,DML,Crystal Palace,Fulham,2,0,2019-02-02,9442,2018,304289,0.356669545173645,0,1,0,0.012484343722462654,0.4489239752292633,0.07977011054754257
0,0,0,80,DML,Fulham,Brighton,4,2,2019-01-29,9429,2018,303894,0.39490580558776855,1,1,0,0,0.39490580558776855,0.39490580558776855
0,2,0.06000497564673424,90,DML,Fulham,Tottenham,1,2,2019-01-20,9424,2018,303839,0,0,0,0,0.06000497564673424,0.49384066462516785,0.49384066462516785
0,0,0,63,DML,Burnley,Fulham,2,1,2019-01-12,9415,2018,303418,0.50351482629776,0,2,0,0,0.1913529336452484,0.1527264416217804
0,1,0.015881111845374107,90,DML,Arsenal,Fulham,4,1,2019-01-01,9406,2018,303090,0.4023716151714325,0,1,0,0.015881111845374107,0.02886868827044964,0.012987577356398106
0,2,0.09666073322296143,90,ML,Fulham,Huddersfield,1,0,2018-12-29,9393,2018,291431,0.2825358510017395,0,1,0,0.09666073322296143,0.3791965842247009,0
0,0,0,90,DML,Fulham,Wolverhampton Wanderers,1,1,2018-12-26,9383,2018,279006,0.028046445921063423,0,1,0,0,0.09698707610368729,0.06894062459468842
0,0,0,90,DML,Newcastle United,Fulham,0,0,2018-12-22,9369,2018,278827,0.034368012100458145,0,1,0,0,0,0
0,0,0,90,DL,Fulham,West Ham,0,2,2018-12-15,9364,2018,278618,0.15316803753376007,0,1,0,0,0.1643785685300827,0.011210528202354908
0,1,0.01569431461393833,90,DL,Manchester United,Fulham,4,1,2018-12-08,9349,2018,278242,0,0,0,0,0.01569431461393833,0.08568745851516724,0.06999314576387405
0,1,0.015629097819328308,13,Sub,Fulham,Leicester,1,1,2018-12-05,9342,2018,278041,0,0,0,0,0.015629097819328308,0.015629097819328308,0
0,0,0,90,DL,Everton,Fulham,3,0,2018-09-29,9262,2018,260445,0,0,0,0,0,0.08326562494039536,0.08326562494039536
0,1,0.02610677294433117,75,DL,Fulham,Burnley,4,2,2018-08-25,9220,2018,259272,0.04840988665819168,0,2,0,0.02610677294433117,0.22340956330299377,0.14889290928840637
0,1,0.00952967256307602,87,DL,Tottenham,Fulham,3,1,2018-08-18,9209,2018,259175,0.06120441108942032,0,1,0,0.00952967256307602,0.6046649217605591,0.5339308381080627
0,0,0,73,DL,Fulham,Crystal Palace,0,2,2018-08-11,9201,2018,258714,0.108335480093956,0,1,0,0,0.2067953199148178,0.2067953199148178
