goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.11505972594022751,61,FW,Everton,West Ham,0,1,2021-01-01,14595,2020,438865,0,0,0,0,0.11505972594022751,0.06419089436531067,0.06419089436531067
0,1,0.08187957108020782,78,FW,Southampton,West Ham,0,0,2020-12-29,14588,2020,438453,0.019412167370319366,0,1,0,0.08187957108020782,0.06320590525865555,0.04379373788833618
0,1,0.06827114522457123,90,FW,West Ham,Brighton,2,2,2020-12-27,14583,2020,438249,0.13561107218265533,0,1,0,0.06827114522457123,0.1568528264760971,0.08858168870210648
0,1,0.040465086698532104,90,FW,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437129,0,0,0,0,0.040465086698532104,0.040465086698532104,0
1,3,0.27647000551223755,90,FW,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435375,0,0,0,1,0.27647000551223755,0.27647000551223755,0
0,5,0.41190001368522644,90,FW,Leeds,West Ham,1,2,2020-12-11,14548,2020,432692,0,0,0,0,0.41190001368522644,0.3724099397659302,0
0,3,0.15033364295959473,90,FW,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431522,0.1703125387430191,0,3,0,0.15033364295959473,0.658439576625824,0.3795129358768463
0,0,0,43,Sub,West Ham,Aston Villa,2,1,2020-11-30,14526,2020,430876,0,0,0,0,0,0.13322171568870544,0.13322171568870544
1,4,0.9587332606315613,90,FW,Sheffield United,West Ham,0,1,2020-11-22,14522,2020,428545,0.6545597314834595,0,3,1,0.9587332606315613,1.6320611238479614,0.0648302435874939
0,3,0.1777910441160202,90,FW,West Ham,Fulham,1,0,2020-11-07,14514,2020,426581,0.022304493933916092,0,1,0,0.1777910441160202,0.08237860351800919,0.028449056670069695
0,0,0,76,FW,Liverpool,West Ham,2,1,2020-10-31,14499,2020,424665,0,0,0,0,0,0,0
0,0,0,20,Sub,West Ham,Manchester City,1,1,2020-10-24,14493,2020,422620,0,0,0,0,0,0,0
0,0,0,1,Sub,Leicester,West Ham,0,3,2020-10-04,14470,2020,419951,0,0,0,0,0,0,0
1,1,0.13026590645313263,1,Sub,West Ham,Wolverhampton Wanderers,4,0,2020-09-27,14113,2020,418464,0,0,0,1,0.13026590645313263,0.13026590645313263,0
0,0,0,1,Sub,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416076,0,0,0,0,0,0,0
0,2,0.14349877834320068,22,Sub,West Ham,Newcastle United,0,2,2020-09-12,14091,2020,414745,0.13266780972480774,0,1,0,0.14349877834320068,0.05036865919828415,0.05036865919828415
0,2,0.11385306715965271,41,Sub,West Ham,Aston Villa,1,1,2020-07-26,12013,2019,411454,0,0,0,0,0.11385306715965271,0.12896813452243805,0.06891543418169022
0,0,0,10,Sub,Manchester United,West Ham,1,1,2020-07-22,12007,2019,410801,0,0,0,0,0,0,0
0,1,0.012854158878326416,15,Sub,West Ham,Watford,3,1,2020-07-17,12001,2019,409584,0,0,0,0,0.012854158878326416,0.08128492534160614,0.06843076646327972
0,0,0,9,Sub,Norwich,West Ham,0,4,2020-07-11,11988,2019,407351,0,0,0,0,0,0,0
0,1,0.38841789960861206,26,Sub,West Ham,Burnley,0,1,2020-07-08,11982,2019,406526,0.03923354670405388,0,1,0,0.38841789960861206,0.42765146493911743,0
