h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.10585,1.06014,2.10585,1.06014,"{'att': 135, 'def': 22}","{'att': 294, 'def': 17}",8,5,0,1,2.1266000000000003,l,2021-08-15 15:30:00,0,0,1,0,1.0457100000000001
h,2.43928,0.0250088,2.43928,0.0250088,"{'att': 259, 'def': 34}","{'att': 331, 'def': 12}",16,0,5,0,2.9245,w,2021-08-21 14:00:00,1,0,0,3,2.4142712
h,4.47273,0.116805,4.47273,0.116805,"{'att': 91, 'def': 18}","{'att': 365, 'def': 7}",14,0,5,0,2.9882999999999997,w,2021-08-28 11:30:00,1,0,0,3,4.355925
a,2.75058,0.8001,2.75058,0.8001,"{'att': 246, 'def': 26}","{'att': 311, 'def': 4}",14,6,1,0,2.5934,w,2021-09-11 14:00:00,1,0,0,3,1.9504799999999998
h,1.22451,0.490923,1.22451,0.490923,"{'att': 173, 'def': 15}","{'att': 363, 'def': 22}",6,6,0,0,1.9761,d,2021-09-18 14:00:00,0,1,0,1,0.733587
a,1.69244,0.194202,1.69244,0.194202,"{'att': 274, 'def': 30}","{'att': 343, 'def': 16}",9,4,1,0,2.5655,w,2021-09-25 11:30:00,1,0,0,3,1.498238
a,1.04319,0.949368,1.04319,0.949368,"{'att': 293, 'def': 10}","{'att': 325, 'def': 31}",11,7,2,2,1.4001000000000001,d,2021-10-03 15:30:00,0,1,0,1,0.09382200000000007
h,2.15712,1.07719,2.15712,1.07719,"{'att': 145, 'def': 17}","{'att': 352, 'def': 15}",18,6,2,0,2.223,w,2021-10-16 14:00:00,1,0,0,3,1.0799299999999998
a,3.57376,1.1695,3.57376,0.408335,"{'att': 333, 'def': 14}","{'att': 284, 'def': 29}",10,7,4,1,2.7781000000000002,w,2021-10-23 16:30:00,1,0,0,3,3.165425
h,0.65739,1.05029,0.65739,1.05029,"{'att': 180, 'def': 25}","{'att': 317, 'def': 19}",12,5,0,2,0.9416,l,2021-10-30 14:00:00,0,0,1,0,-0.3928999999999999
a,2.04202,0.759561,2.04202,0.759561,"{'att': 237, 'def': 23}","{'att': 399, 'def': 17}",8,0,2,0,2.3672999999999997,w,2021-11-06 12:30:00,1,0,0,3,1.2824589999999998
h,2.61302,0.266894,2.61302,0.266894,"{'att': 123, 'def': 18}","{'att': 464, 'def': 8}",14,3,3,0,2.8228000000000004,w,2021-11-21 14:00:00,1,0,0,3,2.346126
h,2.72187,0.171763,2.72187,0.171763,"{'att': 154, 'def': 21}","{'att': 406, 'def': 17}",9,5,2,1,2.8989,w,2021-11-28 14:00:00,1,0,0,3,2.550107
a,1.01897,0.772083,1.01897,0.772083,"{'att': 192, 'def': 22}","{'att': 302, 'def': 20}",9,4,2,1,1.5287,w,2021-12-01 20:15:00,1,0,0,3,0.24688699999999997
a,4.03223,0.675105,4.03223,0.675105,"{'att': 106, 'def': 17}","{'att': 482, 'def': 15}",27,2,3,1,2.8824,w,2021-12-04 17:30:00,1,0,0,3,3.3571250000000004
h,2.99915,0.0762839,2.23799,0.0762839,"{'att': 200, 'def': 32}","{'att': 332, 'def': 7}",23,1,1,0,2.9398,w,2021-12-11 12:30:00,1,0,0,3,2.1617061
h,3.31349,0.227498,3.31349,0.227498,"{'att': 233, 'def': 20}","{'att': 351, 'def': 13}",14,2,7,0,2.9211,w,2021-12-14 20:00:00,1,0,0,3,3.0859919999999996
a,3.64686,0.174208,3.64686,0.174208,"{'att': 163, 'def': 17}","{'att': 442, 'def': 19}",11,5,4,0,2.9772000000000003,w,2021-12-19 14:15:00,1,0,0,3,3.472652
h,3.82869,2.43425,2.30635,2.43425,"{'att': 215, 'def': 24}","{'att': 473, 'def': 11}",12,6,6,3,2.28,w,2021-12-26 15:00:00,1,0,0,3,-0.1278999999999999
a,1.01763,0.238829,1.01763,0.238829,"{'att': 112, 'def': 22}","{'att': 288, 'def': 22}",6,3,1,0,2.2096,w,2021-12-29 20:15:00,1,0,0,3,0.7788010000000001
a,1.94623,0.836949,1.18506,0.836949,"{'att': 112, 'def': 16}","{'att': 328, 'def': 25}",8,4,2,1,2.2895000000000003,w,2022-01-01 12:30:00,1,0,0,3,0.34811099999999995
