h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.6853,1.79548,1.6853,1.79548,"{'att': 119, 'def': 15}","{'att': 322, 'def': 18}",7,3,2,1,1.2564000000000002,w,2021-08-14 14:00:00,1,0,0,3,-0.11017999999999994
h,1.77896,0.407224,1.77896,0.407224,"{'att': 266, 'def': 21}","{'att': 388, 'def': 15}",7,6,2,0,2.5067,w,2021-08-21 16:30:00,1,0,0,3,1.371736
h,0.701622,1.54868,0.701622,0.787544,"{'att': 140, 'def': 20}","{'att': 385, 'def': 27}",9,3,0,2,0.6414,l,2021-08-28 14:00:00,0,0,1,0,-0.08592200000000005
a,0.287902,0.729786,0.287902,0.729786,"{'att': 172, 'def': 26}","{'att': 243, 'def': 24}",6,3,1,0,0.8029999999999999,w,2021-09-11 14:00:00,1,0,0,3,-0.44188400000000005
h,1.47438,1.25373,0.71321,1.25373,"{'att': 289, 'def': 21}","{'att': 186, 'def': 21}",6,12,2,1,1.5399,w,2021-09-19 13:00:00,1,0,0,3,-0.54052
a,0.649566,1.36836,0.649566,0.607196,"{'att': 254, 'def': 23}","{'att': 365, 'def': 21}",5,4,1,1,0.6482,d,2021-09-27 19:00:00,0,1,0,1,0.04237000000000002
h,1.11551,0.36431,1.11551,0.36431,"{'att': 175, 'def': 20}","{'att': 241, 'def': 8}",9,7,0,0,1.987,d,2021-10-02 16:30:00,0,1,0,1,0.7512
a,1.17572,1.16088,1.17572,1.16088,"{'att': 136, 'def': 23}","{'att': 288, 'def': 12}",15,6,0,0,1.3659,d,2021-10-16 14:00:00,0,1,0,1,0.014840000000000186
h,1.1695,3.57376,0.408335,3.57376,"{'att': 284, 'def': 29}","{'att': 333, 'def': 14}",7,10,1,4,0.1408,l,2021-10-23 16:30:00,0,0,1,0,-3.165425
a,1.51032,1.39778,1.51032,1.39778,"{'att': 396, 'def': 15}","{'att': 272, 'def': 23}",4,11,2,2,1.4754,d,2021-10-30 14:00:00,0,1,0,1,0.11254000000000008
h,1.43123,0.227321,0.670063,0.227321,"{'att': 204, 'def': 29}","{'att': 406, 'def': 20}",6,1,1,1,2.5305999999999997,d,2021-11-06 17:30:00,0,1,0,1,0.44274199999999997
a,0.582787,1.06946,0.582787,1.06946,"{'att': 167, 'def': 22}","{'att': 392, 'def': 22}",4,6,0,2,0.8714999999999999,l,2021-11-20 15:00:00,0,0,1,0,-0.486673
h,1.90498,0.864829,1.90498,0.864829,"{'att': 194, 'def': 21}","{'att': 253, 'def': 37}",13,6,0,0,2.1563000000000003,d,2021-11-27 17:30:00,0,1,0,1,1.0401509999999998
a,1.2607,1.14679,1.2607,1.14679,"{'att': 99, 'def': 28}","{'att': 321, 'def': 24}",10,5,1,1,1.428,d,2021-12-01 19:30:00,0,1,0,1,0.11390999999999996
a,1.4872,1.34236,1.4872,1.34236,"{'att': 106, 'def': 25}","{'att': 199, 'def': 23}",6,8,1,1,1.5093,d,2021-12-04 15:00:00,0,1,0,1,0.14484000000000008
h,1.20118,1.11736,1.20118,1.11736,"{'att': 190, 'def': 30}","{'att': 269, 'def': 15}",2,3,0,1,1.4464,l,2021-12-15 19:30:00,0,0,1,0,0.08382
h,0.943363,1.10342,0.943363,1.10342,"{'att': 258, 'def': 25}","{'att': 240, 'def': 19}",7,7,2,0,1.1899,w,2021-12-26 20:00:00,1,0,0,3,-0.16005700000000012
a,0.78663,0.763458,0.78663,0.763458,"{'att': 202, 'def': 16}","{'att': 249, 'def': 27}",11,10,1,1,1.3281,d,2021-12-29 19:30:00,0,1,0,1,0.02317200000000008
a,1.48397,1.82698,1.48397,1.06581,"{'att': 186, 'def': 23}","{'att': 215, 'def': 19}",8,5,3,2,1.0883,w,2022-01-02 14:00:00,1,0,0,3,0.4181600000000001
h,2.18053,0.509681,1.41937,0.509681,"{'att': 149, 'def': 28}","{'att': 295, 'def': 12}",11,4,1,1,2.6221,d,2022-01-14 20:00:00,0,1,0,1,0.909689
h,0.747557,0.572994,0.747557,0.572994,"{'att': 327, 'def': 23}","{'att': 210, 'def': 16}",13,11,1,1,1.5013,d,2022-01-18 09:45:00,0,1,0,1,0.17456300000000002
a,1.19738,1.70979,1.19738,1.70979,"{'att': 235, 'def': 23}","{'att': 301, 'def': 18}",8,10,1,1,0.9332,d,2022-01-23 14:00:00,0,1,0,1,-0.5124099999999998
a,1.80456,0.532979,1.80456,0.532979,"{'att': 154, 'def': 27}","{'att': 324, 'def': 30}",5,5,2,0,2.4593000000000003,w,2022-02-12 15:00:00,1,0,0,3,1.2715809999999999
a,1.26179,2.74936,1.26179,2.74936,"{'att': 234, 'def': 25}","{'att': 312, 'def': 25}",4,8,0,2,0.4998,l,2022-02-15 20:15:00,0,0,1,0,-1.4875699999999998
h,0.44587,0.821228,0.44587,0.821228,"{'att': 103, 'def': 20}","{'att': 315, 'def': 23}",6,2,0,3,0.9099999999999999,l,2022-02-19 15:00:00,0,0,1,0,-0.37535799999999997
h,0.627107,1.3027,0.627107,1.3027,"{'att': 157, 'def': 25}","{'att': 334, 'def': 20}",5,4,0,2,0.7048,l,2022-02-26 15:30:00,0,0,1,0,-0.675593
a,1.64995,1.58028,1.64995,1.58028,"{'att': 133, 'def': 18}","{'att': 299, 'def': 17}",12,2,1,2,1.4047,l,2022-03-05 15:00:00,0,0,1,0,0.06967000000000012
h,0.629316,2.48312,0.629316,1.72195,"{'att': 196, 'def': 17}","{'att': 258, 'def': 26}",4,15,0,2,0.2673,l,2022-03-12 12:30:00,0,0,1,0,-1.092634
h,1.04171,2.05196,1.04171,2.05196,"{'att': 329, 'def': 31}","{'att': 255, 'def': 15}",6,4,0,2,0.6984,l,2022-03-16 19:30:00,0,0,1,0,-1.0102499999999999
h,2.38297,0.494112,1.6218,0.494112,"{'att': 149, 'def': 24}","{'att': 169, 'def': 10}",14,4,0,0,2.6649000000000003,d,2022-04-02 14:00:00,0,1,0,1,1.127688
a,0.596106,2.35153,0.596106,2.35153,"{'att': 268, 'def': 28}","{'att': 143, 'def': 22}",6,12,2,1,0.263,w,2022-04-09 14:00:00,1,0,0,3,-1.7554239999999999
a,0.711155,0.58624,0.711155,0.58624,"{'att': 318, 'def': 30}","{'att': 277, 'def': 28}",4,5,1,0,1.4147,w,2022-04-16 11:30:00,1,0,0,3,0.124915
a,0.117354,1.52844,0.117354,1.52844,"{'att': 357, 'def': 18}","{'att': 209, 'def': 25}",3,11,0,3,0.27290000000000003,l,2022-04-20 19:00:00,0,0,1,0,-1.411086
h,1.87343,0.926764,1.87343,0.926764,"{'att': 150, 'def': 22}","{'att': 130, 'def': 16}",5,7,2,2,2.2691999999999997,d,2022-04-24 13:00:00,0,1,0,1,0.9466659999999999
a,2.90679,0.525912,1.38446,0.525912,"{'att': 284, 'def': 23}","{'att': 268, 'def': 16}",6,5,3,0,2.8237999999999994,w,2022-04-30 14:00:00,1,0,0,3,0.858548
h,2.82636,0.930715,2.82636,0.930715,"{'att': 318, 'def': 26}","{'att': 176, 'def': 15}",18,5,4,0,2.6574,w,2022-05-07 16:30:00,1,0,0,3,1.8956450000000002
a,2.25898,2.22282,2.25898,2.22282,"{'att': 195, 'def': 14}","{'att': 169, 'def': 25}",12,10,1,1,1.4101,d,2022-05-15 13:00:00,0,1,0,1,0.03616000000000019
h,1.67774,0.268845,1.67774,0.268845,"{'att': 242, 'def': 14}","{'att': 233, 'def': 14}",21,4,3,1,2.4922,w,2022-05-22 15:00:00,1,0,0,3,1.408895
