h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.568342,1.64248,0.568342,1.64248,"{'att': 239, 'def': 33}","{'att': 277, 'def': 22}",3,8,1,5,0.5492,l,2021-08-14 11:30:00,0,0,1,0,-1.074138
h,0.966093,1.85713,0.966093,1.09596,"{'att': 114, 'def': 21}","{'att': 374, 'def': 22}",4,6,2,2,0.6439,d,2021-08-21 14:00:00,0,1,0,1,-0.12986700000000007
a,1.52078,1.71102,1.52078,1.71102,"{'att': 122, 'def': 15}","{'att': 346, 'def': 24}",9,2,1,1,1.1537,d,2021-08-29 13:00:00,0,1,0,1,-0.19023999999999996
h,0.652514,4.4016,0.652514,4.4016,"{'att': 304, 'def': 8}","{'att': 252, 'def': 15}",8,15,0,3,0.0453,l,2021-09-12 15:30:00,0,0,1,0,-3.749086
a,1.42995,1.17668,1.42995,1.17668,"{'att': 144, 'def': 26}","{'att': 338, 'def': 20}",13,10,1,1,1.5584000000000002,d,2021-09-17 19:00:00,0,1,0,1,0.2532700000000001
h,1.1967,1.98962,1.1967,1.98962,"{'att': 191, 'def': 14}","{'att': 244, 'def': 12}",8,5,1,2,0.8236999999999999,l,2021-09-25 14:00:00,0,0,1,0,-0.7929199999999998
h,1.57388,0.192794,1.57388,0.192794,"{'att': 108, 'def': 16}","{'att': 291, 'def': 21}",9,4,1,0,2.5128000000000004,w,2021-10-02 14:00:00,1,0,0,3,1.381086
a,0.446173,1.83082,0.446173,1.83082,"{'att': 174, 'def': 31}","{'att': 260, 'def': 34}",4,4,0,1,0.348,l,2021-10-16 14:00:00,0,0,1,0,-1.384647
h,1.71313,0.858644,0.951964,0.858644,"{'att': 144, 'def': 40}","{'att': 280, 'def': 18}",4,2,1,1,2.0893,d,2021-10-23 14:00:00,0,1,0,1,0.09332000000000007
a,1.16855,0.661887,1.16855,0.661887,"{'att': 150, 'def': 35}","{'att': 192, 'def': 22}",5,2,2,1,1.8229,w,2021-10-31 14:00:00,1,0,0,3,0.506663
h,1.96551,0.795292,1.96551,0.795292,"{'att': 193, 'def': 22}","{'att': 224, 'def': 18}",5,4,1,1,2.3402000000000003,d,2021-11-07 14:00:00,0,1,0,1,1.1702180000000002
a,1.46689,2.31744,1.46689,2.31744,"{'att': 230, 'def': 31}","{'att': 307, 'def': 32}",5,8,1,2,0.7541,l,2021-11-21 16:30:00,0,0,1,0,-0.8505499999999999
a,0.864829,1.90498,0.864829,1.90498,"{'att': 253, 'def': 37}","{'att': 194, 'def': 21}",6,13,0,0,0.6196999999999999,d,2021-11-27 17:30:00,0,1,0,1,-1.0401509999999998
h,1.9818,0.707328,1.22063,0.707328,"{'att': 146, 'def': 38}","{'att': 278, 'def': 22}",5,4,1,0,2.4334000000000002,w,2021-11-30 20:15:00,1,0,0,3,0.5133020000000001
h,1.41896,1.19959,1.41896,1.19959,"{'att': 134, 'def': 28}","{'att': 255, 'def': 23}",7,5,2,2,1.5383,d,2021-12-05 14:00:00,0,1,0,1,0.21937000000000006
a,1.72934,2.74844,0.968172,1.2261,"{'att': 211, 'def': 18}","{'att': 161, 'def': 23}",1,8,2,3,0.6751,l,2021-12-11 15:00:00,0,0,1,0,-0.25792799999999994
a,0.227498,3.31349,0.227498,3.31349,"{'att': 351, 'def': 13}","{'att': 233, 'def': 20}",2,14,0,7,0.04529999999999999,l,2021-12-14 20:00:00,0,0,1,0,-3.0859919999999996
h,1.31408,3.69008,0.55291,3.69008,"{'att': 226, 'def': 16}","{'att': 232, 'def': 31}",7,14,1,4,0.2098,l,2021-12-18 17:30:00,0,0,1,0,-3.1371700000000002
h,2.04186,0.960493,2.04186,0.960493,"{'att': 111, 'def': 18}","{'att': 181, 'def': 21}",8,2,3,1,2.1539,w,2022-01-02 14:00:00,1,0,0,3,1.0813669999999997
a,2.26884,2.3549,2.26884,2.3549,"{'att': 169, 'def': 20}","{'att': 234, 'def': 25}",6,9,3,2,1.3017999999999998,w,2022-01-16 14:00:00,1,0,0,3,-0.08606000000000025
