assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,0,10.8,28,6,1,0,2.7,16.4,2019-08-10T16:30:00Z,81,17,0,0,0,0,1,0,15856,1,3,0.0,2,0,0,0,60,False,0
0,0,0,0,0.0,28,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,3,0,0,0,0,2,0,16676,2,1,0.0,0,-1000,1208,2208,60,True,0
0,0,0,0,0.0,28,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,8,0,0,0,0,3,0,12489,0,2,0.0,0,-4461,209,4670,59,True,0
0,0,6,0,25.1,28,34,1,0,3.1,6.0,2019-08-31T14:00:00Z,19,7,0,0,0,0,4,0,9819,0,1,0.0,1,-3011,206,3217,58,False,0
0,0,0,0,0.0,28,41,0,0,0.0,0.0,2019-09-16T19:00:00Z,0,19,0,0,0,0,5,0,8854,0,0,0.0,0,-1276,131,1407,58,True,0
0,0,5,0,1.0,28,51,0,0,2.2,2.8,2019-09-22T15:30:00Z,5,1,0,0,0,0,6,0,8334,2,3,18.0,1,-673,79,752,57,False,0
0,0,11,0,14.6,28,61,2,0,6.3,3.2,2019-09-28T14:00:00Z,90,5,0,0,0,0,7,0,7913,2,2,45.0,2,-582,115,697,57,True,0
1,1,33,1,36.3,28,77,0,1,10.4,55.0,2019-10-05T14:00:00Z,77,14,0,0,0,0,8,0,7706,5,1,13.0,11,-329,106,435,57,False,1
0,0,4,0,30.4,28,81,1,0,7.9,13.8,2019-10-19T14:00:00Z,62,4,0,0,0,0,9,0,9870,1,2,35.0,1,1644,2122,478,57,True,1
0,0,0,0,0.0,28,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,11,0,0,0,0,10,0,9531,0,3,0.0,0,-282,369,651,57,False,0
0,0,2,0,0.6,28,102,2,0,1.3,0.6,2019-11-02T15:00:00Z,17,10,0,0,0,0,11,0,9134,2,1,12.0,1,-540,299,839,57,True,0
0,0,0,0,0.0,28,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,20,0,0,0,0,12,0,9121,1,2,0.0,0,-125,306,431,57,False,0
1,3,50,1,41.7,28,122,0,1,11.9,55.4,2019-11-25T20:00:00Z,90,13,0,0,0,0,13,0,8835,0,2,22.0,14,-394,155,549,57,True,0
0,0,8,0,2.7,28,135,2,0,1.3,6.2,2019-12-01T16:30:00Z,80,12,0,0,0,0,14,0,11412,2,2,4.0,2,2196,2913,717,57,False,0
0,0,4,0,0.9,28,147,2,0,0.2,1.2,2019-12-04T19:30:00Z,57,6,0,0,0,0,15,0,11542,1,2,0.0,1,203,802,599,57,False,0
0,0,0,0,0.0,28,151,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,9,0,0,0,0,16,0,11754,4,1,0.0,0,112,852,740,57,True,0
0,0,0,0,0.0,28,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,15,0,0,0,0,17,0,11529,0,2,0.0,0,-356,655,1011,57,False,0
0,0,3,0,2.8,28,171,3,0,1.0,2.4,2019-12-21T15:00:00Z,55,16,0,0,0,0,18,0,11731,3,1,5.0,1,-77,994,1071,57,True,0
0,2,29,0,11.2,28,181,0,1,6.6,37.8,2019-12-26T15:00:00Z,34,14,0,0,0,0,19,0,12860,0,1,17.0,8,1116,1761,645,57,True,0
0,0,20,0,47.5,28,199,3,0,8.5,30.6,2019-12-28T15:00:00Z,90,18,0,0,0,0,20,0,15093,0,3,7.0,2,2023,2471,448,57,False,0
0,0,3,0,0.1,28,203,1,0,0.0,0.2,2020-01-01T12:30:00Z,12,5,0,0,0,0,21,0,14491,2,1,0.0,1,-577,851,1428,57,False,0
0,0,8,0,12.0,28,211,5,0,2.0,8.2,2020-01-12T16:30:00Z,70,11,0,0,0,0,22,0,13269,6,1,0.0,2,-1329,349,1678,57,True,0
0,0,1,0,14.2,28,222,0,0,1.6,2.2,2020-01-18T15:00:00Z,4,4,0,0,0,0,23,0,12610,1,1,0.0,0,-768,251,1019,57,False,1
0,0,0,0,0.0,28,231,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,18,0,0,0,0,24,0,11996,1,2,0.0,0,-650,167,817,57,True,0
0,0,0,0,0.0,28,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,3,0,0,0,0,25,0,11501,1,2,0.0,0,-622,110,732,57,False,0
0,0,0,0,0.0,28,252,0,0,0.0,0.0,2020-02-16T14:00:00Z,0,17,0,0,0,0,26,0,11137,3,2,0.0,0,-411,57,468,57,True,0
0,0,1,0,0.9,28,269,1,0,1.0,1.2,2020-02-22T15:00:00Z,31,16,0,0,0,0,27,0,10865,0,2,8.0,1,-340,50,390,57,False,0
