name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,7294,0,3,1,0.0,0,-24,131,155,40,True,0
Josh Brooking,DEF,Chelsea,-0.5,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,1399,0,1,4,0.0,0,31,138,107,40,False,0
Radek Vítek,GK,Man Utd,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,2868,0,3,0,0.0,0,5,99,94,40,False,0
Jack Hinshelwood,MID,Brighton,0.3,0,0,2,0,1.4,621,0.04,0.04,0.00,1.48,128,1,0,1.0,8.8,2023-11-25T15:00:00Z,55,16,0,0,0,0,13,0,2088,0,3,2,0.0,1,-18,81,99,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,40985,0,3,0,0.0,0,-519,82,601,67,False,0
Divock Origi,FWD,Nott'm Forest,0.7,0,0,3,0,0.1,714,0.00,0.00,0.00,0.06,128,0,0,0.6,0.0,2023-11-25T15:00:00Z,27,5,0,0,0,0,13,0,10334,0,3,2,6.0,1,779,1550,771,50,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,12530,0,3,1,0.0,0,113,1006,893,39,True,0
Vitaly Janelt,MID,Brentford,1.2,0,0,15,0,16.8,105,0.17,0.17,0.00,1.52,121,1,0,3.5,15.8,2023-11-25T17:30:00Z,90,1,0,0,0,0,13,0,6683,1,1,0,2.0,2,-56,203,259,53,True,0
Ionuț Radu,GK,Bournemouth,0.2,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,10054,0,3,1,0.0,0,-226,183,409,44,False,0
Andre Brooks,MID,Sheffield Utd,-0.5,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,3537,0,3,1,0.0,0,-35,129,164,45,True,0
Jack Grealish,MID,Man City,0.5,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,11,0,0,0,0,13,0,168146,0,1,1,0.0,0,-1939,3172,5111,72,True,0
Emil Krafth,DEF,Newcastle,0.8,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,1476,0,1,4,0.0,0,153,229,76,44,True,0
Boubacar Traoré,MID,Wolves,0.3,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,10,0,0,0,0,13,0,44791,0,2,3,0.0,0,-1327,735,2062,44,False,0
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,19,0,0,0,0,13,0,17383,0,2,1,0.0,0,420,857,437,39,True,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,13148,0,1,2,0.0,0,-85,217,302,43,True,0
Curtis Jones,MID,Liverpool,-0.2,0,0,2,0,1.8,300,0.01,0.01,0.00,0.56,126,1,0,0.7,4.8,2023-11-25T12:30:00Z,53,13,0,0,0,0,13,0,4750,1,1,1,0.0,1,-233,48,281,49,False,0
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,717,0,2,3,0.0,0,96,167,71,40,True,0
Reece James,DEF,Chelsea,0.5,0,0,7,0,12.9,206,0.06,0.11,0.05,2.63,127,4,0,2.7,10.8,2023-11-25T15:00:00Z,72,15,0,0,0,1,13,0,519339,1,1,4,3.0,-3,115507,123178,7671,54,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,21159,0,2,1,0.0,0,216,703,487,39,True,0
Anssumane Fati Vieira,MID,Brighton,1.7,0,0,4,0,10.9,700,0.01,0.05,0.04,0.08,128,1,0,1.7,2.0,2023-11-25T15:00:00Z,20,16,0,0,0,0,13,0,122015,1,3,2,4.0,1,22588,32811,10223,65,False,0
Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,18,0,0,0,0,13,0,74222,0,2,1,0.0,0,-1056,866,1922,40,False,0
Ben Osborn,MID,Sheffield Utd,0.5,0,0,4,0,15.0,489,0.10,0.10,0.00,0.47,129,0,0,2.1,6.4,2023-11-25T15:00:00Z,24,3,0,0,0,0,13,0,1324,0,3,1,0.0,1,-11,16,27,48,True,0
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,2194,0,3,0,0.0,0,-24,63,87,44,False,0
