name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,7143,0,1,2,0.0,0,-72,173,245,40,True,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,1129,0,4,1,0.0,0,32,151,119,40,False,0
Radek Vítek,GK,Man Utd,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,2784,0,1,0,0.0,0,10,95,85,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,2169,0,1,1,0.0,0,48,179,131,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,41916,0,1,0,0.0,0,-725,69,794,67,False,0
Divock Origi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,10217,0,0,2,0.0,0,-2428,212,2640,50,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,12364,0,1,2,0.0,0,301,1299,998,39,True,0
Vitaly Janelt,MID,Brentford,2.3,0,0,14,0,27.5,105,0.08,0.09,0.01,2.07,101,2,0,5.3,13.0,2023-11-04T15:00:00Z,90,19,0,0,0,0,11,0,6761,1,2,3,12.0,2,-118,238,356,54,True,0
Ionuț Radu,GK,Bournemouth,-0.3,0,0,17,0,0.0,607,0.00,0.00,0.00,1.88,106,6,0,1.5,14.8,2023-11-04T15:00:00Z,90,13,0,0,0,0,11,2,10311,1,1,6,0.0,-1,-1230,406,1636,44,False,0
Andre Brooks,MID,Sheffield Utd,-0.5,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,3633,0,1,2,0.0,0,-10,178,188,45,True,0
Jack Grealish,MID,Man City,2.0,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,3,0,0,0,0,11,0,172392,0,1,6,0.0,0,-742,3809,4551,73,True,0
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,989,0,0,1,0.0,0,63,88,25,44,True,0
Boubacar Traoré,MID,Wolves,1.5,0,0,7,0,4.6,574,0.03,0.03,0.00,0.94,109,2,0,1.0,5.6,2023-11-04T15:00:00Z,20,17,0,0,0,0,11,0,47979,0,1,2,0.0,1,672,2878,2206,44,False,0
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,8,0,0,0,0,11,0,16657,0,2,0,0.0,0,348,800,452,39,True,0
James Shea,GK,Luton,-1.0,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,13226,0,1,1,0.0,0,-283,59,342,44,True,0
Curtis Jones,MID,Liverpool,1.0,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,5244,0,1,1,0.0,0,113,318,205,49,False,0
Devan Tanton,DEF,Fulham,-0.5,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,306,0,1,0,0.0,0,210,227,17,40,True,0
Reece James,DEF,Chelsea,1.3,0,0,20,0,25.8,206,0.04,0.07,0.03,0.23,110,1,0,6.4,20.6,2023-11-06T20:00:00Z,76,18,0,0,0,0,11,0,359241,1,4,1,18.0,2,3200,13850,10650,53,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,20515,0,4,1,0.0,0,246,809,563,39,True,0
Anssumane Fati Vieira,MID,Brighton,3.0,0,0,3,0,0.7,700,0.00,0.00,0.00,0.23,103,0,0,0.4,1.4,2023-11-04T15:00:00Z,22,9,0,0,0,0,11,0,82669,0,1,1,2.0,1,4393,14859,10466,65,False,0
Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,16,0,0,0,0,11,0,75747,0,0,2,0.0,0,-1033,1128,2161,40,False,0
Ben Osborn,MID,Sheffield Utd,0.2,0,0,4,0,10.1,489,0.00,0.00,0.00,0.00,109,0,0,1.4,2.0,2023-11-04T15:00:00Z,1,20,0,0,0,0,11,0,1314,0,1,2,2.0,1,-11,17,28,48,True,0
