name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,11,0,0,0,0,31,0,7335,0,1,3,0.0,0,-35,0,35,39,False,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,14,0,0,0,0,31,0,2838,0,3,4,0.0,0,-1,27,28,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,7,0,0,0,0,31,0,2686,0,3,4,0.0,0,-24,0,24,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,4,0,0,0,0,31,0,5669,0,0,0,0.0,0,-272,5,277,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,7,0,0,0,0,31,0,38654,0,3,4,0.0,0,-22,0,22,67,False,0
Divock Origi,FWD,Nott'm Forest,1.5,0,0,-2,0,0.3,714,0.00,0.13,0.13,0.77,305,0,0,0.8,0.0,2024-04-02T18:30:00Z,20,10,0,0,0,0,31,0,16792,0,1,3,8.0,1,-611,497,1108,50,True,0
Sam Curtis,DEF,Sheffield Utd,-1.0,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,11,0,0,0,0,31,0,491,0,1,3,0.0,0,22,35,13,40,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,11,0,0,0,0,31,0,15563,0,1,3,0.0,0,-160,28,188,39,False,0
Vitaly Janelt,MID,Brentford,1.8,0,0,17,1,6.0,105,0.06,0.06,0.00,1.11,303,0,0,2.7,21.4,2024-04-03T18:30:00Z,90,5,0,0,0,0,31,0,9102,1,0,0,0.0,2,-403,96,499,53,True,1
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2024-04-02T18:45:00Z,0,8,0,0,0,0,31,0,10131,0,0,1,0.0,0,39,139,100,43,True,0
Andre Brooks,MID,Sheffield Utd,-0.7,0,0,3,0,0.1,655,0.00,0.00,0.00,0.62,308,1,0,0.0,0.0,2024-04-04T18:30:00Z,12,11,0,0,0,0,31,0,3604,0,1,3,0.0,1,-34,17,51,44,False,0
Jack Grealish,MID,Man City,1.2,0,0,10,0,43.7,354,0.32,0.45,0.13,0.73,309,1,0,9.4,10.6,2024-04-03T19:15:00Z,90,2,0,0,0,0,31,0,160610,1,1,4,40.0,1,124,560,436,72,True,1
Emil Krafth,DEF,Newcastle,1.0,0,0,11,0,26.9,417,0.02,0.02,0.00,1.42,310,1,0,3.9,9.6,2024-04-02T18:30:00Z,90,9,0,0,0,0,31,0,2223,1,1,1,2.0,2,150,210,60,44,True,0
Boubacar Traoré,MID,Wolves,1.2,0,0,-1,0,0.0,574,0.00,0.00,0.00,0.16,304,0,0,0.0,0.0,2024-04-02T18:45:00Z,7,6,0,0,0,0,31,0,35171,0,1,1,0.0,1,-59,215,274,43,False,0
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2024-04-02T18:45:00Z,0,20,0,0,0,0,31,0,11800,0,1,1,0.0,0,-174,0,174,39,True,0
James Shea,GK,Luton,-1.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,1,0,0,0,0,31,0,12042,0,0,2,0.0,0,-32,67,99,42,False,0
Christian Chigozie,DEF,Luton,-0.1,0,0,0,0,0.0,844,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,1,0,0,0,0,31,0,0,0,0,2,0.0,0,0,0,0,40,False,0
Curtis Jones,MID,Liverpool,1.0,0,0,11,0,13.7,300,0.03,0.03,0.00,0.00,308,0,0,2.1,5.2,2024-04-04T18:30:00Z,17,17,0,0,0,0,31,0,7614,0,1,3,2.0,1,-279,14,293,49,True,0
Myles Lewis-Skelly,MID,Arsenal,1.5,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,12,0,0,0,0,31,0,309,0,0,2,0.0,0,6,15,9,45,True,0
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2024-04-02T18:30:00Z,0,16,0,0,0,0,31,0,2686,0,1,3,0.0,0,7,64,57,40,False,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,14,0,0,0,0,31,0,291779,0,3,4,0.0,0,-584,49,633,53,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2024-04-02T19:15:00Z,0,19,0,0,0,0,31,0,19923,0,1,1,0.0,0,-32,67,99,39,False,0
Anssumane Fati Vieira,MID,Brighton,0.0,0,0,0,0,0.0,700,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,4,0,0,0,0,31,0,38408,0,0,0,0.0,0,-132,237,369,64,False,0
Robin Olsen,GK,Aston Villa,0.0,0,0,25,0,0.0,53,0.00,0.00,0.00,3.28,309,4,0,5.5,54.8,2024-04-03T19:15:00Z,90,13,0,0,0,0,31,7,60541,1,1,4,0.0,2,-207,166,373,39,False,0
Fabian Mrozek,GK,Liverpool,1.0,0,0,0,0,0.0,813,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,17,0,0,0,0,31,0,651,0,1,3,0.0,0,31,108,77,40,True,0
Joe Gardner,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2024-04-02T18:30:00Z,0,10,0,0,0,0,31,0,1070,0,1,3,0.0,0,0,58,58,45,True,0
Ben Osborn,MID,Sheffield Utd,0.7,0,0,1,0,0.0,489,0.00,0.00,0.00,0.85,308,2,0,0.4,4.0,2024-04-04T18:30:00Z,28,11,0,0,0,0,31,0,1456,0,1,3,0.0,1,-5,9,14,48,False,0
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,7,0,0,0,0,31,0,2569,0,3,4,0.0,0,79,127,48,44,False,0
Anthony Elanga,MID,Nott'm Forest,1.5,0,0,4,0,3.2,378,0.06,0.28,0.22,1.42,305,1,0,1.2,0.0,2024-04-02T18:30:00Z,82,10,0,0,0,0,31,0,195300,1,1,3,9.0,2,-18916,6621,25537,51,True,0
Kaelan Casey,DEF,West Ham,-0.5,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2024-04-02T19:15:00Z,0,18,0,0,0,0,31,0,1714,0,1,1,0.0,0,-8,61,69,40,True,0
Oliver Norwood,MID,Sheffield Utd,-1.0,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,11,0,0,0,0,31,0,3237,0,1,3,0.0,0,-38,10,48,48,False,0
Harry Toffolo,DEF,Nott'm Forest,1.2,0,0,3,0,0.0,465,0.00,0.00,0.00,0.06,305,0,0,0.1,1.0,2024-04-02T18:30:00Z,7,10,0,0,0,0,31,0,27835,0,1,3,0.0,1,-3681,552,4233,44,True,0
Bernardo Veiga de Carvalho e Silva,MID,Man City,2.5,0,0,11,0,25.3,344,0.53,0.97,0.44,0.69,309,1,0,6.8,9.8,2024-04-03T19:15:00Z,74,2,0,0,0,0,31,0,291057,1,1,4,33.0,2,980,7537,6557,62,True,0
Charlie Taylor,DEF,Burnley,0.7,0,0,14,0,19.3,178,0.49,0.49,0.00,0.84,304,1,0,3.9,12.0,2024-04-02T18:45:00Z,90,20,0,0,0,0,31,0,369623,1,1,1,8.0,2,3489,19391,15902,39,True,0
Adam Wharton,MID,Crystal Palace,2.3,0,0,10,0,4.6,807,0.02,0.02,0.00,1.17,302,1,0,1.4,9.0,2024-04-02T18:45:00Z,85,3,0,0,0,0,31,0,1183,1,0,1,0.0,2,26,88,62,50,False,0
Ivan Toney,FWD,Brentford,2.5,0,0,2,1,18.9,117,0.33,0.68,0.35,1.11,303,0,0,4.4,5.0,2024-04-03T18:30:00Z,90,5,0,0,0,0,31,0,1050087,1,0,0,20.0,2,4299,77948,73649,81,True,0
Ji-Soo Kim,DEF,Brentford,0.0,0,0,0,0,0.0,725,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,5,0,0,0,0,31,0,3450,0,0,0,0.0,0,8,87,79,40,True,0
Nuno Varela Tavares,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2024-04-02T18:30:00Z,0,10,0,0,0,0,31,0,27085,0,1,3,0.0,0,-430,40,470,40,True,0
