name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-1.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,7121,0,0,5,0.0,0,1,232,231,40,False,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,991,0,2,0,0.0,0,137,218,81,40,True,0
Radek Vítek,GK,Man Utd,-0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,2714,0,3,0,0.0,0,-6,91,97,40,True,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,2080,0,1,1,0.0,0,49,209,160,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,42625,0,3,0,0.0,0,-766,62,828,67,True,0
Divock Origi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,12519,0,0,3,0.0,0,-4478,320,4798,50,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,12114,0,0,5,0.0,0,1879,2808,929,39,False,0
Vitaly Janelt,MID,Brentford,2.3,0,0,5,1,0.8,105,0.01,0.27,0.26,1.11,95,0,0,3.0,10.4,2023-10-28T11:30:00Z,75,7,0,0,0,0,10,0,6825,1,2,0,19.0,3,-295,205,500,54,False,0
Ionuț Radu,GK,Bournemouth,1.5,0,0,14,0,0.0,607,0.00,0.00,0.00,0.88,93,1,0,1.8,18.2,2023-10-28T14:00:00Z,90,6,0,0,0,0,10,3,11526,1,1,2,0.0,3,1758,2095,337,44,True,0
Andre Brooks,MID,Sheffield Utd,-1.0,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,3612,0,0,5,0.0,0,-35,204,239,45,False,0
Jack Grealish,MID,Man City,1.5,0,0,14,1,19.1,354,0.41,0.58,0.17,1.03,98,0,0,6.7,9.2,2023-10-29T15:30:00Z,86,14,0,0,0,0,10,0,171801,1,3,0,39.0,3,-9621,771,10392,73,False,0
Emil Krafth,DEF,Newcastle,0.4,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,868,0,2,2,0.0,0,-8,11,19,44,False,0
Boubacar Traoré,MID,Wolves,0.5,0,0,8,0,2.5,574,0.00,0.03,0.03,1.95,100,2,0,0.7,1.2,2023-10-28T16:30:00Z,53,15,0,0,0,0,10,0,47099,1,2,2,3.0,1,-725,2307,3032,44,True,0
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,3,0,0,0,0,10,0,16201,0,1,2,0.0,0,322,1122,800,39,False,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,13474,0,1,3,0.0,0,-450,43,493,44,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,16,0,0,0,0,10,0,5079,0,0,3,0.0,0,-363,46,409,49,True,0
Devan Tanton,DEF,Fulham,1.3,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,0,0,1,1,0.0,0,0,0,0,40,False,0
Reece James,DEF,Chelsea,0.7,0,0,7,0,17.2,206,0.31,0.38,0.07,1.64,95,1,0,3.8,7.4,2023-10-28T11:30:00Z,23,4,0,0,0,0,10,0,354403,0,2,0,13.0,1,13028,20961,7933,53,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,20093,0,2,1,0.0,0,-186,569,755,39,False,0
Anssumane Fati Vieira,MID,Brighton,3.0,0,0,3,0,1.3,700,0.03,0.20,0.17,0.56,94,1,0,2.7,6.2,2023-10-29T14:00:00Z,32,10,0,0,0,0,10,0,77474,0,1,1,19.0,1,21885,26824,4939,65,True,0
Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,12,0,0,0,0,10,0,76503,0,1,3,0.0,0,-2090,1287,3377,40,True,0
