name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,7229,0,0,2,0.0,0,-48,0,48,39,False,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,325,0,0,0.0,0.0,2024-04-15T19:00:00Z,0,9,0,0,0,0,33,0,2898,0,0,6,0.0,0,-9,39,48,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,322,0,0,0.0,0.0,2024-04-13T16:30:00Z,0,3,0,0,0,0,33,0,2633,0,2,2,0.0,0,-29,0,29,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,324,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,6,0,0,0,0,33,0,5063,0,1,1,0.0,0,-299,16,315,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,322,0,0,0.0,0.0,2024-04-13T16:30:00Z,0,3,0,0,0,0,33,0,38543,0,2,2,0.0,0,-65,0,65,67,False,0
Divock Origi,FWD,Nott'm Forest,1.0,0,0,5,0,0.8,714,0.00,0.00,0.00,0.02,329,0,0,0.7,2.4,2024-04-13T14:00:00Z,19,20,0,0,0,0,33,0,16039,0,2,2,4.0,1,-386,493,879,50,True,0
Sam Curtis,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,670,0,0,2,0.0,0,46,78,32,40,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,15174,0,0,2,0.0,0,-191,53,244,39,False,0
Vitaly Janelt,MID,Brentford,2.5,0,0,10,1,12.2,105,0.01,0.05,0.04,0.84,323,0,0,3.5,15.4,2024-04-13T14:00:00Z,90,17,0,0,0,0,33,0,8801,1,0,2,7.0,2,30,368,338,53,True,1
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,322,0,0,0.0,0.0,2024-04-13T16:30:00Z,0,14,0,0,0,0,33,0,10208,0,2,2,0.0,0,-33,103,136,43,True,0
Andre Brooks,MID,Sheffield Utd,-0.3,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,3553,0,0,2,0.0,0,-11,37,48,44,False,0
Jack Grealish,MID,Man City,2.5,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,12,0,0,0,0,33,0,170939,0,1,5,0.0,0,8026,9660,1634,72,True,0
Emil Krafth,DEF,Newcastle,2.7,0,0,20,1,0.5,417,0.05,0.07,0.02,0.73,328,0,0,1.1,9.6,2024-04-13T11:30:00Z,90,18,0,0,0,0,33,0,2726,1,0,4,1.0,6,349,455,106,44,True,0
Boubacar Traoré,MID,Wolves,0.8,0,0,2,0,0.3,574,0.00,0.00,0.00,0.23,329,0,0,0.2,1.6,2024-04-13T14:00:00Z,14,16,0,0,0,0,33,0,34718,0,2,2,0.0,1,-191,168,359,43,False,0
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,324,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,5,0,0,0,0,33,0,11464,0,1,1,0.0,0,-160,0,160,39,True,0
James Shea,GK,Luton,-1.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,13,0,0,0,0,33,0,12211,0,1,5,0.0,0,107,210,103,42,False,0
Christian Chigozie,DEF,Luton,-1.5,0,0,0,0,0.0,844,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,13,0,0,0,0,33,0,232,0,1,5,0.0,0,99,112,13,40,False,0
Curtis Jones,MID,Liverpool,1.0,0,0,-3,0,11.2,300,0.13,0.85,0.72,1.87,326,1,0,3.6,5.4,2024-04-14T13:00:00Z,81,8,0,0,0,0,33,0,7524,1,1,0,19.0,1,-34,153,187,49,True,1
Myles Lewis-Skelly,MID,Arsenal,0.5,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2024-04-14T15:30:00Z,0,2,0,0,0,0,33,0,330,0,2,0,0.0,0,5,22,17,45,True,0
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,330,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,19,0,0,0,0,33,0,2762,0,2,0,0.0,0,-60,46,106,40,False,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,325,0,0,0.0,0.0,2024-04-15T19:00:00Z,0,9,0,0,0,0,33,0,289833,0,0,6,0.0,0,-1094,73,1167,53,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2024-04-13T11:30:00Z,0,15,0,0,0,0,33,0,19991,0,0,4,0.0,0,47,165,118,39,False,0
Anssumane Fati Vieira,MID,Brighton,1.0,0,0,-1,0,2.1,700,0.04,0.14,0.10,0.04,324,0,0,2.2,3.4,2024-04-13T14:00:00Z,13,6,0,0,0,0,33,0,38400,0,1,1,16.0,1,-1,528,529,64,False,0
Robin Olsen,GK,Aston Villa,-0.1,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2024-04-14T15:30:00Z,0,1,0,0,0,0,33,0,61997,0,2,0,0.0,0,-370,663,1033,39,False,0
Fabian Mrozek,GK,Liverpool,0.5,0,0,0,0,0.0,813,0.00,0.00,0.00,0.00,326,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,8,0,0,0,0,33,0,781,0,1,0,0.0,0,17,84,67,40,True,0
Joe Gardner,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,329,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,20,0,0,0,0,33,0,1134,0,2,2,0.0,0,2,80,78,45,True,0
Ben Osborn,MID,Sheffield Utd,1.3,0,0,13,0,21.0,489,0.20,0.21,0.01,1.02,323,2,0,4.1,18.4,2024-04-13T14:00:00Z,90,4,0,0,0,0,33,0,1544,1,0,2,2.0,2,86,100,14,48,False,0
Amad Diallo,MID,Man Utd,0.2,0,0,0,0,3.3,371,0.01,0.03,0.02,0.48,322,0,0,0.9,0.0,2024-04-13T16:30:00Z,45,3,0,0,0,0,33,0,2630,0,2,2,8.0,1,12,84,72,44,False,0
Anthony Elanga,MID,Nott'm Forest,2.2,0,0,0,0,0.0,378,0.00,0.00,0.00,0.00,329,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,20,0,0,0,0,33,0,165252,0,2,2,0.0,0,-5075,7402,12477,51,True,0
Kaelan Casey,DEF,West Ham,0.0,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,330,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,10,0,0,0,0,33,0,1894,0,2,0,0.0,0,24,71,47,40,True,0
Oliver Norwood,MID,Sheffield Utd,-0.5,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,3223,0,0,2,0.0,0,19,54,35,48,False,0
Harry Toffolo,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,329,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,20,0,0,0,0,33,0,22432,0,2,2,0.0,0,-1718,125,1843,44,True,0
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.0,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,12,0,0,0,0,33,0,297294,0,1,5,0.0,0,9159,21044,11885,62,True,0
Charlie Taylor,DEF,Burnley,1.0,0,0,5,0,0.5,178,0.00,0.00,0.00,0.41,324,1,0,0.5,2.4,2024-04-13T14:00:00Z,45,5,0,0,0,0,33,0,396604,0,1,1,2.0,1,14328,26358,12030,39,True,0
Adam Wharton,MID,Crystal Palace,2.5,0,0,14,1,11.1,807,0.01,0.09,0.08,2.87,326,0,0,4.0,23.4,2024-04-14T13:00:00Z,90,11,0,0,0,0,33,0,1282,1,1,0,5.0,3,120,199,79,50,False,0
Ivan Toney,FWD,Brentford,2.5,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,17,0,0,0,0,33,0,1045580,0,0,2,0.0,0,25865,108218,82353,81,True,0
Ji-Soo Kim,DEF,Brentford,0.5,0,0,0,0,0.0,725,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,17,0,0,0,0,33,0,3650,0,0,2,0.0,0,66,163,97,40,True,0
Nuno Varela Tavares,DEF,Nott'm Forest,0.1,0,0,4,0,0.0,23,0.00,0.00,0.00,0.00,329,0,0,0.4,4.2,2024-04-13T14:00:00Z,1,20,0,0,0,0,33,0,25960,0,2,2,0.0,1,-549,10,559,40,True,0
Alex Murphy,DEF,Newcastle,-0.5,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2024-04-13T11:30:00Z,0,18,0,0,0,0,33,0,43984,0,0,4,0.0,0,249,1020,771,39,True,0
Eddie Nketiah,FWD,Arsenal,1.3,0,0,0,0,0.3,13,0.00,0.00,0.00,0.00,321,0,0,0.6,0.0,2024-04-14T15:30:00Z,3,2,0,0,0,0,33,0,349902,0,2,0,8.0,1,-3604,757,4361,50,True,0
Benoît Badiashile,DEF,Chelsea,0.8,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,325,0,0,0.0,0.0,2024-04-15T19:00:00Z,0,9,0,0,0,0,33,0,6899,0,0,6,0.0,0,62,365,303,44,True,0
Emile Smith Rowe,MID,Arsenal,2.3,0,0,3,0,1.3,22,0.00,0.00,0.00,0.73,321,2,0,0.4,0.8,2024-04-14T15:30:00Z,11,2,0,0,0,0,33,0,10222,0,2,0,2.0,1,-61,89,150,53,True,0
Jarell Quansah,DEF,Liverpool,1.3,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,326,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,8,0,0,0,0,33,0,30773,0,1,0,0.0,0,3446,5192,1746,40,True,0
Ben Chilwell,DEF,Chelsea,0.8,1,0,12,0,0.6,195,0.00,0.03,0.03,0.04,325,0,0,2.2,4.2,2024-04-15T19:00:00Z,10,9,0,0,0,0,33,0,518290,0,0,6,17.0,4,-4202,370,4572,54,True,0
Philippe Coutinho Correia,MID,Aston Villa,0.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2024-04-14T15:30:00Z,0,1,0,0,0,0,33,0,17714,0,2,0,0.0,0,-30,0,30,58,False,0
Tim Iroegbunam,MID,Aston Villa,0.1,0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2024-04-14T15:30:00Z,0,1,0,0,0,0,33,0,2413,0,2,0,0.0,0,-9,21,30,44,False,0
