name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,16,0,0,0,0,36,0,7077,0,3,1,0.0,0,-31,0,31,39,True,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,19,0,0,0,0,36,0,3028,0,0,5,0.0,0,-8,40,48,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,8,0,0,0,0,36,0,2570,0,0,4,0.0,0,-9,0,9,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,0,0,0,36,0,4488,0,0,1,0.0,0,-117,12,129,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,8,0,0,0,0,36,0,38398,0,0,4,0.0,0,-49,0,49,67,False,0
Divock Origi,FWD,Nott'm Forest,1.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,17,0,0,0,0,36,0,15882,0,3,1,0.0,0,-96,417,513,50,False,0
Sam Curtis,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,16,0,0,0,0,36,0,925,0,3,1,0.0,0,-19,36,55,40,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,16,0,0,0,0,36,0,14398,0,3,1,0.0,0,-194,30,224,39,True,0
Vitaly Janelt,MID,Brentford,3.0,0,0,13,1,17.0,105,0.10,0.10,0.00,0.64,352,0,0,2.5,5.6,2024-05-04T14:00:00Z,65,10,0,0,0,0,36,0,8211,1,0,0,2.0,3,-175,89,264,52,True,0
Ionuț Radu,GK,Bournemouth,-1.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,351,0,0,0.0,0.0,2024-05-04T11:30:00Z,0,1,0,0,0,0,36,0,10279,0,0,3,0.0,0,-25,73,98,43,False,0
Andre Brooks,MID,Sheffield Utd,0.7,0,0,14,0,14.3,655,0.01,0.05,0.04,1.10,360,3,0,2.3,4.8,2024-05-04T14:00:00Z,65,16,0,0,0,0,36,0,3478,1,3,1,4.0,2,-22,31,53,44,True,0
Jack Grealish,MID,Man City,2.2,0,0,3,0,1.9,354,0.01,0.01,0.00,0.00,359,0,0,0.2,0.4,2024-05-04T16:30:00Z,10,20,0,0,0,0,36,0,167975,0,1,5,0.0,1,113,1618,1505,72,True,0
Emil Krafth,DEF,Newcastle,3.0,0,0,14,0,0.8,417,0.01,0.01,0.00,1.08,354,1,0,1.9,16.6,2024-05-04T14:00:00Z,90,6,0,0,0,0,36,0,8008,1,4,1,2.0,2,1718,2517,799,44,False,0
Boubacar Traoré,MID,Wolves,0.4,0,0,9,0,2.3,574,0.01,0.01,0.00,3.57,359,5,0,1.1,8.2,2024-05-04T16:30:00Z,90,13,0,0,0,0,36,0,34352,1,1,5,0.0,1,-33,221,254,43,False,1
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,15,0,0,0,0,36,0,10849,0,4,1,0.0,0,-146,0,146,39,True,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2024-05-03T19:00:00Z,0,9,0,0,0,0,36,0,12077,0,1,1,0.0,0,-58,45,103,42,True,0
Christian Chigozie,DEF,Luton,-0.5,0,0,0,0,0.0,844,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2024-05-03T19:00:00Z,0,9,0,0,0,0,36,0,414,0,1,1,0.0,0,7,40,33,40,True,0
Curtis Jones,MID,Liverpool,0.6,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2024-05-05T15:30:00Z,0,18,0,0,0,0,36,0,7439,0,2,4,0.0,0,-92,74,166,49,True,0
Myles Lewis-Skelly,MID,Arsenal,1.0,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,351,0,0,0.0,0.0,2024-05-04T11:30:00Z,0,3,0,0,0,0,36,0,359,0,0,3,0.0,0,0,19,19,45,True,0
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,4,0,0,0,0,36,0,2944,0,0,0,0.0,0,-1,59,60,40,False,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,19,0,0,0,0,36,0,287726,0,0,5,0.0,0,-497,214,711,53,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2024-05-05T15:30:00Z,0,11,0,0,0,0,36,0,19759,0,2,4,0.0,0,-54,68,122,39,False,0
Anssumane Fati Vieira,MID,Brighton,-0.3,0,0,0,0,0.0,700,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,0,0,0,36,0,38436,0,0,1,0.0,0,-46,315,361,64,True,0
Robin Olsen,GK,Aston Villa,3.5,0,3,42,0,0.0,53,0.00,0.00,0.00,2.69,353,1,0,8.0,79.6,2024-05-05T13:00:00Z,90,5,0,0,1,0,36,7,62137,1,0,1,0.0,12,589,1196,607,39,False,0
Fabian Mrozek,GK,Liverpool,0.0,0,0,0,0,0.0,813,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2024-05-05T15:30:00Z,0,18,0,0,0,0,36,0,768,0,2,4,0.0,0,-31,13,44,40,True,0
Joe Gardner,FWD,Nott'm Forest,0.5,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,17,0,0,0,0,36,0,1211,0,3,1,0.0,0,5,64,59,45,False,0
Ben Osborn,MID,Sheffield Utd,1.5,0,0,12,0,14.9,489,0.02,0.02,0.00,1.49,360,3,0,2.5,9.8,2024-05-04T14:00:00Z,90,16,0,0,0,0,36,0,1545,1,3,1,0.0,2,-7,27,34,48,True,0
Amad Diallo,MID,Man Utd,1.0,0,0,4,0,0.1,371,0.00,0.00,0.00,0.32,356,0,0,0.2,2.2,2024-05-06T19:00:00Z,10,8,0,0,0,0,36,0,2703,0,0,4,0.0,1,22,82,60,44,False,0
Anthony Elanga,MID,Nott'm Forest,1.7,0,0,9,0,2.0,378,0.32,0.32,0.00,2.14,360,1,0,1.3,2.8,2024-05-04T14:00:00Z,66,17,0,0,0,0,36,0,127518,1,3,1,8.0,2,-2045,3420,5465,50,False,0
Kaelan Casey,DEF,West Ham,0.0,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,7,0,0,0,0,36,0,2120,0,0,5,0.0,0,-5,68,73,40,False,0
Oliver Norwood,MID,Sheffield Utd,-0.1,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,16,0,0,0,0,36,0,3160,0,3,1,0.0,0,-26,17,43,48,True,0
Harry Toffolo,DEF,Nott'm Forest,0.7,0,0,2,0,0.8,465,0.00,0.00,0.00,0.11,360,0,0,0.1,0.0,2024-05-04T14:00:00Z,7,17,0,0,0,0,36,0,18473,0,3,1,0.0,1,-528,605,1133,44,False,0
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.8,0,0,15,0,33.1,344,0.62,0.70,0.08,0.35,359,1,0,5.5,8.0,2024-05-04T16:30:00Z,79,20,0,0,0,0,36,0,284463,1,1,5,14.0,2,2073,8579,6506,62,True,0
Charlie Taylor,DEF,Burnley,0.3,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,15,0,0,0,0,36,0,335791,0,4,1,0.0,0,-10204,7370,17574,39,True,0
Adam Wharton,MID,Crystal Palace,3.6,0,0,11,1,12.8,807,0.07,0.07,0.00,0.35,356,0,0,2.9,16.6,2024-05-06T19:00:00Z,90,14,0,0,0,0,36,0,1913,1,0,4,0.0,3,127,248,121,50,True,0
Ivan Toney,FWD,Brentford,1.0,0,0,9,1,13.8,117,0.02,0.07,0.05,1.19,352,0,0,4.7,11.0,2024-05-04T14:00:00Z,90,10,0,0,0,0,36,0,511757,1,0,0,22.0,2,-39513,13814,53327,78,True,0
Ji-Soo Kim,DEF,Brentford,0.0,0,0,0,0,0.0,725,0.00,0.00,0.00,0.00,352,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,10,0,0,0,0,36,0,3903,0,0,0,0.0,0,18,98,80,40,True,0
Nuno Varela Tavares,DEF,Nott'm Forest,0.7,0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,17,0,0,0,0,36,0,25976,0,3,1,0.0,0,-14,217,231,40,False,0
Alex Murphy,DEF,Newcastle,0.7,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,6,0,0,0,0,36,0,44795,0,4,1,0.0,0,436,1159,723,39,False,0
Eddie Nketiah,FWD,Arsenal,1.2,0,0,0,0,0.0,13,0.00,0.00,0.00,0.00,351,0,0,0.0,0.0,2024-05-04T11:30:00Z,0,3,0,0,0,0,36,0,341245,0,0,3,0.0,0,-2435,286,2721,50,True,0
Benoît Badiashile,DEF,Chelsea,2.4,0,0,28,1,1.4,191,0.01,0.01,0.00,1.04,355,0,0,2.2,21.0,2024-05-05T13:00:00Z,90,19,0,0,0,0,36,0,12363,1,0,5,0.0,6,4480,5095,615,44,True,0
Emile Smith Rowe,MID,Arsenal,1.2,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,351,0,0,0.0,0.0,2024-05-04T11:30:00Z,0,3,0,0,0,0,36,0,10125,0,0,3,0.0,0,-61,15,76,53,True,0
Jarell Quansah,DEF,Liverpool,1.0,0,0,19,0,0.8,626,0.01,0.01,0.00,1.16,357,2,0,1.9,16.4,2024-05-05T15:30:00Z,90,18,0,0,0,0,36,0,30853,1,2,4,2.0,1,155,1796,1641,40,True,0
Ben Chilwell,DEF,Chelsea,0.2,0,0,0,0,0.0,195,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,19,0,0,0,0,36,0,513665,0,0,5,0.0,0,-4938,138,5076,54,True,0
Philippe Coutinho Correia,MID,Aston Villa,0.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,5,0,0,0,0,36,0,17643,0,0,1,0.0,0,-17,0,17,58,False,0
Tim Iroegbunam,MID,Aston Villa,0.7,0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,5,0,0,0,0,36,0,2387,0,0,1,0.0,0,-3,16,19,44,False,0
Andy Lonergan,GK,Everton,0.5,0,0,0,0,0.0,579,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2024-05-03T19:00:00Z,0,12,0,0,0,0,36,0,6027,0,1,1,0.0,0,-9,52,61,39,False,0
Carlos Baleba,MID,Brighton,0.7,0,0,3,0,0.1,690,0.00,0.00,0.00,0.00,353,0,0,0.1,1.2,2024-05-05T13:00:00Z,2,2,0,0,0,0,36,0,5092,0,0,1,0.0,1,-7,107,114,45,True,0
Pablo Sarabia,MID,Wolves,0.2,0,0,5,0,0.6,570,0.00,0.00,0.00,0.69,359,1,0,0.3,2.6,2024-05-04T16:30:00Z,14,13,0,0,0,0,36,0,95590,0,1,5,0.0,1,-32223,591,32814,47,False,0
Kieffer Moore,FWD,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,351,0,0,0.0,0.0,2024-05-04T11:30:00Z,0,1,0,0,0,0,36,0,17319,0,0,3,0.0,0,-72,0,72,46,False,0
Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,17,0,0,0,0,36,0,19295,0,3,1,0.0,0,-33,133,166,39,False,0
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,233,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,14,0,0,0,0,36,0,12177,0,0,4,0.0,0,-86,59,145,39,True,0
Ibrahima Konaté,DEF,Liverpool,0.6,0,0,0,0,0.0,302,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2024-05-05T15:30:00Z,0,18,0,0,0,0,36,0,242461,0,2,4,0.0,0,-14192,2881,17073,49,True,0
