id,xP
1,1.5
2,1.5
3,0.0
4,2.6
5,2.8
6,3.1
7,2.5
8,0.0
9,2.6
10,2.5
11,1.5
12,3.3
13,2.4
14,3.4
15,2.1
16,2.1
17,3.7
18,1.5
19,3.4
20,2.9
21,2.1
22,2.6
23,1.5
24,2.5
25,2.5
26,3.0
29,3.1
30,0.0
31,2.8
540,2.6
578,2.1
585,2.7
646,1.5
32,0.0
33,0.5
34,1.6
35,0.0
36,1.5
37,0.5
38,1.7
39,0.9
40,0.0
41,1.5
42,1.5
43,1.6
44,0.0
45,0.5
46,0.0
47,1.1
48,1.5
49,2.7
50,1.6
51,1.5
53,0.5
54,0.5
55,0.0
56,0.0
57,0.0
58,1.7
59,0.0
60,2.1
61,0.0
584,1.5
599,1.8
618,0.5
62,1.6
63,2.1
64,1.6
65,1.2
66,1.6
67,0.0
68,0.0
69,1.0
70,0.0
71,1.0
72,1.6
73,1.6
74,1.0
75,2.0
76,1.4
77,2.4
78,1.6
79,0.0
80,1.0
81,1.6
82,0.8
83,2.0
84,0.0
85,2.2
86,0.0
87,1.6
88,0.0
89,2.0
595,2.0
607,2.4
619,1.0
643,2.0
644,0.0
90,2.0
91,1.0
92,1.0
93,1.0
94,0.0
95,1.6
96,2.0
97,0.0
98,1.6
99,1.6
100,0.0
101,2.4
102,1.0
103,2.0
104,2.0
105,2.1
106,2.1
107,1.6
108,2.3
109,2.3
110,2.1
111,1.2
112,2.0
113,3.2
114,2.0
115,2.1
116,1.0
117,0.0
118,1.0
119,2.1
120,1.0
121,2.0
620,1.0
122,2.1
123,1.5
124,1.5
125,2.1
127,0.0
128,2.1
129,2.8
130,2.6
131,2.9
132,2.6
133,2.1
134,2.8
135,2.4
136,0.0
137,0.0
138,1.6
139,1.5
140,2.8
141,1.5
142,2.1
143,2.8
144,1.5
146,0.0
147,0.0
148,2.9
149,0.0
150,1.5
151,2.5
152,2.9
153,1.9
154,2.6
155,1.5
606,2.5
621,1.5
156,-0.5
157,-0.5
158,0.1
159,0.6
160,-0.5
161,0.1
162,-0.5
163,0.1
164,-0.5
165,0.1
166,-0.5
167,-0.5
168,-0.1
169,-0.5
170,0.1
171,0.0
172,0.9
173,0.5
174,0.0
175,0.0
176,0.5
177,0.4
178,-0.5
179,0.0
180,0.1
181,-0.5
182,0.5
183,0.0
184,0.1
475,0.1
594,0.4
596,0.9
600,0.1
605,0.1
608,0.1
622,-0.5
660,0.1
126,1.1
145,1.9
185,0.0
186,0.5
187,2.7
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,2.1
196,0.5
197,1.5
198,1.8
199,1.1
200,0.0
201,0.0
202,1.6
203,0.5
204,1.5
205,1.1
206,2.1
207,1.8
208,1.2
210,1.8
211,1.8
212,0.0
213,0.0
214,1.5
215,0.0
216,2.0
217,1.8
218,1.6
589,0.0
609,1.6
611,1.8
613,0.5
623,0.5
659,0.5
219,1.5
220,2.5
221,2.6
222,2.5
223,1.6
224,1.5
225,2.4
226,2.8
227,2.9
228,2.5
229,0.0
230,2.9
231,2.1
232,1.9
233,1.5
234,2.5
235,1.5
236,0.0
237,0.0
238,1.5
239,1.5
240,2.1
241,1.5
242,2.5
243,1.5
615,0.0
657,1.5
658,1.5
244,1.0
245,1.0
246,1.6
247,0.0
248,0.0
249,2.1
250,1.6
251,1.0
252,2.0
253,2.1
254,1.6
255,1.0
256,2.1
257,2.0
258,1.4
259,0.0
260,2.0
261,1.6
262,2.0
263,2.4
264,0.0
265,2.0
266,1.0
579,1.0
588,2.0
601,1.5
624,1.0
645,1.4
649,1.0
650,1.0
661,2.1
267,1.5
268,1.2
269,0.0
270,2.1
271,2.0
272,1.0
273,1.0
274,1.0
275,2.4
276,1.0
277,1.0
278,2.4
279,1.0
280,0.0
281,2.0
282,1.6
283,2.0
284,1.0
285,2.0
286,2.0
287,1.4
288,2.1
558,1.9
591,2.1
610,2.0
625,1.0
651,1.0
652,1.0
662,1.6
289,1.5
290,4.5
291,4.5
292,2.1
293,2.9
294,3.3
295,2.1
296,0.0
297,2.9
298,2.5
299,0.0
300,2.1
301,1.5
302,2.8
303,3.1
304,2.7
305,2.8
306,1.5
307,3.6
308,4.5
309,3.0
310,2.1
311,2.5
312,0.0
313,3.4
626,1.5
627,1.5
628,1.5
629,1.5
52,0.5
314,0.9
315,0.5
316,0.5
317,1.1
318,0.0
319,1.1
320,0.0
321,1.5
