name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,7,0,0,0,0,32,0,7275,0,2,2,0.0,0,-61,0,61,39,True,0
Josh Brooking,DEF,Chelsea,0.5,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,17,0,0,0,0,32,0,2841,0,2,2,0.0,0,-26,19,45,40,False,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2024-04-07T14:30:00Z,0,11,0,0,0,0,32,0,2661,0,2,2,0.0,0,-26,0,26,40,True,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2024-04-06T16:30:00Z,0,1,0,0,0,0,32,0,5357,0,3,0,0.0,0,-311,8,319,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2024-04-07T14:30:00Z,0,11,0,0,0,0,32,0,38612,0,2,2,0.0,0,-42,0,42,67,True,0
Divock Origi,FWD,Nott'm Forest,0.9,0,0,2,0,0.1,714,0.00,0.02,0.02,0.19,319,0,0,0.0,0.0,2024-04-07T17:00:00Z,22,18,0,0,0,0,32,0,16292,0,1,3,1.0,1,-622,385,1007,50,False,0
Sam Curtis,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,7,0,0,0,0,32,0,549,0,2,2,0.0,0,7,32,25,40,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,7,0,0,0,0,32,0,15360,0,2,2,0.0,0,-202,27,229,39,True,0
Vitaly Janelt,MID,Brentford,1.3,0,0,12,0,1.1,105,0.01,0.01,0.00,1.52,311,3,0,1.5,13.4,2024-04-06T14:00:00Z,90,2,0,0,0,0,32,0,8742,1,3,3,0.0,2,-385,135,520,53,False,0
Ionuț Radu,GK,Bournemouth,0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,12,0,0,0,0,32,0,10179,0,1,2,0.0,0,17,166,149,43,False,0
Andre Brooks,MID,Sheffield Utd,-0.3,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,7,0,0,0,0,32,0,3550,0,2,2,0.0,0,-56,14,70,44,True,0
Jack Grealish,MID,Man City,2.0,0,0,9,0,22.4,354,0.16,0.27,0.11,1.08,313,2,0,3.6,0.6,2024-04-06T11:30:00Z,90,8,0,0,0,0,32,0,162118,1,4,2,13.0,2,1122,1878,756,72,False,0
