name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,19,0,0,0,0,21,0,7430,0,2,2,0.0,0,-248,59,307,40,True,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,2124,0,0,1,0.0,0,-99,52,151,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,18,0,0,0,0,21,0,3200,0,2,2,0.0,0,95,313,218,40,True,0
Jack Hinshelwood,MID,Brighton,5.0,0,0,13,1,38.7,621,0.07,0.07,0.00,1.38,204,0,0,5.7,8.0,2024-01-22T19:45:00Z,90,20,0,0,0,0,21,0,13805,1,0,0,10.0,3,5072,8842,3770,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,18,0,0,0,0,21,0,39590,0,2,2,0.0,0,-270,103,373,67,True,0
Divock Origi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,10794,0,2,3,0.0,0,-1223,385,1608,50,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.2,0,0,3,0,0.3,487,0.00,0.00,0.00,0.48,210,0,0,0.1,0.6,2024-01-21T14:00:00Z,10,19,0,0,0,0,21,0,19689,0,2,2,0.0,1,-501,2449,2950,39,True,0
Vitaly Janelt,MID,Brentford,2.0,0,0,16,0,12.7,105,0.01,0.06,0.05,1.09,203,2,0,3.4,13.0,2024-01-20T17:30:00Z,90,16,0,0,0,0,21,0,7729,1,2,3,8.0,2,-641,293,934,53,True,0
Ionuț Radu,GK,Bournemouth,-0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,11,0,0,0,0,21,0,9828,0,4,0,0.0,0,-96,161,257,44,True,0
Andre Brooks,MID,Sheffield Utd,0.8,0,0,6,0,24.0,655,0.16,0.31,0.15,1.79,210,2,0,4.2,6.2,2024-01-21T14:00:00Z,79,19,0,0,0,0,21,0,3866,1,2,2,12.0,1,-195,284,479,44,True,1
Jack Grealish,MID,Man City,0.9,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2024-01-13T17:30:00Z,0,15,0,0,0,0,21,0,203717,0,3,2,0.0,0,-17406,10404,27810,72,False,0
Emil Krafth,DEF,Newcastle,-0.5,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2024-01-13T17:30:00Z,0,13,0,0,0,0,21,0,1741,0,3,2,0.0,0,-36,55,91,44,True,0
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,5,0,0,0,0,21,0,37096,0,0,0,0.0,0,-2633,779,3412,43,False,0
Denis Franchi,GK,Burnley,0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,12,0,0,0,0,21,0,14949,0,1,1,0.0,0,-624,152,776,39,True,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,6,0,0,0,0,21,0,12285,0,1,1,0.0,0,-161,187,348,43,False,0
Curtis Jones,MID,Liverpool,4.8,0,0,15,1,5.4,300,0.06,0.16,0.10,0.44,202,0,0,2.4,10.2,2024-01-21T16:30:00Z,82,3,0,0,0,0,21,0,13231,1,4,0,8.0,3,6325,8436,2111,49,False,0
Myles Lewis-Skelly,MID,Arsenal,0.5,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,8,0,0,0,0,21,0,57,0,0,5,0.0,0,4,18,14,45,True,0
Devan Tanton,DEF,Fulham,0.0,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,7,0,0,0,0,21,0,1770,0,0,1,0.0,0,-33,137,170,40,False,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,316427,0,0,1,0.0,0,-14409,361,14770,53,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,14,0,0,0,0,21,0,20539,0,2,2,0.0,0,-459,186,645,39,False,0
Anssumane Fati Vieira,MID,Brighton,0.0,0,0,0,0,0.0,700,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,20,0,0,0,0,21,0,35900,0,0,0,0.0,0,-1919,126,2045,64,True,0
Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2024-01-14T14:00:00Z,0,9,0,0,0,0,21,0,63123,0,0,0,0.0,0,-4302,205,4507,39,False,0
Joe Gardner,FWD,Nott'm Forest,1.2,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,0,0,2,3,0.0,0,0,0,0,45,False,0
Ben Osborn,MID,Sheffield Utd,-0.2,0,0,0,0,0.0,489,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,19,0,0,0,0,21,0,1341,0,2,2,0.0,0,-37,11,48,48,True,0
Amad Diallo,MID,Man Utd,0.3,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,18,0,0,0,0,21,0,2364,0,2,2,0.0,0,274,585,311,44,True,0
Anthony Elanga,MID,Nott'm Forest,3.8,0,0,0,0,0.0,378,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,188296,0,2,3,0.0,0,2717,56679,53962,51,False,0
Kaelan Casey,DEF,West Ham,0.5,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,17,0,0,0,0,21,0,312,0,2,2,0.0,0,148,179,31,40,False,0
Oliver Norwood,MID,Sheffield Utd,0.5,0,0,3,0,0.0,488,0.01,0.01,0.00,0.43,210,0,0,0.1,1.0,2024-01-21T14:00:00Z,2,19,0,0,0,0,21,0,3932,0,2,2,0.0,1,-696,68,764,48,True,0
Harry Toffolo,DEF,Nott'm Forest,0.3,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,16277,0,2,3,0.0,0,-1485,1445,2930,44,False,0
