name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,7125,0,1,1,0.0,0,-103,96,199,40,False,0
Josh Brooking,DEF,Chelsea,-1.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,1222,0,4,4,0.0,0,-15,86,101,40,True,0
Radek Vítek,GK,Man Utd,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,2786,0,0,1,0.0,0,-42,61,103,40,True,0
Jack Hinshelwood,MID,Brighton,0.5,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,2086,0,1,1,0.0,0,-98,80,178,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,41474,0,0,1,0.0,0,-474,80,554,67,True,0
Divock Origi,FWD,Nott'm Forest,0.1,0,0,2,0,0.0,714,0.00,0.08,0.08,0.09,119,0,0,1.2,3.0,2023-11-12T14:00:00Z,1,19,0,0,0,0,12,0,9052,0,2,3,9.0,1,-1207,122,1329,50,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,12259,0,1,1,0.0,0,-31,899,930,39,False,0
Vitaly Janelt,MID,Brentford,1.5,0,0,6,0,11.8,105,0.01,0.01,0.00,1.25,117,1,0,2.0,8.6,2023-11-12T14:00:00Z,45,11,0,0,0,0,12,0,6684,1,0,3,0.0,1,-110,213,323,53,False,0
Ionuț Radu,GK,Bournemouth,0.2,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,10156,0,0,2,0.0,0,-242,244,486,44,True,0
Andre Brooks,MID,Sheffield Utd,-0.5,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,3530,0,1,1,0.0,0,-116,69,185,45,False,0
