name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,8685,0,5,0,0.0,0,413,601,188,39,True,0
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,2254,0,4,2,0.0,0,-14,18,32,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,3099,0,0,3,0.0,0,-96,0,96,40,True,0
Jack Hinshelwood,MID,Brighton,4.0,0,0,29,0,6.9,621,0.01,0.08,0.07,0.32,224,1,1,7.3,44.6,2024-02-03T15:00:00Z,90,8,0,0,0,0,23,0,14204,1,1,4,21.0,7,-593,1041,1634,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,39321,0,0,3,0.0,0,-72,0,72,67,True,0
Divock Origi,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,9726,0,1,1,0.0,0,-363,40,403,50,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,-0.5,0,0,1,0,0.1,487,0.00,0.00,0.00,1.90,230,5,0,0.0,0.0,2024-02-03T17:30:00Z,49,2,0,0,0,0,23,0,18937,1,5,0,2.0,-1,-327,163,490,39,True,0
Vitaly Janelt,MID,Brentford,1.0,0,0,12,0,0.7,105,0.01,0.01,0.00,1.97,223,3,0,0.9,7.8,2024-02-05T20:00:00Z,75,13,0,0,0,0,23,0,7419,1,3,1,0.0,2,-108,102,210,53,True,0
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,9918,0,1,1,0.0,0,-9,65,74,44,True,0
Andre Brooks,MID,Sheffield Utd,0.5,0,0,2,0,0.2,655,0.00,0.00,0.00,1.90,230,5,0,0.1,0.4,2024-02-03T17:30:00Z,49,2,0,0,0,0,23,0,3789,1,5,0,0.0,1,-48,72,120,44,True,0
Jack Grealish,MID,Man City,1.3,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,4,0,0,0,0,23,0,182878,0,3,1,0.0,0,-6867,507,7374,72,False,0
Emil Krafth,DEF,Newcastle,1.3,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,0,0,0,23,0,1779,0,4,4,0.0,0,-6,26,32,44,True,0
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,7,0,0,0,0,23,0,35161,0,4,2,0.0,0,-527,24,551,43,False,0
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,10,0,0,0,0,23,0,14450,0,2,2,0.0,0,-230,36,266,39,True,0
