name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,6,0,0,0,0,34,0,7159,0,4,1,0.0,0,-63,0,63,39,True,0
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,14,0,0,0,0,34,0,7159,0,2,4,0.0,0,-63,0,63,39,False,0
Josh Brooking,DEF,Chelsea,-1.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2024-04-23T19:00:00Z,0,1,0,0,0,0,34,0,2958,0,0,5,0.0,0,-10,33,43,40,False,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,17,0,0,0,0,34,0,2596,0,2,4,0.0,0,-35,0,35,40,True,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2024-04-25T19:00:00Z,0,13,0,0,0,0,34,0,4759,0,4,0,0.0,0,-284,7,291,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,17,0,0,0,0,34,0,38500,0,2,4,0.0,0,-40,0,40,67,True,0
Divock Origi,FWD,Nott'm Forest,1.0,0,0,2,0,0.2,714,0.00,0.00,0.00,0.06,334,0,0,0.0,0.0,2024-04-21T12:30:00Z,10,9,0,0,0,0,34,0,15994,0,0,2,0.0,1,-204,620,824,50,False,0
Sam Curtis,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,6,0,0,0,0,34,0,858,0,4,1,0.0,0,67,126,59,40,True,0
Sam Curtis,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,828,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,14,0,0,0,0,34,0,858,0,2,4,0.0,0,67,126,59,40,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,6,0,0,0,0,34,0,14812,0,4,1,0.0,0,-346,27,373,39,True,0
