id,xP
1,0.0
2,1.5
3,1.5
4,1.5
5,5.8
6,6.5
8,2.2
9,3.5
10,4.2
11,0.0
12,2.2
13,1.8
14,6.8
15,3.2
16,0.0
17,2.5
18,0.0
19,3.2
20,6.8
22,3.5
24,0.0
25,2.2
26,3.5
29,9.2
30,0.0
31,4.8
113,5.2
540,5.8
578,2.8
585,0.0
646,1.5
735,0.0
736,1.5
737,0.0
764,1.5
772,1.5
815,1.5
817,1.5
32,1.7
34,1.5
35,0.0
36,0.0
37,-0.5
38,0.0
39,0.0
40,0.0
41,1.0
42,-0.3
43,1.3
44,1.5
45,-0.5
46,0.5
47,0.0
48,4.0
49,3.3
50,0.0
51,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.7
59,0.0
60,0.0
61,0.0
584,1.5
599,4.7
618,-0.3
670,0.0
672,1.7
686,0.0
699,-0.3
765,-0.5
767,0.0
778,-0.5
793,-0.3
803,2.0
818,-0.5
62,0.0
63,1.5
64,0.0
65,1.9
66,2.2
67,0.0
68,0.0
69,0.2
70,2.8
71,0.0
72,2.8
73,0.0
74,0.0
75,1.5
76,0.0
77,3.2
78,4.5
79,0.0
80,0.0
81,0.0
82,5.0
83,0.0
84,3.5
85,4.2
86,2.0
87,0.0
88,0.0
89,4.2
595,1.8
607,0.0
619,0.0
643,0.2
644,0.8
673,1.0
705,0.0
799,0.0
802,0.0
804,3.5
811,0.0
90,5.8
91,0.0
92,0.8
93,0.0
94,0.0
95,0.0
96,2.8
97,0.0
98,0.8
99,0.0
100,0.0
101,4.5
102,0.0
103,0.0
104,0.0
105,1.8
106,2.5
107,2.2
108,0.8
109,0.0
110,0.0
111,0.8
112,0.0
114,3.5
115,0.0
116,0.0
117,2.5
118,0.0
119,2.5
120,2.0
121,2.0
258,0.5
508,-0.5
620,0.0
684,0.0
701,0.5
725,0.0
733,0.0
744,0.0
752,0.0
789,0.0
797,0.0
834,0.0
122,2.7
123,0.0
124,0.0
125,1.0
127,0.0
128,0.0
129,5.0
130,0.7
131,2.3
132,0.7
133,0.0
134,4.0
135,0.7
136,0.0
137,0.0
138,1.3
139,1.0
140,0.0
141,0.0
142,0.0
143,0.0
144,1.7
146,0.0
147,0.0
148,0.0
149,0.0
150,4.0
151,4.0
152,6.7
153,0.0
154,2.7
155,0.0
606,2.3
621,0.0
690,2.7
700,0.0
741,0.0
742,0.0
746,0.0
747,0.0
753,0.0
755,0.0
786,0.0
816,0.3
843,0.0
845,1.4
156,-0.5
157,-0.1
158,0.0
159,-0.3
160,-0.1
161,1.0
162,0.0
163,-0.5
164,0.0
165,4.7
166,0.0
167,-0.5
168,0.7
169,0.0
170,0.0
171,0.0
172,2.0
173,3.5
174,0.0
175,0.0
176,0.0
177,0.0
178,0.7
179,0.0
180,0.0
181,-0.5
182,2.3
183,0.0
184,0.0
200,4.3
475,1.3
594,-0.3
596,-0.3
600,0.0
605,0.0
608,5.3
622,0.0
660,2.3
674,-0.5
675,0.0
694,-0.1
706,-0.5
805,0.0
806,0.5
126,1.3
145,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.7
192,0.0
194,0.5
195,0.0
196,0.2
197,0.0
198,1.7
199,3.7
201,0.0
202,4.7
203,0.5
206,0.0
207,0.0
208,1.7
210,4.7
211,4.0
212,0.0
213,0.0
214,0.0
215,0.0
216,2.0
217,0.0
218,0.0
362,16.0
589,0.0
609,0.0
611,1.0
613,0.0
623,0.0
659,0.0
667,0.0
671,0.0
677,0.0
680,0.0
681,0.0
687,1.0
716,0.7
717,0.0
718,0.0
723,0.0
758,0.0
791,0.3
819,0.0
820,0.0
830,0.0
838,0.0
7,0.0
219,0.3
220,1.7
221,2.7
222,0.3
223,0.0
224,0.0
225,0.0
226,2.7
227,0.0
228,0.0
229,1.3
230,0.0
231,2.3
232,6.3
233,0.0
234,2.3
235,0.0
236,0.0
237,0.0
238,1.3
239,0.0
240,0.3
241,0.0
242,2.0
243,0.0
385,2.0
615,0.0
657,0.0
658,0.0
720,0.0
721,0.3
724,0.0
763,0.0
792,2.7
807,2.3
821,0.0
825,0.0
842,0.0
244,1.0
245,1.3
246,3.0
247,0.0
248,0.0
249,1.3
250,1.7
251,0.0
252,1.3
253,0.0
254,0.7
257,0.0
259,2.7
260,0.8
261,1.0
262,0.0
263,2.7
264,0.0
265,0.7
266,0.0
579,0.0
588,2.3
601,0.0
624,0.0
645,0.3
649,0.0
650,0.0
661,1.3
691,4.0
719,0.0
760,0.0
761,0.0
841,0.0
193,1.0
256,4.0
267,4.0
268,1.0
269,0.0
270,2.0
271,0.0
272,0.0
273,0.0
274,0.0
275,2.5
276,3.2
277,0.0
278,0.0
279,5.8
280,3.0
281,0.0
282,0.5
283,3.5
284,0.0
285,0.8
286,3.8
287,0.0
288,1.0
558,0.5
591,1.8
610,2.2
625,0.0
651,0.0
652,0.0
662,1.5
683,0.0
688,3.0
692,0.0
707,0.0
732,0.0
796,0.0
810,0.0
289,1.0
290,0.0
291,0.0
292,0.0
293,5.3
294,0.0
295,2.3
296,0.0
297,4.0
298,2.7
299,0.0
300,1.0
301,3.7
302,1.7
303,7.0
304,9.0
305,0.0
306,0.0
307,2.0
308,4.0
309,3.0
310,0.0
311,1.0
312,0.0
313,2.7
626,2.3
627,1.0
628,0.0
629,1.0
668,2.0
708,1.7
726,0.0
728,1.0
743,1.0
756,0.0
757,3.0
782,0.0
783,1.0
812,1.0
813,1.0
824,1.0
837,1.0
21,0.0
52,0.0
314,0.0
315,0.0
316,0.0
317,0.5
318,0.1
319,0.0
320,0.7
321,0.2
322,0.0
323,0.0
324,0.0
325,0.0
326,0.5
327,0.0
328,0.0
329,-1.1
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,-1.5
336,0.0
337,0.0
338,0.0
339,0.0
340,0.9
393,-0.5
553,0.0
575,0.0
582,-0.7
586,1.5
602,-0.5
614,0.3
630,1.9
631,0.0
648,0.0
665,-1.5
682,-1.5
727,0.5
729,0.0
734,-1.3
798,-1.3
831,-1.5
839,-1.5
844,-0.1
341,3.8
342,0.0
343,1.8
344,2.5
345,0.8
346,0.0
347,0.5
348,0.0
349,3.5
350,3.2
352,0.0
353,8.8
354,1.2
355,1.8
356,2.2
357,0.0
358,3.2
359,0.0
361,4.5
363,0.0
365,5.8
366,0.8
367,0.0
368,3.8
369,0.0
566,0.8
616,4.2
678,3.2
762,0.5
771,0.5
814,0.5
209,2.3
370,0.0
371,0.0
372,2.3
373,7.0
374,0.0
375,0.0
376,3.0
377,3.7
379,0.0
380,0.0
381,0.0
382,8.0
383,0.0
384,0.0
386,2.6
387,0.3
388,2.7
389,0.0
390,0.0
391,0.3
392,1.3
394,0.0
395,1.7
396,4.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.3
597,5.3
617,1.3
632,0.0
669,0.0
685,0.0
695,0.0
703,1.7
709,0.3
748,0.0
766,0.3
768,0.0
826,0.0
833,0.0
835,0.0
204,3.3
402,0.5
403,1.7
404,0.0
405,0.0
406,3.0
407,1.3
408,0.0
409,1.7
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,9.7
416,0.0
417,1.0
418,0.0
419,0.0
420,0.0
421,2.0
422,0.0
423,3.3
424,0.0
425,0.0
426,0.0
427,1.3
428,0.0
429,0.0
430,0.0
431,0.0
432,1.3
433,0.0
580,0.0
581,0.3
603,5.7
633,0.1
634,0.0
635,0.3
738,0.0
739,0.0
745,0.0
794,0.0
795,0.0
23,0.0
28,-0.2
205,2.8
378,1.5
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.2
440,0.0
441,0.0
442,1.8
443,0.0
444,0.0
445,0.5
446,0.0
447,7.2
448,0.0
449,0.0
451,0.2
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,1.2
466,0.0
467,1.8
468,6.8
469,0.0
470,2.0
604,1.0
636,0.0
637,0.0
679,0.0
696,2.8
710,0.0
711,0.2
712,0.8
713,0.8
714,1.5
779,0.0
780,0.0
781,0.0
801,0.5
808,2.2
809,0.0
27,-0.3
33,-0.8
255,-0.7
360,0.3
471,-0.3
472,-1.0
473,0.0
474,0.0
476,2.3
477,0.0
478,0.0
479,-1.0
480,0.0
481,0.0
482,-1.0
483,0.0
484,0.0
485,3.0
486,0.0
487,0.0
488,-1.0
489,0.7
490,-0.3
576,2.0
587,-0.7
592,-1.0
593,0.0
638,0.7
653,0.0
654,0.0
655,-0.7
656,0.0
663,4.3
666,0.0
693,0.0
730,-1.0
731,0.0
759,-1.0
775,6.0
790,2.0
822,-1.0
823,1.0
827,-1.0
