name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,0,0,0,0,25,0,7982,0,5,0,0.0,0,-327,0,327,39,True,0
Josh Brooking,DEF,Chelsea,-1.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,13,0,0,0,0,25,0,2455,0,1,1,0.0,0,3,93,90,40,False,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,0,0,0,0,25,0,2904,0,2,1,0.0,0,-92,0,92,40,False,0
Jack Hinshelwood,MID,Brighton,0.7,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,0,0,0,0,25,0,12562,0,5,0,0.0,0,-3692,266,3958,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,0,0,0,0,25,0,39054,0,2,1,0.0,0,-129,0,129,67,False,0
Divock Origi,FWD,Nott'm Forest,0.5,0,0,-1,0,0.7,714,0.01,0.01,0.00,0.11,248,0,0,0.3,0.4,2024-02-17T15:00:00Z,23,19,0,0,0,0,25,0,10656,0,0,2,2.0,1,792,1185,393,50,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,0,0,0,0,25,0,18160,0,5,0,0.0,0,-1035,325,1360,39,True,0
Vitaly Janelt,MID,Brentford,3.7,0,0,10,0,2.8,105,0.01,0.05,0.04,2.82,241,4,0,1.3,6.0,2024-02-17T12:30:00Z,90,11,0,0,0,0,25,0,11658,1,4,1,4.0,2,1861,2476,615,53,True,0
Vitaly Janelt,MID,Brentford,3.7,0,0,9,0,5.0,105,0.02,0.02,0.00,2.18,176,1,0,1.2,5.4,2024-02-20T19:30:00Z,76,13,0,0,0,0,25,0,11658,1,0,1,2.0,2,1861,2476,615,53,False,0
Ionuț Radu,GK,Bournemouth,-0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,0,0,0,0,25,0,9938,0,2,2,0.0,0,-76,109,185,44,False,0
Andre Brooks,MID,Sheffield Utd,0.3,0,0,3,0,0.7,655,0.00,0.00,0.00,0.51,249,3,0,0.2,1.2,2024-02-18T14:00:00Z,27,5,0,0,0,0,25,0,3804,0,5,0,0.0,1,-30,135,165,44,True,0
Jack Grealish,MID,Man City,0.7,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,7,0,0,0,0,25,0,169803,0,1,1,0.0,0,-7161,609,7770,72,True,0
Jack Grealish,MID,Man City,0.7,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,4,0,0,0,0,25,0,169803,0,0,1,0.0,0,-7161,609,7770,72,True,0
Emil Krafth,DEF,Newcastle,1.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,3,0,0,0,0,25,0,1855,0,2,2,0.0,0,16,69,53,44,True,0
Boubacar Traoré,MID,Wolves,0.2,0,0,3,0,0.1,574,0.00,0.00,0.00,0.66,250,0,0,0.0,0.0,2024-02-17T15:00:00Z,2,18,0,0,0,0,25,0,35900,0,2,1,0.0,1,626,1342,716,43,False,0
Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,1,0,0,0,0,25,0,13300,0,5,0,0.0,0,-539,0,539,39,True,0
James Shea,GK,Luton,-1.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,14,0,0,0,0,25,0,12188,0,2,1,0.0,0,-101,138,239,43,True,0
James Shea,GK,Luton,-1.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,11,0,0,0,0,25,0,12188,0,1,4,0.0,0,-101,138,239,43,False,0
Curtis Jones,MID,Liverpool,4.3,0,0,4,0,2.3,300,0.01,0.01,0.00,0.31,241,0,0,0.3,0.4,2024-02-17T12:30:00Z,33,4,0,0,0,0,25,0,22688,1,4,1,0.0,1,5800,8426,2626,49,False,0
