name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-1.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,13,0,0,0,0,20,0,7533,0,0,2,0.0,0,-79,54,133,40,False,0
Josh Brooking,DEF,Chelsea,0.5,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,2067,0,3,2,0.0,0,-29,42,71,40,False,0
Radek Vítek,GK,Man Utd,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,16,0,0,0,0,20,0,3047,0,1,2,0.0,0,24,69,45,40,False,0
Jack Hinshelwood,MID,Brighton,4.5,0,0,15,1,18.3,621,0.05,0.45,0.40,0.68,199,0,0,7.9,13.8,2024-01-02T19:30:00Z,90,19,0,0,0,0,20,0,8593,1,0,0,47.0,3,3310,3937,627,45,False,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,16,0,0,0,0,20,0,39844,0,1,2,0.0,0,-152,65,217,67,False,0
Divock Origi,FWD,Nott'm Forest,-0.2,0,0,0,0,0.0,714,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,11843,0,1,2,0.0,0,-643,426,1069,50,True,0
Rhys Norrington-Davies,DEF,Sheffield Utd,-1.3,0,0,3,0,0.0,487,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,1,13,0,0,0,0,20,0,20391,0,0,2,0.0,1,2622,3594,972,39,False,0
Vitaly Janelt,MID,Brentford,2.6,0,0,18,0,18.1,105,0.35,0.35,0.00,0.98,192,3,0,3.3,12.8,2023-12-30T15:00:00Z,79,8,0,0,0,0,20,0,8301,1,1,3,2.0,2,266,824,558,53,False,0
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,9810,0,1,3,0.0,0,-142,98,240,44,False,0
Andre Brooks,MID,Sheffield Utd,0.2,0,0,6,0,0.1,655,0.00,0.00,0.00,2.10,196,2,0,0.0,0.2,2023-12-30T15:00:00Z,79,13,0,0,0,0,20,0,4020,1,0,2,0.0,2,77,326,249,44,False,0
Jack Grealish,MID,Man City,5.5,0,0,4,0,23.8,354,0.04,0.04,0.00,0.20,196,0,0,3.9,3.4,2023-12-30T15:00:00Z,51,17,0,0,0,0,20,0,219943,1,0,2,12.0,1,14368,23797,9429,72,True,0
Emil Krafth,DEF,Newcastle,1.5,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,1715,0,2,4,0.0,0,-60,30,90,44,False,0
Boubacar Traoré,MID,Wolves,0.4,0,0,5,0,10.3,574,0.01,0.01,0.00,0.06,200,0,0,1.5,4.4,2023-12-30T15:00:00Z,5,9,0,0,0,0,20,0,39706,0,0,3,0.0,1,-2059,122,2181,43,True,0
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,2,0,0,0,0,20,0,15569,0,2,3,0.0,0,-190,127,317,39,False,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,7,0,0,0,0,20,0,12379,0,3,2,0.0,0,-118,157,275,43,True,0
