name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-1.0,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,6493,0,8,0,0.0,0,-53,206,259,40,True,0
Radek Vítek,GK,Man Utd,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,2423,0,1,0,0.0,0,50,202,152,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,1580,0,1,3,0.0,0,7,110,103,45,True,0
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,51133,0,1,0,0.0,0,-9407,78,9485,68,False,0
Divock Origi,FWD,Nott'm Forest,-0.5,0,0,-3,0,0.6,714,0.00,0.06,0.06,0.55,59,0,0,0.1,0.0,2023-09-23T14:00:00Z,15,13,0,0,0,0,6,0,10421,0,0,2,2.0,0,1664,3473,1809,50,False,1
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,4425,0,8,0,0.0,0,-185,111,296,40,True,0
Vitaly Janelt,MID,Brentford,2.8,1,0,21,0,11.3,105,0.03,0.05,0.02,0.91,52,1,0,3.5,21.6,2023-09-23T16:30:00Z,61,9,0,0,0,0,6,0,7112,1,3,1,2.0,5,-190,237,427,54,True,0
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,9792,0,1,3,0.0,0,-256,82,338,44,False,0
Andre Brooks,MID,Sheffield Utd,-1.0,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,3609,0,8,0,0.0,0,-52,231,283,45,True,0
Jack Grealish,MID,Man City,2.1,0,0,-1,0,0.3,354,0.00,0.00,0.00,0.08,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,3,16,0,0,0,0,6,0,197988,0,0,2,0.0,0,-54862,520,55382,73,True,1
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,955,0,8,0,0.0,0,-29,26,55,44,False,0
Boubacar Traoré,MID,Wolves,1.3,0,0,0,0,0.2,574,0.00,0.00,0.00,0.39,58,0,0,0.4,3.4,2023-09-23T14:00:00Z,19,12,0,0,0,0,6,0,46212,0,1,1,0.0,1,734,3663,2929,44,False,0
Denis Franchi,GK,Burnley,-1.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,14,0,0,0,0,6,0,13017,0,1,0,0.0,0,-500,108,608,40,True,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,15265,0,1,1,0.0,0,-633,148,781,44,True,0
Curtis Jones,MID,Liverpool,2.0,0,0,12,0,5.8,300,0.03,0.07,0.04,1.07,57,1,0,3.6,16.8,2023-09-24T13:00:00Z,76,19,0,0,0,0,6,0,6787,1,1,3,13.0,2,11,486,475,49,True,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,369132,0,1,0,0.0,0,-37554,573,38127,53,True,0
