name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,5363,0,2,2,0.0,0,145,623,478,40,True,0
Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,1579,0,1,3,0.0,0,195,322,127,40,False,0
Jack Hinshelwood,MID,Brighton,-0.5,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,1330,0,1,3,0.0,0,-37,137,174,45,True,0
Jadon Sancho,MID,Man Utd,0.8,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,69108,0,1,3,0.0,0,-8566,866,9432,69,False,0
Rhys Norrington-Davies,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,4797,0,2,2,0.0,0,-531,86,617,40,True,0
Vitaly Janelt,MID,Brentford,2.2,0,0,9,0,3.8,105,0.00,0.23,0.23,1.00,32,1,0,2.9,4.6,2023-09-02T14:00:00Z,70,3,0,0,0,0,4,0,7551,1,2,2,21.0,2,-616,348,964,55,True,0
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,9898,0,2,2,0.0,0,-538,129,667,45,False,0
Andre Brooks,MID,Sheffield Utd,0.0,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,3243,0,2,2,0.0,0,-115,368,483,45,True,0
Jack Grealish,MID,Man City,3.5,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,10,0,0,0,0,4,0,390284,0,1,5,0.0,0,-11630,22900,34530,74,True,0
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,1031,0,1,3,0.0,0,-87,55,142,44,False,0
Boubacar Traoré,MID,Wolves,0.2,0,0,2,0,2.1,574,0.01,0.01,0.00,0.83,36,2,0,0.6,1.4,2023-09-03T13:00:00Z,16,8,0,0,0,0,4,0,40947,0,2,3,2.0,1,-3428,1877,5305,44,False,0
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,18,0,0,0,0,4,0,13654,0,5,2,0.0,0,-914,161,1075,40,True,0
James Shea,GK,Luton,-0.5,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,16210,0,2,1,0.0,0,-1141,181,1322,45,True,0
Curtis Jones,MID,Liverpool,1.5,0,0,11,1,1.8,300,0.01,0.01,0.00,0.57,37,0,0,0.7,3.0,2023-09-03T13:00:00Z,63,2,0,0,0,0,4,0,6428,1,0,3,2.0,3,-1649,23,1672,49,True,0
