id,xP
1,0.0
2,0.5
3,0.5
4,0.7
5,5.0
6,6.3
8,2.5
9,3.5
10,2.0
11,0.0
12,1.5
13,1.3
14,5.5
15,1.5
16,0.0
17,0.5
18,0.0
19,4.3
20,5.5
22,2.3
24,0.0
25,1.3
26,3.7
29,6.0
30,0.0
31,4.5
113,5.0
540,2.7
578,1.3
585,0.0
646,0.5
735,0.0
736,0.5
737,0.0
764,0.5
772,0.5
815,0.5
817,0.5
32,1.7
34,2.9
35,0.0
36,-0.2
37,-0.5
38,0.0
39,0.0
40,0.0
41,1.9
42,2.3
43,0.0
44,1.3
45,-0.5
46,0.1
47,0.0
48,4.3
49,4.5
50,1.1
51,0.0
53,-0.1
54,0.0
55,0.0
56,0.0
57,0.0
58,2.7
59,0.0
60,4.1
61,0.0
584,2.5
599,4.3
618,-0.3
670,0.0
672,1.9
686,0.0
699,-0.2
765,-0.5
767,0.0
778,-0.5
793,-0.3
803,3.3
818,-0.5
62,0.0
63,1.2
64,0.0
65,1.5
66,2.0
67,0.0
68,0.0
69,0.0
70,3.2
71,0.0
72,5.5
73,0.0
74,0.0
75,0.0
76,0.0
77,3.2
78,1.8
79,0.0
80,0.0
81,0.0
82,0.0
83,2.2
84,4.0
85,4.5
86,0.0
87,0.0
88,0.0
89,2.8
595,2.5
607,0.0
619,0.0
643,0.5
644,0.5
673,0.0
705,0.0
799,0.2
802,0.0
804,1.0
811,0.0
849,1.4
90,4.5
91,0.5
92,0.5
93,0.0
94,0.0
95,0.0
96,4.7
97,0.0
98,3.5
99,0.0
100,0.0
101,6.0
102,0.0
103,0.0
104,0.0
105,2.5
106,3.5
107,2.5
108,3.5
109,0.0
110,0.0
111,2.5
112,0.7
114,5.0
115,1.5
116,0.5
117,2.5
118,0.0
119,3.0
120,2.5
121,6.3
258,1.0
508,5.0
620,0.0
684,0.5
701,0.7
725,0.5
733,0.5
744,0.0
752,0.5
789,0.5
797,0.5
834,0.5
122,2.7
123,0.0
124,0.0
125,1.7
127,0.0
128,0.0
129,3.5
130,0.0
131,1.3
132,0.0
133,0.0
134,2.7
135,1.7
136,0.0
137,0.0
138,1.7
139,0.0
140,0.0
141,0.5
142,0.0
143,0.0
144,2.3
146,0.0
147,0.0
148,0.5
149,0.0
150,2.7
151,2.5
152,4.0
153,0.0
154,3.3
155,0.0
606,2.5
621,0.0
690,2.5
700,1.0
741,0.5
742,0.5
746,0.5
747,0.5
753,0.5
755,0.5
786,0.5
816,0.7
843,0.5
845,0.5
156,-0.5
157,-0.1
158,0.0
159,-0.3
160,-0.1
161,2.7
162,0.0
163,-0.5
164,0.0
165,3.5
166,0.0
167,1.7
168,1.5
169,0.0
170,0.0
171,0.0
172,2.5
173,0.0
174,0.0
175,0.0
176,0.0
177,0.5
178,1.0
179,0.0
180,0.0
181,-0.5
182,1.3
183,0.0
184,0.0
200,1.0
475,1.3
594,0.0
596,-0.5
600,0.0
605,0.0
608,3.3
622,0.0
660,1.5
674,-0.5
675,0.0
694,-0.1
706,-0.3
805,-0.3
806,1.0
126,2.0
145,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.8
192,0.0
194,1.8
195,0.8
196,0.8
197,0.0
198,3.8
199,1.0
201,0.0
202,4.0
203,1.8
206,0.0
207,0.0
208,4.0
210,2.5
211,5.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.6
217,4.0
218,0.0
362,16.5
589,0.0
609,0.0
611,0.4
613,0.0
623,0.0
659,0.0
667,0.0
671,0.0
677,0.2
680,0.0
681,0.0
687,2.8
716,2.2
717,0.0
718,0.0
723,0.0
758,0.0
791,0.5
819,0.0
820,0.0
830,0.0
838,0.0
847,0.0
851,1.3
852,1.4
7,0.0
219,-0.3
220,2.3
221,1.5
222,1.5
223,0.0
224,0.0
225,1.3
226,4.3
227,0.0
228,0.0
229,1.5
230,0.0
231,1.5
232,4.0
233,-0.5
234,3.5
235,0.0
236,0.5
237,0.0
238,0.0
239,-0.2
240,1.0
241,-0.5
242,0.7
243,-0.5
385,3.5
615,0.0
657,-0.2
658,0.0
720,0.0
721,-0.3
724,-0.5
763,0.0
792,2.0
807,2.5
821,-0.5
825,-0.5
842,-0.5
244,1.2
245,2.0
246,3.2
247,1.8
248,0.0
249,2.0
250,1.1
251,0.0
252,1.0
253,0.0
254,0.5
257,-0.2
259,2.8
260,2.2
261,0.8
262,0.0
263,3.2
264,0.0
265,1.0
266,0.0
579,0.0
588,2.5
601,0.0
624,0.0
645,0.0
649,0.0
650,0.0
661,1.0
691,3.2
719,0.0
760,0.0
761,0.0
841,0.0
193,0.5
256,2.8
267,7.2
268,2.0
269,0.0
270,1.8
271,0.0
272,0.0
273,0.0
274,0.0
275,3.5
276,1.5
277,0.0
278,0.0
279,3.0
280,3.8
281,0.0
282,0.5
283,2.5
284,0.0
285,0.5
286,4.0
287,0.0
288,0.8
558,0.5
591,2.2
610,2.5
625,0.0
651,0.0
652,0.0
662,1.8
683,0.0
688,2.2
692,0.0
707,0.0
732,0.0
796,0.0
810,0.0
289,0.5
290,0.7
291,0.7
292,0.5
293,4.3
294,0.7
295,2.3
296,0.0
297,3.0
298,1.5
299,0.0
300,1.0
301,2.3
302,1.5
303,6.7
304,5.0
305,0.0
306,0.0
307,2.3
308,5.0
309,2.3
310,0.0
311,0.5
312,0.0
313,2.0
626,1.3
627,0.5
628,0.0
629,0.5
668,1.5
708,1.0
726,0.0
728,0.5
743,0.5
756,0.0
757,2.0
782,0.0
783,0.5
812,0.5
813,0.5
824,0.5
837,0.5
21,0.0
52,0.0
314,0.0
315,0.0
316,0.0
317,0.7
318,-0.5
319,0.0
320,2.3
321,-0.3
322,0.0
323,0.0
324,0.0
325,0.0
326,2.0
327,0.0
328,0.0
329,-0.3
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,-1.5
336,0.0
337,0.0
338,0.0
339,0.0
340,0.3
393,-0.3
553,0.0
575,0.0
582,-0.7
586,2.0
602,0.0
614,0.5
630,2.3
631,0.0
648,0.0
665,-1.5
682,-1.3
727,0.3
729,0.0
734,-1.3
798,-1.7
831,-1.5
839,-1.5
844,-1.5
848,-0.2
341,4.3
342,0.4
343,3.7
344,3.0
345,2.5
346,0.0
347,1.5
348,0.0
349,7.3
350,4.3
352,2.0
353,5.5
354,2.5
355,6.5
356,5.0
357,0.0
358,6.0
359,0.0
361,4.3
363,0.0
365,6.5
366,2.0
367,0.0
368,1.7
369,0.4
566,2.5
616,7.3
678,7.3
762,1.5
771,1.5
814,1.5
209,2.0
370,0.0
371,0.2
372,1.5
373,8.5
374,0.0
375,0.0
376,2.2
377,1.8
379,0.0
380,0.0
381,0.0
382,5.2
383,0.0
384,0.0
386,0.0
387,0.8
388,4.2
389,0.0
390,0.0
391,0.0
392,0.1
394,0.0
395,0.0
396,1.5
397,0.0
398,0.0
399,0.0
400,0.0
401,1.5
597,2.2
617,2.0
632,0.0
669,0.0
685,0.0
695,0.0
703,0.0
709,0.2
748,0.0
766,0.2
768,0.0
826,0.0
833,0.0
835,0.0
846,0.0
850,1.3
204,2.8
402,0.0
403,1.5
404,0.0
405,0.0
406,4.7
407,3.3
408,0.0
409,4.0
410,0.0
411,-0.5
412,6.5
413,0.0
414,0.0
415,8.7
416,0.0
417,2.7
418,0.0
419,0.0
420,0.0
421,1.7
422,0.0
423,2.0
424,0.0
425,0.0
426,0.0
427,5.3
428,0.0
429,0.0
430,0.0
431,0.0
432,0.1
433,0.0
580,-0.5
581,0.3
603,4.7
633,-0.1
634,-0.5
635,0.0
738,-0.5
739,-0.5
745,0.0
794,-0.3
795,-0.5
23,0.1
28,-0.2
205,3.2
378,2.2
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,3.8
443,0.0
444,0.0
445,0.2
446,0.0
447,5.1
448,0.0
449,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.5
466,0.0
467,1.2
468,6.0
469,0.0
470,1.8
604,1.5
636,0.0
637,0.0
679,0.2
696,1.5
710,0.0
711,1.0
712,0.8
713,0.5
714,1.0
779,0.0
780,0.0
781,0.0
801,2.0
808,1.8
809,0.2
27,0.3
33,0.7
255,0.5
360,0.7
471,0.3
472,-0.5
473,0.0
474,0.0
476,2.0
477,0.0
478,0.0
479,-0.5
480,0.0
481,0.0
482,-0.5
483,0.0
484,0.0
485,4.7
486,0.0
487,0.0
488,-0.5
489,1.3
490,-0.3
576,0.0
587,0.0
592,-0.3
593,0.0
638,0.7
653,0.0
654,0.0
655,-0.3
656,0.0
663,3.5
666,0.0
693,0.0
730,-0.5
731,0.0
759,-0.5
775,5.0
790,1.7
822,-0.5
823,0.7
827,-0.5
828,-0.5
450,5.7
491,0.5
492,2.0
493,1.7
494,0.5
495,0.5
496,0.0
497,0.5
498,0.0
499,1.3
500,0.0
501,1.5
502,0.0
503,1.3
504,2.3
505,0.0
506,4.3
507,0.0
509,0.0
510,0.0
511,1.5
512,0.0
513,1.7
514,0.0
515,0.5
516,5.0
517,0.0
518,0.0
519,2.0
520,2.7
521,0.5
583,0.0
639,3.3
640,0.7
641,0.0
702,0.0
722,0.5
740,0.5
754,0.5
776,4.3
777,1.0
364,0.1
522,0.2
523,3.8
524,0.5
525,0.0
526,0.9
527,0.2
528,2.4
529,0.0
530,0.4
531,0.0
532,1.8
533,2.0
534,0.0
535,0.6
536,0.8
537,0.0
538,0.0
539,3.6
541,0.0
542,1.4
543,0.0
544,3.0
577,0.0
642,1.0
647,0.0
664,3.4
676,0.9
689,3.8
773,0.0
774,0.0
784,0.0
785,0.0
829,0.2
351,1.5
545,2.6
546,0.0
547,0.0
548,1.2
549,0.0
550,0.0
551,0.0
552,0.0
554,0.0
555,0.0
556,0.0
557,0.2
559,1.0
560,0.0
561,0.0
562,0.0
563,1.0
564,0.0
565,1.8
567,0.0
568,0.0
569,3.8
570,4.0
571,0.0
572,1.0
573,1.5
574,0.8
590,3.2
598,1.0
697,1.0
698,0.0
704,0.5
715,0.0
749,0.0
750,0.5
751,0.0
769,0.0
770,0.0
787,0.0
788,0.0
800,0.0
832,0.0
836,1.2
840,0.0
