id,xP
1,0.0
2,0.0
3,0.0
4,0.2
5,0.0
6,2.2
7,0.0
8,5.0
9,4.5
12,3.8
13,5.8
15,3.5
16,6.5
17,2.2
18,3.5
20,4.5
21,3.0
22,0.0
23,8.0
24,2.8
25,5.5
73,0.0
186,1.8
578,0.0
597,2.5
633,2.5
638,1.0
639,1.0
657,0.0
659,1.0
662,1.0
665,1.2
735,6.5
756,1.0
790,1.0
793,1.0
801,2.4
28,0.0
29,0.5
30,0.0
31,0.0
32,4.2
33,0.0
34,0.0
35,0.0
36,0.2
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,2.0
43,0.0
44,4.0
45,5.0
46,0.0
47,4.8
48,3.5
49,2.0
50,0.0
51,0.0
52,1.8
53,2.2
54,4.0
55,0.0
56,0.0
57,6.5
58,5.2
167,0.2
233,3.0
385,0.0
598,0.0
640,0.0
641,0.0
656,0.0
679,0.0
710,0.0
725,2.2
731,0.2
737,7.8
762,1.5
59,0.0
60,0.8
61,0.0
62,-0.5
63,0.0
64,0.5
65,0.0
66,0.0
67,0.0
68,-1.0
69,-0.5
70,3.5
71,0.5
72,0.0
74,1.0
75,0.0
76,0.0
77,0.8
78,5.5
79,-0.8
80,0.0
81,2.2
83,1.0
84,0.0
85,2.5
152,4.8
580,5.0
592,-0.2
599,-1.0
617,2.0
680,-1.0
687,-1.0
702,-1.0
707,-1.0
712,-1.0
713,-0.8
722,-1.0
723,-1.0
727,-1.0
728,-1.0
738,8.0
86,0.8
87,0.0
88,4.5
89,3.0
90,0.0
91,4.2
92,0.5
93,0.0
94,0.0
95,1.5
96,0.0
97,0.5
98,2.2
99,6.8
100,0.0
101,3.8
102,0.0
103,0.0
104,0.0
105,0.0
106,6.2
107,0.1
108,0.0
109,0.0
110,8.5
111,1.5
112,0.0
314,0.0
338,2.5
602,0.0
634,0.8
649,0.0
661,0.0
674,0.0
705,0.0
752,12.2
757,3.2
759,0.0
780,0.0
786,0.0
113,2.3
114,0.0
115,3.5
116,0.0
118,0.0
119,0.0
120,0.3
122,0.0
124,0.0
125,0.0
126,3.0
127,0.0
128,-0.5
129,0.0
130,0.0
131,-0.3
132,0.5
133,0.0
134,0.0
135,3.0
136,2.5
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,-0.5
143,0.0
144,-0.3
145,-0.3
146,1.3
147,-0.4
148,2.0
149,2.3
595,1.7
600,2.3
601,0.0
615,-0.5
618,0.0
628,0.0
629,2.3
663,0.0
668,-0.5
681,0.0
685,-0.5
714,0.5
739,5.7
758,-0.5
763,-0.3
791,-0.5
794,-0.5
795,-0.5
150,0.0
151,0.0
153,-1.0
154,-1.0
155,-1.0
157,2.0
158,0.0
159,2.2
161,0.0
162,1.5
163,1.5
164,0.0
165,0.0
166,-0.8
168,4.5
169,0.0
170,0.0
171,-0.2
172,-0.2
173,0.0
174,0.5
175,0.0
176,0.0
177,1.8
178,0.0
179,0.0
180,2.2
