id,xP
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,7.7
7,0.9
8,10.1
9,9.7
12,9.3
13,8.1
15,7.7
16,8.9
17,7.3
18,7.7
20,8.1
21,6.1
22,0.0
23,16.9
24,5.7
25,9.3
73,2.5
186,4.9
578,0.6
597,5.7
633,9.3
638,2.5
639,2.5
657,0.0
659,2.5
662,2.5
665,2.9
735,15.7
756,2.5
790,2.5
793,2.5
28,-1.0
29,-0.6
30,0.0
31,0.0
32,5.4
33,0.0
34,0.0
35,0.0
36,1.4
37,0.0
38,0.0
39,0.0
40,-1.0
41,0.0
42,2.6
43,0.0
44,5.8
45,6.6
46,0.0
47,5.8
48,3.8
49,3.0
50,0.0
51,-1.0
52,2.6
53,3.8
54,11.8
55,0.0
56,0.0
57,8.6
58,7.4
167,0.2
233,4.6
385,7.4
598,-1.0
640,0.0
641,-1.0
656,0.0
679,-1.0
710,-1.0
725,8.6
731,-0.2
737,15.4
762,6.2
59,0.0
60,1.8
61,0.0
62,0.8
63,0.0
64,2.5
65,0.0
66,0.0
67,0.0
68,0.2
69,0.5
70,4.0
71,0.4
72,0.0
74,2.2
75,0.0
76,0.0
77,1.5
78,5.2
79,0.5
80,0.0
81,3.5
83,0.5
84,0.0
85,3.0
152,4.8
580,4.8
592,0.2
599,0.0
617,6.2
680,0.0
687,0.2
702,0.0
707,0.0
712,0.0
713,0.2
722,0.0
723,0.0
727,0.0
728,0.0
738,5.0
86,2.5
87,0.0
88,3.5
89,2.0
90,0.0
91,3.5
92,0.2
93,0.0
94,1.2
95,1.2
96,0.0
97,0.2
98,2.8
99,7.8
100,0.0
101,3.2
102,0.0
103,0.0
104,0.2
105,0.0
106,2.0
107,0.0
108,0.0
109,0.0
110,6.8
111,1.8
112,0.0
314,0.0
338,2.2
602,0.0
634,0.5
649,0.0
661,0.0
674,0.2
705,0.0
752,7.5
757,0.8
759,0.0
780,0.0
786,0.0
113,2.2
114,0.0
115,1.8
116,0.0
118,0.0
119,0.0
120,0.8
122,0.2
124,0.0
125,0.0
126,2.5
127,0.0
128,0.0
129,3.8
130,0.0
131,0.0
132,0.5
133,0.0
134,0.0
135,2.2
136,2.5
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,-0.5
145,0.0
146,1.2
147,0.0
148,4.0
149,2.0
595,1.0
600,1.5
601,0.0
615,0.0
618,0.0
628,0.0
629,2.5
663,0.0
668,0.0
681,0.0
685,0.0
714,1.5
739,2.0
758,0.0
763,0.2
791,0.0
794,0.0
795,0.0
150,0.0
151,0.0
153,0.0
154,0.0
155,0.0
157,2.2
158,0.0
159,3.5
161,0.0
162,2.0
163,2.0
164,0.0
165,0.0
166,0.5
168,5.0
169,0.0
170,0.0
171,3.8
172,2.8
173,0.0
174,0.0
175,0.0
176,0.0
177,2.0
178,0.0
179,0.0
180,1.2
181,0.5
182,3.2
183,0.0
184,0.0
185,3.8
187,1.8
