assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,2,1.0,4,293,0.01,0.18,0.17,2.07,10,1,0,1.2,4.2,2025-08-18T19:00:00Z,90,False,11,0,0,0,5,0,1,0,56013,1,2,0,1,7.0,2,0,0,0,50,False,0
0,0,21,1,2,5.1,4,293,0.01,0.01,0.00,2.43,16,0,0,2.0,10.8,2025-08-24T13:00:00Z,90,False,6,0,0,0,1,0,2,0,59659,1,2,0,2,4.0,6,-2470,3677,6147,50,True,0
0,0,-3,0,7,9.0,8,293,0.01,0.08,0.07,1.11,30,2,0,3.0,16.8,2025-08-30T14:00:00Z,90,False,20,0,0,0,2,0,3,0,65645,1,1,3,2,4.0,1,1644,7113,5469,50,False,0
0,0,26,1,4,15.4,6,293,0.06,0.11,0.05,0.54,36,0,0,3.7,16.2,2025-09-13T14:00:00Z,90,False,2,0,0,0,3,0,4,0,61700,1,2,0,0,5.0,6,-4663,4193,8856,50,True,0
0,0,0,0,1,5.5,1,293,0.02,0.02,0.00,0.90,46,2,0,1.1,5.2,2025-09-20T11:30:00Z,90,False,12,0,0,0,1,0,5,0,60316,1,0,1,2,0.0,1,-2391,2835,5226,50,False,0
0,0,11,0,7,5.3,9,293,0.02,0.06,0.04,1.17,55,1,0,2.3,12.6,2025-09-29T19:00:00Z,90,False,19,0,0,0,4,0,6,0,63072,1,2,1,1,5.0,2,254,6057,5803,50,True,0
0,1,22,0,7,19.1,10,293,0.07,0.15,0.08,1.65,66,1,0,7.0,29.4,2025-10-05T13:00:00Z,90,False,8,0,0,0,1,0,7,0,59471,1,3,1,2,21.0,5,-3067,1890,4957,50,True,0
0,0,-1,0,4,11.3,4,293,0.00,0.00,0.00,2.39,76,2,0,2.0,8.4,2025-10-18T14:00:00Z,90,False,13,0,0,0,3,0,8,0,56153,1,0,0,2,0.0,1,-4118,1446,5564,50,False,0
0,0,6,0,5,1.0,9,293,0.00,0.00,0.00,1.66,86,2,0,1.8,15.2,2025-10-26T16:30:00Z,65,False,18,0,0,0,5,0,9,0,54804,1,4,3,0,2.0,1,-1930,1216,3146,50,True,0
0,0,7,0,8,1.5,9,293,0.01,0.01,0.00,1.09,98,1,0,2.4,22.0,2025-11-03T20:00:00Z,82,False,17,0,0,0,3,0,10,0,53869,1,1,1,1,0.0,2,-1505,1710,3215,50,False,0
0,0,3,0,0,0.1,0,293,0.00,0.00,0.00,0.00,105,0,0,0.0,0.2,2025-11-08T15:00:00Z,1,False,10,0,0,0,1,0,11,0,53478,0,0,0,2,0.0,1,-829,1775,2604,49,True,0
0,0,22,1,6,0.8,6,293,0.00,0.00,0.00,1.66,118,0,0,1.2,11.4,2025-11-24T20:00:00Z,80,False,14,0,0,0,3,0,12,0,49626,0,0,1,0,0.0,6,-3746,483,4229,49,False,0
0,0,-5,0,3,2.8,5,293,0.01,0.01,0.00,1.91,125,4,0,2.5,14.6,2025-11-29T17:30:00Z,90,False,15,0,0,0,4,0,13,0,49340,1,2,4,1,8.0,0,-657,980,1637,49,True,0
0,0,25,1,8,20.3,8,293,0.02,0.19,0.17,0.50,132,0,0,4.8,20.2,2025-12-02T19:30:00Z,90,False,4,0,0,0,1,0,14,0,48091,1,0,1,0,7.0,6,-1499,376,1875,49,False,0
