assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,29,0,1,0.1,2,560,0.00,0.04,0.04,0.23,5,0,1,5.1,34.2,2025-08-16T14:00:00Z,14,False,19,0,0,0,1,0,1,0,21380,0,0,0,3,17.0,5,0,0,0,55,True,0
0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.66,14,1,0,0.4,0.0,2025-08-23T14:00:00Z,27,False,3,0,0,0,0,0,2,0,39536,0,0,0,2,4.0,1,8775,13363,4588,55,False,0
0,3,32,0,0,0.6,2,560,0.00,0.24,0.24,0.24,28,1,1,7.4,38.6,2025-08-30T14:00:00Z,25,False,5,0,0,0,0,0,3,0,33219,0,2,1,2,35.0,8,-6678,3253,9931,55,True,0
0,0,1,1,1,0.6,3,560,0.00,0.11,0.11,1.67,35,0,0,1.8,0.6,2025-09-13T14:00:00Z,90,False,8,0,0,0,1,0,4,0,83854,1,1,0,0,17.0,2,41071,53994,12923,55,False,0
0,3,35,0,0,1.0,3,560,0.00,0.62,0.62,0.46,48,1,1,8.0,34.0,2025-09-21T13:00:00Z,79,False,2,0,0,0,2,0,5,0,143868,1,1,1,1,45.0,9,54590,71124,16534,55,True,0
0,0,4,1,2,2.8,3,560,0.03,0.25,0.22,1.61,59,0,0,2.3,1.0,2025-09-27T16:30:00Z,84,False,16,0,0,0,1,0,6,0,319493,1,0,1,0,19.0,2,163122,198166,35044,55,False,0
0,0,1,0,0,0.3,0,560,0.00,0.00,0.00,1.39,68,2,0,0.3,0.2,2025-10-04T14:00:00Z,58,False,14,0,0,0,0,0,7,0,386166,1,0,0,2,2.0,1,67164,106815,39651,56,False,0
0,0,5,1,0,1.2,2,560,0.00,0.04,0.04,0.34,78,0,0,0.6,0.0,2025-10-18T14:00:00Z,75,False,20,0,0,0,1,0,8,0,431529,1,1,0,2,6.0,2,40393,95987,55594,56,True,0
0,1,25,0,1,1.6,1,560,0.00,0.80,0.80,0.78,85,1,1,7.4,28.0,2025-10-25T14:00:00Z,74,False,7,0,0,0,0,0,9,0,359534,1,0,2,1,44.0,7,-67472,22073,89545,56,False,0
0,0,7,0,0,2.0,3,560,0.00,0.28,0.28,0.84,98,1,0,3.3,1.0,2025-11-03T20:00:00Z,82,False,9,0,0,0,3,0,10,0,457877,1,0,1,1,30.0,2,86608,113871,27263,56,True,0
0,0,3,0,3,3.6,3,560,0.01,0.12,0.11,1.23,108,1,0,1.2,0.0,2025-11-08T17:30:00Z,62,False,1,0,0,0,0,0,11,0,425542,1,0,2,2,9.0,2,-25337,31183,56520,56,True,0
0,0,4,1,1,0.6,1,560,0.01,0.12,0.11,0.76,115,0,0,1.1,0.2,2025-11-22T15:00:00Z,63,False,10,0,0,0,0,0,12,0,436516,1,0,0,1,10.0,2,4500,48541,44041,56,False,0
0,0,6,0,1,5.5,1,560,0.00,0.03,0.03,1.53,128,2,0,2.9,2.0,2025-11-29T15:00:00Z,62,False,4,0,0,0,0,0,13,0,413826,1,0,2,3,21.0,2,-22115,24987,47102,56,True,0
0,0,1,0,1,0.1,1,560,0.00,0.18,0.18,0.63,137,1,0,1.1,5.2,2025-12-03T20:15:00Z,28,False,12,0,0,0,0,0,14,0,380276,0,0,1,1,6.0,1,-35256,12046,47302,56,False,0
0,0,3,0,1,0.3,6,560,0.00,0.45,0.45,0.98,147,2,0,2.7,5.0,2025-12-06T15:00:00Z,55,False,13,0,0,0,4,0,15,0,356818,1,1,0,3,22.0,1,-24875,19368,44243,56,False,0
0,0,2,0,0,0.3,2,560,0.00,0.03,0.03,0.12,159,0,0,2.2,4.2,2025-12-14T14:00:00Z,20,False,15,0,0,0,1,0,16,0,327079,0,1,0,1,17.0,0,-33076,45361,78437,55,True,1
0,0,2,0,0,1.1,0,560,0.00,0.00,0.00,0.60,163,0,0,0.0,0.0,2025-12-20T15:00:00Z,18,False,6,0,0,0,0,0,17,0,322866,0,0,0,0,0.0,1,-6371,35581,41952,55,False,0
0,0,3,0,0,0.0,0,560,0.00,0.04,0.04,0.25,179,0,0,1.9,2.0,2025-12-28T14:00:00Z,22,False,11,0,0,0,0,0,18,0,294842,0,0,1,1,17.0,1,-26495,18349,44844,54,True,0
0,0,3,0,1,0.5,3,560,0.01,0.10,0.09,1.24,189,0,0,2.9,4.2,2026-01-01T20:00:00Z,32,False,13,0,0,0,2,0,19,0,265309,0,0,0,0,24.0,1,-26757,4893,31650,54,True,0
0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,18,0,0,0,0,0,20,0,260712,0,0,1,1,0.0,0,-11467,7811,19278,53,False,0
0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,5,0,0,0,0,0,21,0,235816,0,0,0,3,0.0,0,-24843,3857,28700,53,False,0
0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2026-01-17T15:00:00Z,0,False,8,0,0,0,0,0,22,0,211464,0,0,1,2,0.0,0,-25243,4209,29452,52,True,0
0,0,3,0,1,0.0,3,560,0.00,0.11,0.11,0.18,230,0,0,0.7,1.0,2026-01-24T12:30:00Z,15,False,19,0,0,0,1,0,23,0,208271,0,1,1,3,6.0,1,-4243,6604,10847,52,False,0
0,0,5,0,0,0.3,0,560,0.01,0.09,0.08,0.00,238,0,0,2.5,3.0,2026-02-02T20:00:00Z,10,False,3,0,0,0,0,0,24,0,202230,0,0,0,3,22.0,1,-6232,6611,12843,52,True,0
