name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,1,30,0,0,0,16,0,5,21,15.0,0,0,443,0,0,191,2,3,0,4.1,11044,25.8,1,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,2,0,0,0,0,5,0,20,0,144192,0,0,0,3,3,0.0,3,2142,13939,11797,51,False,0,1
Aaron_Lennon,0,7,0,0,0,1,0,0,5,1.8,0,0,153,0,0,200,1,0,0,0.1,10754,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,29,0,0,19,0,0,0,0,0,0,20,0,6168,1,0,0,0,0,0.0,1,-49,332,381,54,False,0,0
Aaron_Mooy,0,81,0,0,0,8,0,0,62,54.8,0,0,172,0,0,194,1,1,0,7.4,10773,17.4,4,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,15,0,0,0,0,13,0,20,0,420047,7,0,0,1,1,2.0,2,11014,26278,15264,54,True,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,191,0,0,0,0.0,11150,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,20,0,0,0,0,0,0,20,0,13629,0,0,0,3,3,0.0,0,-1,183,184,40,True,0,0
Aaron_Ramsey,0,0,0,0,0,0,0,0,0,0.0,0,0,18,0,0,193,0,0,0,0.0,10619,0.0,0,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,0,0,0,6,0,0,0,0,0,0,20,0,165538,0,0,0,3,2,0.0,0,-19780,364,20144,70,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,579,0,0,193,0,0,0,0.0,11180,0.0,0,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,0,0,0,1,0,0,0,0,0,0,20,0,55,0,0,0,3,2,0.0,0,2,20,18,45,True,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,194,0,0,0,0.0,11123,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,20,0,422,0,0,0,1,1,0.0,0,-3,12,15,49,True,0,0
Abdoulaye_Doucouré,1,48,0,0,0,20,0,6,33,2.5,0,0,414,0,0,199,0,1,0,4.1,11015,11.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,9,0,0,0,0,10,0,20,0,666324,1,1,2,1,2,27.0,5,-5672,23048,28720,53,True,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,191,0,0,0,0.0,10632,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,20,0,0,0,0,0,0,20,0,137329,0,0,0,3,3,0.0,0,-1623,146,1769,40,True,0,0
Adam_Lallana,0,21,0,0,0,3,0,0,17,3.6,2,0,228,0,0,195,0,0,0,2.8,10829,1.2,0,2017-12-26T17:30:00Z,26 Dec 17:30,0,0,21,0,0,16,0,0,0,0,1,0,20,0,17829,1,0,1,0,5,23.0,1,-53,200,253,73,True,0,0
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,196,0,0,0,0.0,11146,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,12,0,0,0,0,0,0,20,0,7108,0,0,0,2,2,0.0,0,16,125,109,40,False,0,0
Adam_Smith,0,43,0,0,0,19,0,5,37,3.2,0,0,35,0,0,191,1,3,0,3.6,10636,22.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,20,0,0,0,0,6,0,20,0,21997,0,3,0,3,3,11.0,1,-80,351,431,48,True,0,0
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,200,0,0,0,0.0,10758,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,20,0,4171,0,0,0,0,0,0.0,0,-96,24,120,51,False,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,405,0,0,199,0,0,0,0.0,11006,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,9,0,0,0,0,0,0,20,0,341259,0,0,0,1,2,0.0,0,-10025,7853,17878,41,True,0,0
Adrián_San Miguel del Castillo,0,28,0,0,0,23,0,2,13,0.0,0,0,438,0,0,191,0,3,0,5.4,11039,54.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,2,0,0,0,0,8,0,20,7,80709,0,0,0,3,3,0.0,3,6586,10015,3429,43,False,0,0
Ahmed El-Sayed_Hegazi,0,24,0,0,0,23,1,8,17,0.4,0,0,468,0,0,200,0,0,0,1.9,11069,18.4,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,7,0,0,0,0,5,0,20,0,1014742,0,0,0,0,0,0.0,6,-7880,21156,29036,45,True,0,0
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,207,0,0,199,0,0,0,0.0,10808,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,20,0,21105,0,0,0,1,2,0.0,0,-139,67,206,62,False,0,0
Ainsley_Maitland-Niles,0,2,0,0,0,3,0,0,2,0.3,0,0,546,0,0,193,0,1,0,0.1,11147,0.2,0,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,3,0,0,6,0,0,0,0,1,0,20,0,1655,0,0,0,3,2,0.0,1,476,606,130,45,False,0,0
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,216,0,0,195,0,0,0,0.0,10817,0.0,0,2017-12-26T17:30:00Z,26 Dec 17:30,0,0,0,0,0,16,0,0,0,0,0,0,20,0,107333,0,0,0,0,5,0.0,0,-20866,86,20952,45,True,0,0
Aleksandar_Dragovic,0,32,0,0,0,10,0,4,23,0.3,0,0,541,0,0,199,2,2,0,1.2,11142,11.4,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,72,0,0,18,0,0,0,0,8,0,20,0,1413,1,2,0,1,2,0.0,0,7,45,38,49,False,0,1
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,197,0,0,0,0.0,10844,0.0,0,2017-12-27T19:45:00Z,27 Dec 19:45,0,0,0,0,0,13,0,0,0,0,0,0,20,0,1421,0,0,0,1,0,0.0,0,-9,1,10,55,False,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,197,0,0,0,0.0,10904,0.0,0,2017-12-27T19:45:00Z,27 Dec 19:45,0,0,0,0,0,11,0,0,0,0,0,0,20,0,42789,0,0,0,1,0,0.0,0,-1529,238,1767,47,True,0,0
Alexandre_Lacazette,2,23,0,0,0,24,0,0,19,15.0,1,0,28,0,0,193,0,1,0,7.0,10629,18.2,1,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,74,1,0,6,0,0,0,0,2,0,20,0,535815,0,0,1,3,2,37.0,8,-33944,11000,44944,104,False,0,0
Alexis_Sánchez,0,61,2,0,3,54,0,2,50,30.7,5,0,14,0,0,193,0,2,2,18.0,10615,86.6,2,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,90,1,1,6,0,0,0,0,3,0,20,0,144386,12,1,0,3,2,63.0,15,-4524,2057,6581,118,False,1,0
Alex_Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,193,0,0,0,0.0,10622,0.0,0,2017-12-28T20:00:00Z,28 Dec 20:00,0,0,0,0,0,6,0,0,0,0,0,0,20,0,30745,0,0,0,3,2,0.0,0,652,1645,993,51,False,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,305,0,0,198,0,0,0,0.0,10906,0.0,0,2017-12-26T12:30:00Z,26 Dec 12:30,0,0,0,0,0,17,0,0,0,0,0,0,20,0,4415,0,0,0,2,5,0.0,0,-39,15,54,44,False,0,0
