name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,38,1,0,0,21,0,5,30,46.3,1,0,443,0,0,253,0,3,0,7.1,14622,25.0,3,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,3,3,0,0,0,0,6,0,26,0,204505,0,1,0,1,3,0.0,0,-7308,5302,12610,51,False,0,1
Aaron_Lennon,0,19,0,0,0,11,0,4,12,1.8,1,0,153,0,0,254,0,1,0,4.3,14332,13.2,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,90,0,0,11,0,0,0,0,3,0,26,0,6643,0,1,1,1,1,28.0,2,251,683,432,54,True,0,0
Aaron_Mooy,0,25,0,0,0,3,0,3,18,19.3,0,0,172,0,0,258,2,2,0,6.3,14351,10.8,1,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,57,0,0,12,0,0,0,0,3,0,26,0,341863,1,0,0,0,2,33.0,1,-14277,4057,18334,54,False,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,252,0,0,0,0.0,14728,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,15,0,0,0,0,0,0,26,0,12278,0,0,0,1,2,0.0,0,-246,17,263,40,True,0,0
Aaron_Ramsey,0,57,0,0,3,70,0,3,52,15.5,1,0,18,0,0,251,1,1,3,17.3,14197,110.8,1,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,74,0,0,7,0,0,0,0,4,0,26,0,156884,1,1,0,1,5,47.0,20,4000,10252,6252,69,True,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,579,0,0,255,0,0,0,0.0,14758,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,13,0,0,0,0,0,0,26,0,114,0,0,0,1,1,0.0,0,1,11,10,45,True,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,258,0,0,0,0.0,14701,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,12,0,0,0,0,0,0,26,0,442,0,0,0,0,2,0.0,0,-3,4,7,48,False,0,0
Abdoulaye_Doucouré,2,54,0,0,2,35,0,4,47,49.6,0,0,414,0,0,259,1,1,0,12.3,14593,61.0,4,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,90,0,1,5,0,0,0,0,8,0,26,0,756664,0,0,1,1,4,12.0,10,-10632,29496,40128,53,True,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,252,0,0,0,0.0,14210,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,15,0,0,0,0,0,0,26,0,126788,0,0,0,1,2,0.0,0,-557,578,1135,40,True,0,0
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,257,0,0,0,0.0,14407,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,17,0,0,0,0,0,0,26,0,18280,0,0,0,2,2,0.0,0,-511,45,556,73,True,0,0
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,254,0,0,0,0.0,14724,0.0,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,0,0,0,11,0,0,0,0,0,0,26,0,7642,0,0,0,1,1,0.0,0,11,119,108,40,True,0,0
Adam_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,252,0,0,0,0.0,14214,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,15,0,0,0,0,0,0,26,0,21471,0,0,0,1,2,0.0,0,-1614,69,1683,48,True,0,0
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,251,0,0,0,0.0,14336,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,1,0,0,0,0,0,0,26,0,3787,0,0,0,1,5,0.0,0,-137,8,145,51,False,0,0
Adrian_Mariappa,0,35,0,0,0,21,0,8,28,0.3,0,0,405,0,0,259,0,1,0,2.3,14584,23.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,90,0,0,5,0,0,0,0,6,0,26,0,249190,1,3,0,1,4,0.0,2,4815,11466,6651,41,True,0,0
