name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,38,0,0,0,12,0,4,27,0.2,0,0,443,0,0,341,0,4,0,1.5,20015,14.4,0,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,90,0,0,1,0,0,0,0,7,0,35,0,132819,0,0,0,1,4,0.0,0,10183,14143,3960,49,False,0,0
Aaron_Lennon,0,22,0,0,0,3,0,0,19,6.3,0,0,153,0,0,348,0,1,0,2.9,19838,1.0,0,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,78,0,0,15,0,0,0,0,2,0,35,0,18632,3,0,0,1,1,22.0,2,-818,478,1296,54,False,0,0
Aaron_Ramsey,1,59,1,0,2,47,0,2,50,37.8,4,0,18,0,0,341,0,1,1,13.7,19767,62.0,3,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,90,0,0,20,0,0,0,0,5,0,35,0,242997,3,0,2,1,4,37.0,12,13535,27533,13998,68,True,1,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,579,0,0,349,0,0,0,0.0,20112,0.0,0,2018-04-21T14:00:00Z,21 Apr 15:00,0,0,0,0,0,18,0,0,0,0,0,0,35,0,754,0,0,0,0,0,0.0,0,-32,34,66,45,False,0,0
Abdoulaye_Doucouré,0,51,0,0,0,13,1,8,40,3.9,0,0,414,0,0,349,1,0,0,2.2,19986,17.0,0,2018-04-21T14:00:00Z,21 Apr 15:00,0,0,90,0,0,6,0,0,0,0,13,0,35,0,751388,0,1,1,0,0,1.0,2,-11305,13131,24436,53,True,0,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,350,0,0,0,0.0,19866,0.0,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,0,0,0,19,0,0,0,0,0,0,35,0,20135,0,0,0,2,2,0.0,0,-71,15,86,73,False,0,0
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,348,0,0,0,0.0,20086,0.0,0,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,0,0,0,15,0,0,0,0,0,0,35,0,6233,0,0,0,1,1,0.0,0,-51,53,104,40,False,0,0
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,345,0,0,0,0.0,19842,0.0,0,2018-04-23T19:00:00Z,23 Apr 20:00,0,0,0,0,0,13,0,0,0,0,0,0,35,0,3879,0,0,0,0,1,0.0,0,-7,1,8,51,True,0,0
Adrian_Mariappa,0,29,0,0,0,15,1,6,20,11.3,0,0,405,0,0,349,5,0,0,2.3,19977,10.6,1,2018-04-21T14:00:00Z,21 Apr 15:00,0,0,90,0,0,6,0,0,0,0,9,0,35,0,316930,1,0,1,0,0,1.0,5,-2213,3143,5356,42,True,0,1
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0.0,0,0,438,0,0,341,0,0,0,0.0,20010,0.0,0,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,0,0,0,1,0,0,0,0,0,0,35,0,109220,0,0,0,1,4,0.0,0,-5846,649,6495,41,False,0,0
Ahmed El-Sayed_Hegazi,0,24,0,0,0,7,0,6,17,0.1,0,0,468,0,0,350,1,2,0,1.1,20037,6.6,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,90,0,0,10,0,0,0,0,1,0,35,0,1069897,0,0,1,2,2,4.0,1,-4922,9182,14104,46,True,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,623,0,0,348,0,0,0,0.0,20140,0.0,0,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,0,0,0,15,0,0,0,0,0,0,35,0,350,0,0,0,1,1,0.0,0,2,11,9,45,False,0,0
Ainsley_Maitland-Niles,0,44,0,0,0,6,0,1,38,16.8,1,0,546,0,0,341,1,1,0,2.7,20087,6.2,1,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,45,0,0,20,0,0,0,0,4,0,35,0,3691,0,0,0,1,4,4.0,0,-61,70,131,45,True,0,1
Alberto_Moreno,0,43,0,0,0,10,0,4,33,2.8,1,0,216,0,0,350,1,2,0,1.1,19854,8.4,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,90,0,0,19,0,0,0,0,5,0,35,0,74227,0,1,0,2,2,0.0,0,212,778,566,43,False,0,1
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,347,0,0,0,0.0,19881,0.0,0,2018-04-22T15:30:00Z,22 Apr 16:30,0,0,0,0,0,16,0,0,0,0,0,0,35,0,1738,0,0,0,0,5,0.0,0,-2,2,4,55,True,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,345,0,0,0,0.0,19916,0.0,0,2018-04-23T19:00:00Z,23 Apr 20:00,0,0,0,0,0,7,0,0,0,0,0,0,35,0,37897,0,0,0,0,1,0.0,0,-155,7,162,47,False,0,0
Alexander_Sørloth,0,0,0,0,0,0,0,0,0,0.0,0,0,620,0,0,349,0,0,0,0.0,20137,0.0,0,2018-04-21T14:00:00Z,21 Apr 15:00,0,0,0,0,0,18,0,0,0,0,0,0,35,0,4874,0,0,0,0,0,0.0,0,-172,175,347,55,False,0,0
Alexandre_Lacazette,0,31,0,0,3,55,0,1,24,21.5,2,0,28,0,0,341,3,1,2,16.2,19776,74.8,1,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,90,0,1,20,0,0,0,0,1,0,35,0,438263,2,0,0,1,4,66.0,13,39816,42152,2336,102,True,0,0
Alex_Iwobi,0,44,0,0,0,13,0,0,37,20.0,1,0,21,0,0,341,1,1,0,4.0,19770,5.8,1,2018-04-22T12:30:00Z,22 Apr 13:30,0,0,69,0,0,20,0,0,0,0,5,0,35,0,59279,1,1,0,1,4,14.0,2,10070,11771,1701,51,True,0,0
Alex_Oxlade-Chamberlain,1,7,1,0,0,17,0,0,7,36.1,1,0,19,0,0,350,0,2,0,6.1,19768,24.8,3,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,24,0,1,19,0,0,0,0,0,0,35,0,184499,3,0,0,2,2,0.0,4,9447,13385,3938,56,False,0,0
Alex_Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,557,0,0,350,0,0,0,0.0,20095,0.0,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,0,0,0,10,0,0,0,0,0,0,35,0,8105,0,0,0,2,2,0.0,0,-83,61,144,40,True,0,0
Alfie_Mawson,0,23,0,0,0,6,0,5,20,0.2,1,0,357,0,1,347,0,5,0,2.9,19948,14.8,0,2018-04-22T15:30:00Z,22 Apr 16:30,0,0,90,0,0,11,0,0,0,0,2,0,35,0,210492,1,0,1,0,5,14.0,0,-191,8026,8217,51,False,0,0
Ali_Gabr,0,0,0,0,0,0,0,0,0,0.0,0,0,610,0,0,350,0,0,0,0.0,20129,0.0,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,0,0,0,10,0,0,0,0,0,0,35,0,3663,0,0,0,2,2,0.0,0,-95,44,139,42,True,0,0
Allan-Roméo_Nyom,0,41,0,0,0,16,0,6,35,2.0,1,0,422,0,0,350,2,2,0,1.9,19994,15.4,0,2018-04-21T11:30:00Z,21 Apr 12:30,0,0,90,0,0,10,0,0,0,0,8,0,35,0,62408,1,2,1,2,2,2.0,1,14,169,155,47,True,0,0
