name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,21,0,0,0,6,0,4,14,1.8,0,0,443,0,0,243,1,1,0,6.0,14009,8.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,1,0,6,0,0,0,0,4,0,25,0,211552,1,0,0,1,1,50.0,2,-14321,10328,24649,51,True,0,0
Aaron_Lennon,0,12,0,0,0,8,0,0,10,12.4,1,0,153,0,0,247,0,1,0,6.0,13719,10.6,1,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,30,0,0,13,0,0,0,0,3,0,25,0,6346,2,2,0,1,1,37.0,1,858,1297,439,54,False,0,0
Aaron_Mooy,0,36,0,0,0,13,0,2,27,2.2,1,0,172,0,0,241,0,3,0,1.0,13738,8.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,78,1,0,10,0,0,0,0,6,0,25,0,355739,2,2,0,3,0,0.0,2,-18888,5109,23997,54,True,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,244,0,0,0,0.0,14115,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,25,0,12522,0,0,0,3,0,0.0,0,-414,26,440,40,False,0,0
Aaron_Ramsey,0,68,0,0,0,7,0,1,60,12.2,0,0,18,0,0,242,1,3,0,2.5,13584,6.6,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,0,0,16,0,0,0,0,6,0,25,0,152525,3,0,1,1,3,6.0,2,2522,12211,9689,69,False,0,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,579,0,0,243,0,0,0,0.0,14145,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,20,0,0,0,0,0,0,25,0,105,0,0,0,1,1,0.0,0,10,21,11,45,False,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,241,0,0,0,0.0,14088,0.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,0,0,0,10,0,0,0,0,0,0,25,0,438,0,0,0,3,0,0.0,0,5,22,17,48,True,0,0
Abdoulaye_Doucouré,0,38,0,0,0,14,1,4,29,23.8,2,0,414,0,0,249,3,0,0,6.1,13980,11.2,2,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,0,0,15,0,0,0,0,9,0,25,0,766333,0,3,3,0,0,26.0,2,23439,61500,38061,53,False,0,1
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,244,0,0,0,0.0,13597,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,25,0,127271,0,0,0,3,0,0.0,0,-991,803,1794,40,False,0,0
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,241,0,0,0,0.0,13794,0.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,0,0,0,8,0,0,0,0,0,0,25,0,18784,0,0,0,3,0,0.0,0,-805,271,1076,73,False,0,0
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,247,0,0,0,0.0,14111,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,13,0,0,0,0,0,0,25,0,7611,0,0,0,1,1,0.0,0,-1,190,191,40,False,0,0
Adam_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,244,0,0,0,0.0,13601,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,25,0,23063,0,0,0,3,0,0.0,0,112,768,656,48,False,0,0
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,245,0,0,0,0.0,13723,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,9,0,0,0,0,0,0,25,0,3921,0,0,0,1,2,0.0,0,-54,33,87,51,True,0,0
Adrian_Mariappa,0,23,0,0,0,22,1,10,13,0.3,0,0,405,0,0,249,1,0,0,2.2,13971,21.6,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,0,0,15,0,0,0,0,4,0,25,0,244129,1,0,0,0,0,0.0,6,-11636,3442,15078,41,False,0,0
Adrien Sebastian_Perruchet Silva,0,0,0,0,0,0,0,0,0,0.0,0,0,589,0,0,245,0,0,0,0.0,14155,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,7,0,0,0,0,0,0,25,0,2147,0,0,0,1,2,0.0,0,726,1089,363,60,False,0,0
Adrián_San Miguel del Castillo,0,19,0,0,0,12,0,1,12,0.0,0,0,438,0,0,243,0,1,0,1.7,14004,17.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,0,0,6,0,0,0,0,8,0,25,2,215814,0,0,0,1,1,0.0,2,7325,15151,7826,44,True,0,0
Ahmed El-Sayed_Hegazi,0,30,0,0,0,15,0,11,19,0.0,0,0,468,0,0,246,0,3,0,2.0,14034,20.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,0,0,11,0,0,0,0,8,0,25,0,1084300,0,1,0,0,3,0.0,1,-950,42605,43555,46,False,0,0
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,207,0,0,245,0,0,0,0.0,13773,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,7,0,0,0,0,0,0,25,0,21128,0,0,0,1,2,0.0,0,-118,111,229,61,False,0,0
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,0,0,0.0,0,0,546,0,0,242,0,0,0,0.0,14112,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,16,0,0,0,0,0,0,25,0,8549,0,0,0,1,3,0.0,0,202,1565,1363,45,False,0,0
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,216,0,0,241,0,0,0,0.0,13782,0.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,0,0,0,8,0,0,0,0,0,0,25,0,76829,0,0,0,3,0,0.0,0,462,2974,2512,44,False,0,0
Aleksandar_Dragovic,0,44,0,0,0,18,0,10,37,0.3,0,0,541,0,0,245,0,2,0,2.4,14107,23.8,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,90,0,0,7,0,0,0,0,5,0,25,0,13815,0,1,0,1,2,0.0,1,9176,10770,1594,49,False,0,0
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,246,0,0,0,0.0,13809,0.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,19,0,0,0,0,0,0,25,0,1579,0,0,0,0,3,0.0,0,-12,2,14,55,True,0,0
Aleksandar_Mitrovic,0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,247,0,0,0,0.0,13869,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,4,0,0,0,0,0,0,25,0,36428,0,0,0,1,1,0.0,0,-826,284,1110,47,True,0,0
Alexandre_Lacazette,0,27,0,0,0,7,0,1,21,43.9,0,0,28,0,0,242,0,3,0,6.2,13594,14.0,3,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,1,1,16,0,0,0,0,0,0,25,0,496583,2,0,0,1,3,4.0,2,12306,30622,18316,103,False,0,0
Alexis_Sánchez,0,54,0,0,0,5,0,1,43,5.3,1,0,14,0,0,250,0,2,0,1.8,13580,8.6,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,2,0,17,0,0,0,0,10,0,25,0,222756,5,0,0,0,2,4.0,2,73469,85802,12333,117,False,0,0
Alex_Iwobi,0,46,0,0,0,11,0,0,37,28.3,2,0,21,0,0,242,0,2,0,6.2,13587,7.4,2,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,75,0,0,16,0,0,0,0,0,0,25,0,50538,2,0,1,1,3,26.0,2,17562,21873,4311,51,False,0,0
Alex_McCarthy,0,14,0,0,0,11,0,0,7,0.0,0,0,305,0,0,248,0,1,0,0.9,13871,9.2,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,90,0,0,3,0,0,0,0,9,0,25,1,12037,0,0,0,1,1,0.0,2,5130,5834,704,44,True,0,0
Alex_Oxlade-Chamberlain,0,1,0,0,0,2,0,0,1,0.0,0,0,19,0,0,241,1,0,0,0.0,13585,0.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,7,0,0,8,0,0,0,0,0,0,25,0,244691,0,0,0,3,0,0.0,1,39449,62518,23069,57,False,0,0
Alex_Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,557,0,0,246,0,0,0,0.0,14123,0.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,11,0,0,0,0,0,0,25,0,10170,0,0,0,0,3,0.0,0,0,248,248,40,False,0,0
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,241,0,0,0,0.0,14159,0.0,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,0,0,0,10,0,0,0,0,0,0,25,0,843,0,0,0,3,0,0.0,0,6,201,195,55,True,0,0
Alfie_Mawson,1,27,1,1,0,18,0,4,20,13.7,0,0,357,0,0,242,0,1,0,9.2,13923,34.4,1,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,0,0,1,0,0,0,0,3,0,25,0,71890,0,0,1,1,3,44.0,5,16960,21261,4301,50,True,0,0
Alfie_Whiteman,0,0,0,0,0,0,0,0,0,0.0,0,0,566,0,0,250,0,0,0,0.0,14132,0.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,12,0,0,0,0,0,0,25,0,4966,0,0,0,0,2,0.0,0,76,261,185,40,True,0,0
Ali_Gabr,0,0,0,0,0,0,0,0,0,0.0,0,0,610,0,0,246,0,0,0,0.0,14176,0.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,11,0,0,0,0,0,0,25,0,903,0,0,0,0,3,0.0,0,840,898,58,45,False,0,0
Allan-Roméo_Nyom,0,26,0,0,0,15,0,9,15,0.3,2,0,422,0,0,246,0,3,0,2.0,13988,19.4,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,0,0,11,0,0,0,0,5,0,25,0,65786,0,1,0,0,3,0.0,1,-1495,127,1622,48,False,0,0
Anders_Lindegaard,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,247,0,0,0,0.0,14120,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,13,0,0,0,0,0,0,25,0,11990,0,0,0,1,1,0.0,0,84,456,372,40,False,0,0
Ander_Herrera,0,7,0,0,0,0,0,1,5,0.1,0,0,278,0,1,250,1,0,0,0.1,13844,1.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,20,0,0,17,0,0,0,0,1,0,25,0,67921,1,0,0,0,2,0.0,1,-580,236,816,50,False,0,0
Andreas_Christensen,0,15,0,0,0,5,0,1,14,0.1,0,0,470,0,0,244,0,0,0,0.3,14036,2.8,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,27,0,0,2,0,0,0,0,1,0,25,0,215590,0,1,0,3,0,0.0,1,-24844,13843,38687,55,True,0,0
Andreas_Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,476,0,0,250,0,0,0,0.0,14042,0.0,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,0,0,0,17,0,0,0,0,0,0,25,0,1686,0,0,0,0,2,0.0,0,-7,2,9,49,False,0,0
Andrew_Robertson,0,89,0,0,0,24,1,4,77,10.0,0,0,475,0,0,241,0,0,0,4.2,14041,10.2,0,2018-01-30T20:00:00Z,30 Jan 20:00,0,0,90,1,0,8,0,0,0,0,5,0,25,0,166204,0,0,0,3,0,22.0,6,3557,13464,9907,47,False,0,0
Andrew_Surman,0,0,0,0,0,0,0,0,0,0.0,0,0,41,0,0,244,0,0,0,0.0,13607,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,25,0,260269,0,0,0,3,0,0.0,0,-22030,6091,28121,46,False,0,0
Andre_Gray,0,5,0,0,0,4,0,0,3,10.3,0,0,92,0,0,249,0,0,0,1.5,13658,2.2,1,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,22,0,0,15,0,0,0,0,0,0,25,0,108086,0,0,0,0,0,2.0,1,-3720,7368,11088,63,False,0,0
Andros_Townsend,1,35,1,0,1,21,0,3,30,29.8,1,0,131,0,0,243,0,1,0,10.2,13697,29.8,2,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,0,1,20,0,0,0,0,3,0,25,0,50806,4,0,0,1,1,42.0,5,928,3276,2348,56,False,0,1
André_Ayew,0,0,0,0,0,0,0,0,0,0.0,0,0,449,0,0,243,0,0,0,0.0,14015,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,6,0,0,0,0,0,0,25,0,54931,0,0,0,1,1,0.0,0,-1106,220,1326,68,True,0,0
André_Carrillo,0,3,0,0,0,3,0,0,2,0.0,0,0,527,0,0,249,0,0,0,0.0,14093,0.2,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,2,0,0,15,0,0,0,0,1,0,25,0,5552,0,0,0,0,0,0.0,1,-320,728,1048,55,False,0,0
Andy_Carroll,0,0,0,0,0,0,0,0,0,0.0,0,0,457,0,0,243,0,0,0,0.0,14023,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,6,0,0,0,0,0,0,25,0,20922,0,0,0,1,1,0.0,0,-9397,212,9609,58,True,0,0
Andy_King,0,0,0,0,0,0,0,0,0,0.0,0,0,201,0,0,245,0,0,0,0.0,13767,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,7,0,0,0,0,0,0,25,0,220665,0,0,0,1,2,0.0,0,10499,24486,13987,42,False,0,0
Angelo_Ogbonna,0,14,0,0,0,9,0,9,12,0.1,0,0,444,0,0,243,0,1,0,1.7,14010,10.8,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,90,0,0,6,0,0,0,0,1,0,25,0,339629,0,0,1,1,1,6.0,2,-11299,10325,21624,45,True,0,0
Angel_Rangel,0,0,0,0,0,0,0,0,0,0.0,0,0,353,0,0,242,0,0,0,0.0,13919,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,1,0,0,0,0,0,0,25,0,512923,0,0,0,1,3,0.0,0,-2253,9898,12151,39,True,0,0
Anthony_Knockaert,0,0,0,0,0,0,0,0,0,0.0,0,0,62,0,0,248,0,0,0,0.0,13628,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,14,0,0,0,0,0,0,25,0,32580,0,0,0,1,1,0.0,0,-984,511,1495,55,False,0,0
Anthony_Martial,0,34,0,0,0,7,0,0,28,7.9,0,0,280,0,0,250,0,2,0,4.7,13846,8.2,0,2018-01-31T20:00:00Z,31 Jan 20:00,0,0,90,2,1,17,0,0,0,0,5,0,25,0,213756,4,1,1,0,2,31.0,2,61048,76353,15305,80,False,0,0
Antonio_Martinez Lopez,0,0,0,0,0,0,0,0,0,0.0,0,0,567,0,0,243,0,0,0,0.0,14133,0.0,0,2018-01-30T19:45:00Z,30 Jan 19:45,0,0,0,0,0,6,0,0,0,0,0,0,25,0,3544,0,0,0,1,1,0.0,0,149,620,471,50,True,0,0
