name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Aaron_Cresswell,0,42,0,0,0,8,0,5,31,1.8,0,0,443,0,0,109,0,4,0,1.4,5874,12.6,0,2017-11-04T17:30:00Z,04 Nov 17:30,0,0,90,0,0,10,0,0,0,0,3,0,11,0,53794,3,0,0,4,1,0.0,0,-7903,965,8868,50,True,0,0
Aaron_Lennon,1,2,0,0,0,11,0,1,1,0.3,0,0,153,0,0,102,1,0,0,0.5,5584,3.0,0,2017-11-05T16:30:00Z,05 Nov 16:30,0,0,5,0,0,18,0,0,0,0,0,0,11,0,3941,0,0,0,2,3,2.0,4,44,142,98,54,True,0,0
Aaron_Mooy,0,60,0,0,0,11,1,3,52,16.3,0,0,172,0,0,103,1,0,0,3.3,5603,16.4,1,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,90,0,0,19,0,0,0,0,10,0,11,0,428996,3,0,0,0,1,0.0,3,-6155,15261,21416,56,True,0,0
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,104,0,0,0,0.0,5980,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,13,0,0,0,0,0,0,11,0,12711,0,0,0,1,0,0.0,0,254,650,396,40,False,0,0
Aaron_Ramsey,1,40,0,0,1,25,0,1,36,26.6,1,0,18,0,0,110,2,3,0,7.6,5449,32.6,2,2017-11-05T14:15:00Z,05 Nov 14:15,0,0,90,0,1,11,0,0,0,0,8,0,11,0,287677,2,1,0,1,3,17.0,6,25778,46963,21185,70,False,0,0
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,103,0,0,0,0.0,5953,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,19,0,0,0,0,0,0,11,0,493,0,0,0,0,1,0.0,0,-30,23,53,50,True,0,0
Abdoulaye_Doucouré,0,66,0,0,1,27,0,7,56,14.2,2,0,414,0,0,102,1,3,0,5.7,5845,33.8,1,2017-11-05T16:30:00Z,05 Nov 16:30,0,0,90,0,0,7,0,0,0,0,15,0,11,0,948324,1,4,0,2,3,9.0,3,11274,57314,46040,54,False,0,0
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,104,0,0,0,0.0,5462,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,13,0,0,0,0,0,0,11,0,158613,0,0,0,1,0,0.0,0,-4547,186,4733,40,False,0,0
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,109,0,0,0,0.0,5659,0.0,0,2017-11-04T17:30:00Z,04 Nov 17:30,0,0,0,0,0,20,0,0,0,0,0,0,11,0,16938,0,0,0,4,1,0.0,0,-189,89,278,73,False,0,0
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,105,0,0,0,0.0,5976,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,14,0,0,0,0,0,0,11,0,6648,0,0,0,1,0,0.0,0,-36,133,169,40,False,0,0
