assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,10,0,0,11.6,4,712,0.01,0.03,0.02,0.28,21,0,0,1.7,3.6,2025-08-31T18:00:00Z,19,False,2,0,0,0,3,0,3,0,0,0,1,3,0,2.0,1,0,0,0,60,False,0
0,0,-1,1,0,15.2,5,712,0.03,0.76,0.73,0.36,35,0,0,2.3,0.0,2025-09-13T14:00:00Z,83,False,17,0,0,0,4,0,4,0,18411,1,1,0,0,10.0,3,15677,20372,4695,60,True,0
0,0,6,0,1,14.2,2,712,0.27,0.37,0.10,0.22,49,0,0,3.0,5.2,2025-09-20T14:00:00Z,45,False,19,0,0,0,0,0,5,0,28165,1,1,2,1,11.0,1,10126,13687,3561,60,False,0
0,0,10,1,1,12.2,6,712,0.13,0.37,0.24,1.50,54,0,0,4.1,10.0,2025-09-27T14:00:00Z,73,False,12,0,0,0,5,0,6,0,14086,1,0,1,2,19.0,3,-12540,712,13252,60,True,0
0,0,14,0,1,26.6,8,712,0.20,0.26,0.06,1.29,66,1,0,5.5,17.4,2025-10-05T13:00:00Z,87,False,9,0,0,0,3,0,7,0,15619,1,4,1,2,11.0,1,398,3385,2987,59,False,1
0,0,8,0,0,16.0,3,712,0.19,0.20,0.01,1.38,73,2,0,2.5,1.8,2025-10-18T14:00:00Z,63,False,4,0,0,0,2,0,8,0,17242,1,1,3,3,7.0,1,1084,4227,3143,59,True,1
0,0,2,0,0,14.8,4,712,0.01,0.01,0.00,0.84,81,1,0,1.9,2.6,2025-10-26T14:00:00Z,58,False,1,0,0,0,3,0,9,0,13938,1,1,0,1,2.0,1,-3255,761,4016,59,False,0
0,0,7,1,1,3.6,7,712,0.02,0.12,0.10,0.53,93,0,0,1.6,6.2,2025-11-01T15:00:00Z,77,False,5,0,0,0,5,0,10,0,17764,1,1,0,2,6.0,3,3219,5522,2303,58,True,0
0,0,6,0,0,20.1,1,712,0.16,0.29,0.13,0.07,104,0,0,5.2,5.4,2025-11-09T14:00:00Z,24,False,6,0,0,0,1,0,11,0,17948,0,0,0,0,26.0,1,106,2833,2727,58,True,0
0,1,34,1,1,55.8,9,712,0.52,0.64,0.12,1.79,120,0,1,13.3,47.0,2025-11-22T15:00:00Z,80,False,20,0,0,0,6,0,12,0,18471,1,2,2,0,30.0,8,257,2660,2403,58,False,1
0,0,4,0,1,42.2,6,712,0.27,0.45,0.18,1.10,124,2,0,5.5,5.8,2025-11-30T12:00:00Z,77,False,14,0,0,0,4,0,13,0,22292,1,1,2,1,7.0,2,3335,4913,1578,58,True,0
0,0,9,1,0,4.9,5,712,0.23,0.23,0.00,0.34,134,0,0,1.4,3.2,2025-12-03T19:30:00Z,63,False,3,0,0,0,3,0,14,0,35388,1,2,1,0,6.0,3,11903,13665,1762,58,False,0
1,0,29,0,2,42.2,5,712,0.40,0.64,0.24,0.67,145,1,0,7.8,25.8,2025-12-07T16:30:00Z,90,False,10,0,0,0,2,0,15,0,32068,1,1,2,1,10.0,5,-2097,3648,5745,58,False,0
0,0,14,0,1,26.1,9,712,0.22,1.00,0.78,1.19,155,3,0,8.8,19.0,2025-12-14T14:00:00Z,90,False,13,0,0,0,4,0,16,0,28123,1,4,3,0,43.0,2,-4085,5982,10067,58,True,0
0,0,6,0,4,14.1,6,712,0.06,0.18,0.12,2.60,166,3,0,3.0,8.2,2025-12-20T20:00:00Z,85,False,11,0,0,0,2,0,17,0,45982,1,0,1,4,8.0,2,15349,18975,3626,58,False,0
0,0,11,0,1,17.8,13,712,0.08,0.15,0.07,0.55,175,1,0,3.7,11.0,2025-12-28T16:30:00Z,76,False,18,0,0,0,9,0,18,0,43516,1,3,1,0,8.0,4,-513,5802,6315,58,True,0
0,0,0,0,0,14.5,1,712,0.05,0.17,0.12,1.23,185,1,0,3.6,0.0,2026-01-01T17:30:00Z,81,False,10,0,0,0,0,0,19,0,41382,1,1,1,1,22.0,2,-2115,2929,5044,58,True,0
0,0,14,0,4,39.9,9,712,0.46,0.46,0.00,1.43,198,2,0,5.8,12.0,2026-01-04T15:00:00Z,86,False,15,0,0,0,5,0,20,0,37198,1,0,0,2,6.0,2,-4807,1412,6219,58,False,0
0,0,9,1,1,13.5,4,712,0.11,0.53,0.42,1.74,205,0,0,6.7,12.2,2026-01-07T19:30:00Z,90,False,2,0,0,0,2,0,21,0,33691,1,1,0,0,41.0,3,-3675,2091,5766,58,True,0
0,2,33,0,2,34.3,9,712,0.69,0.78,0.09,1.71,218,2,1,10.1,42.8,2026-01-17T15:00:00Z,90,False,17,0,0,0,5,0,22,0,29403,1,2,1,2,24.0,9,-4559,1127,5686,58,False,0
0,0,9,0,1,38.7,2,712,0.41,0.46,0.05,0.00,225,0,0,4.9,8.0,2026-01-25T14:00:00Z,25,False,7,0,0,0,1,0,23,0,31086,0,0,3,1,2.0,1,1294,3658,2364,58,True,0
0,0,6,0,1,39.8,7,712,0.16,0.16,0.00,0.49,237,1,0,5.3,11.0,2026-02-01T14:00:00Z,90,False,16,0,0,0,4,0,24,0,30112,1,2,1,1,2.0,1,-940,2952,3892,58,False,1
