assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,8,0,0,0,0,0,1,0,128981,0,0,0,0,0.0,0,0,0,0,45,True,0
0,0,16,0,6,1.9,9,232,0.03,0.03,0.00,0.73,20,1,0,2.8,26.4,2025-08-22T19:00:00Z,90,False,19,0,0,0,3,0,2,0,116812,1,3,5,1,0.0,2,-15923,10429,26352,45,False,0
0,0,27,1,9,0.7,11,232,0.01,0.01,0.00,1.02,23,0,0,2.9,26.0,2025-08-30T11:30:00Z,90,False,10,0,0,0,3,0,3,0,118295,1,2,0,2,2.0,8,-391,14872,15263,45,True,0
0,0,7,0,9,1.7,9,232,0.02,0.02,0.00,1.43,33,2,0,2.9,27.0,2025-09-13T19:00:00Z,90,False,5,0,0,0,1,0,4,0,140728,1,0,2,2,0.0,1,16120,44901,28781,45,False,0
0,0,3,0,8,2.1,8,232,0.01,0.05,0.05,1.79,47,2,0,3.1,19.6,2025-09-20T16:30:00Z,83,False,14,0,0,0,6,0,5,0,137364,0,0,1,2,9.0,0,-4871,7938,12809,45,False,1
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2025-09-27T14:00:00Z,0,False,6,0,0,0,0,0,6,0,94771,0,0,3,1,0.0,0,-41912,5374,47286,45,True,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,False,12,0,0,0,0,0,7,0,70118,0,0,1,2,0.0,0,-25831,158,25989,44,True,0
0,0,3,0,0,0.0,0,232,0.00,0.00,0.00,0.28,77,0,0,0.0,0.2,2025-10-18T11:30:00Z,9,False,16,0,0,0,0,0,8,0,62178,0,0,3,0,0.0,1,-8924,2537,11461,44,False,0
0,0,1,0,1,0.1,2,232,0.00,0.00,0.00,0.14,85,1,0,0.5,5.2,2025-10-25T14:00:00Z,14,False,17,0,0,0,1,0,9,0,59709,0,1,2,1,0.0,1,-2925,2627,5552,44,True,0
0,0,3,0,0,0.0,0,232,0.00,0.00,0.00,0.00,99,0,0,0.0,0.2,2025-11-01T17:30:00Z,1,False,18,0,0,0,0,0,10,0,52563,0,0,1,0,0.0,1,-6935,633,7568,43,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2025-11-08T20:00:00Z,0,False,20,0,0,0,0,0,11,0,48320,0,0,0,3,0.0,0,-4772,558,5330,43,True,0
0,2,30,1,5,6.5,11,232,0.14,0.14,0.00,0.44,114,0,0,4.1,34.2,2025-11-22T12:30:00Z,90,False,3,0,0,0,0,0,12,0,44479,1,6,2,0,0.0,10,-4085,557,4642,42,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,44452,0,0,1,1,0.0,0,83,1652,1569,42,True,0
0,0,2,0,13,4.6,14,232,0.01,0.07,0.06,2.79,136,3,0,4.2,29.0,2025-12-03T20:15:00Z,90,False,11,0,0,0,2,0,14,0,44869,1,1,1,3,8.0,3,-600,1135,1735,42,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,4,0,0,0,0,0,15,0,44054,0,0,0,0,0.0,0,-883,1575,2458,42,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,9,0,0,0,0,0,16,0,40588,0,0,0,2,0.0,0,-3816,2415,6231,41,True,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2025-12-20T12:30:00Z,0,False,15,0,0,0,0,0,17,0,40152,0,0,2,2,0.0,0,-492,2104,2596,41,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,2,0,0,0,0,0,18,0,38827,0,0,2,1,0.0,0,-1252,1132,2384,41,True,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,4,0,0,0,0,0,19,0,38134,0,0,2,2,0.0,0,-1351,751,2102,41,True,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2026-01-04T17:30:00Z,0,False,13,0,0,0,0,0,20,0,37407,0,0,1,1,0.0,0,-604,799,1403,41,False,0
0,0,9,0,8,14.2,8,232,0.18,0.18,0.00,1.20,207,2,0,3.7,23.0,2026-01-07T19:30:00Z,90,False,10,0,0,0,0,0,21,0,36940,1,0,1,2,0.0,0,-563,633,1196,41,False,1
0,0,14,0,15,0.2,15,232,0.00,0.00,0.00,1.17,213,0,0,2.6,25.4,2026-01-17T15:00:00Z,57,False,5,0,0,0,2,0,22,0,37353,1,0,0,2,0.0,3,132,1633,1501,40,True,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,False,8,0,0,0,0,0,23,0,35755,0,0,3,1,0.0,0,-1478,509,1987,40,False,0
0,0,0,0,0,0.0,0,232,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2026-01-31T17:30:00Z,0,False,19,0,0,0,0,0,24,0,33740,0,0,2,3,0.0,0,-1986,35,2021,40,True,0
