assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,3466,0,0,1,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,2405,0,1,0,0.0,0,-1088,22,1110,50,True,0
1,0,11,0,11.4,463,0.06,0.13,0.07,0.19,22,0,0,3.8,17.6,2024-08-31T14:00:00Z,8,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,2112,0,1,3,9.0,4,-427,112,539,50,False,0
0,0,5,0,0.3,463,0.00,0.00,0.00,0.82,38,1,0,0.6,5.8,2024-09-14T11:30:00Z,27,0,0,0,0,0,0,0,False,14,0,0,0,0,4,0,2883,0,3,0,0.0,1,277,603,326,50,True,0
1,1,19,0,14.5,463,0.05,0.08,0.03,1.08,48,0,0,3.5,19.6,2024-09-21T14:00:00Z,58,0,0,0,0,0,0,0,False,10,0,0,0,0,5,0,3059,1,1,1,1.0,4,50,297,247,50,True,1
0,0,0,0,3.5,463,0.08,0.13,0.05,0.09,52,0,0,1.0,1.2,2024-09-30T19:00:00Z,20,0,0,0,0,0,0,0,False,3,0,0,0,0,6,0,3555,0,1,3,5.0,0,300,610,310,50,False,1
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,7,0,3565,0,1,3,0.0,0,-107,338,445,50,False,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,8,0,3452,0,3,2,0.0,0,-229,136,365,50,True,0
0,0,3,0,2.8,463,0.01,0.01,0.00,1.55,89,1,0,1.1,8.6,2024-10-26T14:00:00Z,59,0,0,0,0,0,0,0,False,13,0,0,0,0,9,0,3330,1,0,1,0.0,0,-171,96,267,50,False,1
0,0,4,0,7.1,463,0.01,0.01,0.00,0.19,98,0,0,1.5,6.0,2024-11-02T15:00:00Z,45,0,0,0,0,0,0,0,False,8,0,0,0,0,10,0,3378,1,0,1,2.0,1,-60,207,267,50,True,0
0,0,9,0,21.2,463,0.19,0.19,0.00,1.23,110,2,0,3.3,8.2,2024-11-09T15:00:00Z,59,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,3482,1,0,2,4.0,1,45,293,248,50,False,0
0,0,6,0,6.3,463,0.04,0.04,0.00,0.54,120,1,0,1.0,3.6,2024-11-24T14:00:00Z,36,0,0,0,0,0,0,0,False,12,0,0,0,0,12,0,3355,1,3,2,0.0,0,-220,106,326,50,True,1
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,13,0,3199,0,1,1,0.0,0,-189,88,277,50,False,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,14,0,2934,0,5,1,0.0,0,-262,21,283,50,True,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,15,0,2798,0,0,1,0.0,0,-154,26,180,50,False,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,16,0,2695,0,5,0,0.0,0,-119,19,138,50,True,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,17,0,2737,0,0,0,0.0,0,-20,38,58,50,False,0
0,0,4,0,14.1,463,0.04,0.04,0.00,0.00,179,0,0,1.8,4.2,2024-12-26T15:00:00Z,3,0,0,0,0,0,0,0,False,19,0,0,0,0,18,0,2784,0,1,0,0.0,1,-3,75,78,50,True,0
0,0,4,0,0.7,463,0.00,0.00,0.00,0.11,183,0,0,0.4,2.8,2024-12-29T15:00:00Z,4,0,0,0,0,0,0,0,False,7,0,0,0,0,19,0,2859,0,1,2,0.0,1,32,114,82,50,False,0
0,0,2,0,0.0,463,0.00,0.00,0.00,0.96,198,2,0,0.0,0.0,2025-01-04T15:00:00Z,3,0,0,0,0,0,0,0,False,4,0,0,0,0,20,0,2836,0,5,0,0.0,1,-62,72,134,50,True,0
0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,21,0,2844,0,1,3,0.0,0,-72,57,129,50,False,0
