h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.2246,0.87159,1.2246,0.87159,"{'att': 110, 'def': 27}","{'att': 294, 'def': 26}",5,5,0,0,1.6257,d,2019-08-10 15:00:00,0,1,0,1,0.35300999999999993
h,0.832913,1.17279,0.832913,1.17279,"{'att': 195, 'def': 22}","{'att': 157, 'def': 40}",4,3,1,0,1.0150000000000001,w,2019-08-17 15:00:00,1,0,0,3,-0.339877
a,1.25668,0.855926,1.25668,0.855926,"{'att': 146, 'def': 27}","{'att': 265, 'def': 20}",12,6,0,2,1.7245,l,2019-08-23 20:00:00,0,0,1,0,0.40075400000000005
h,1.48842,2.00172,1.48842,2.00172,"{'att': 160, 'def': 30}","{'att': 242, 'def': 12}",4,5,3,2,0.9823999999999999,w,2019-09-01 14:00:00,1,0,0,3,-0.5133000000000001
a,1.50641,1.41542,1.50641,1.41542,"{'att': 171, 'def': 31}","{'att': 266, 'def': 22}",9,3,1,3,1.4259,l,2019-09-15 13:00:00,0,0,1,0,0.09099000000000013
h,1.26041,0.508011,1.26041,0.508011,"{'att': 96, 'def': 17}","{'att': 263, 'def': 20}",9,2,0,2,1.9885999999999997,l,2019-09-21 14:00:00,0,0,1,0,0.752399
h,2.35854,3.1082,2.35854,3.1082,"{'att': 392, 'def': 12}","{'att': 204, 'def': 21}",6,13,1,3,0.9393,l,2019-09-28 16:30:00,0,0,1,0,-0.74966
a,1.30723,0.558912,1.30723,0.558912,"{'att': 156, 'def': 20}","{'att': 273, 'def': 14}",4,6,0,1,2.0524,l,2019-10-05 15:00:00,0,0,1,0,0.7483179999999999
h,2.23324,0.459112,2.23324,0.459112,"{'att': 183, 'def': 32}","{'att': 191, 'def': 19}",11,3,2,0,2.6186,w,2019-10-19 12:30:00,1,0,0,3,1.774128
a,1.04723,1.15279,1.04723,0.391623,"{'att': 327, 'def': 28}","{'att': 237, 'def': 28}",7,4,2,3,1.1805,l,2019-10-26 15:00:00,0,0,1,0,0.655607
h,1.15532,0.243393,1.15532,0.243393,"{'att': 281, 'def': 25}","{'att': 184, 'def': 18}",8,1,1,1,2.2648,d,2019-11-03 16:30:00,0,1,0,1,0.9119269999999999
a,2.08883,0.742281,2.08883,0.742281,"{'att': 202, 'def': 31}","{'att': 169, 'def': 17}",6,1,2,1,2.3575,w,2019-11-09 15:00:00,1,0,0,3,1.3465490000000002
h,0.812693,1.80849,0.812693,1.80849,"{'att': 137, 'def': 23}","{'att': 189, 'def': 23}",15,4,0,2,0.638,l,2019-11-23 15:00:00,0,0,1,0,-0.9957969999999999
a,1.24986,2.24348,1.24986,2.24348,"{'att': 367, 'def': 20}","{'att': 129, 'def': 23}",1,9,1,2,0.7024999999999999,l,2019-12-01 16:30:00,0,0,1,0,-0.99362
a,1.76453,2.41397,1.76453,2.41397,"{'att': 315, 'def': 35}","{'att': 184, 'def': 19}",6,10,2,5,0.9361,l,2019-12-04 20:15:00,0,0,1,0,-0.64944
h,2.03892,1.25734,2.03892,1.25734,"{'att': 350, 'def': 39}","{'att': 83, 'def': 18}",5,17,3,1,1.9575000000000002,w,2019-12-07 12:30:00,1,0,0,3,0.7815800000000002
a,0.276759,1.48327,0.276759,1.48327,"{'att': 270, 'def': 24}","{'att': 98, 'def': 11}",2,4,1,1,0.39990000000000003,d,2019-12-15 14:00:00,0,1,0,1,-1.2065110000000001
h,0.486523,0.881818,0.486523,0.881818,"{'att': 323, 'def': 26}","{'att': 185, 'def': 23}",8,1,0,0,0.8431,d,2019-12-21 12:30:00,0,1,0,1,-0.395295
h,1.47521,0.565252,1.47521,0.565252,"{'att': 105, 'def': 19}","{'att': 314, 'def': 24}",2,1,1,0,2.1380000000000003,w,2019-12-26 15:00:00,1,0,0,3,0.9099579999999999
a,2.82576,1.63211,2.82576,1.63211,"{'att': 153, 'def': 18}","{'att': 250, 'def': 17}",6,6,2,1,2.1729,w,2019-12-28 15:00:00,1,0,0,3,1.1936499999999999
a,0.83946,1.7838,0.83946,1.7838,"{'att': 515, 'def': 23}","{'att': 254, 'def': 25}",2,9,1,2,0.6567000000000001,l,2020-01-01 17:30:00,0,0,1,0,-0.9443400000000001
h,1.53381,1.53975,1.53381,1.53975,"{'att': 249, 'def': 30}","{'att': 263, 'def': 14}",10,6,1,0,1.3393,w,2020-01-11 15:00:00,1,0,0,3,-0.005940000000000056
a,1.33679,1.61437,1.33679,1.61437,"{'att': 218, 'def': 25}","{'att': 242, 'def': 27}",4,2,1,1,1.1606,d,2020-01-18 15:00:00,0,1,0,1,-0.27758000000000016
