h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.37442,1.09534,1.61326,1.09534,"{'att': 281, 'def': 31}","{'att': 271, 'def': 42}",8,4,4,0,2.3226,w,2019-08-11 16:30:00,1,0,0,3,0.5179199999999999
a,1.14332,0.307356,0.382148,0.307356,"{'att': 184, 'def': 22}","{'att': 399, 'def': 20}",9,5,1,1,2.3024,d,2019-08-19 20:00:00,0,1,0,1,0.07479199999999997
h,2.23561,0.676993,1.47444,0.676993,"{'att': 96, 'def': 14}","{'att': 275, 'def': 18}",7,2,1,2,2.4880999999999998,l,2019-08-24 15:00:00,0,0,1,0,0.797447
a,1.90356,0.769616,1.90356,0.769616,"{'att': 190, 'def': 14}","{'att': 260, 'def': 39}",13,6,1,1,2.202,d,2019-08-31 12:30:00,0,1,0,1,1.133944
h,1.10019,0.459141,0.339017,0.459141,"{'att': 243, 'def': 25}","{'att': 167, 'def': 35}",4,4,1,0,2.0657,w,2019-09-14 14:00:00,1,0,0,3,-0.12012400000000001
a,1.27826,0.51376,1.27826,0.51376,"{'att': 189, 'def': 11}","{'att': 284, 'def': 19}",5,4,0,2,2.0981,l,2019-09-22 13:00:00,0,0,1,0,0.7645
h,1.1335,1.70399,1.1335,1.70399,"{'att': 160, 'def': 27}","{'att': 243, 'def': 24}",5,7,1,1,0.9196,d,2019-09-30 19:00:00,0,1,0,1,-0.5704899999999999
a,0.969204,0.650296,0.969204,0.650296,"{'att': 150, 'def': 22}","{'att': 313, 'def': 11}",5,1,0,1,1.6237,l,2019-10-06 16:30:00,0,0,1,0,0.31890799999999997
h,0.791862,1.03212,0.791862,1.03212,"{'att': 378, 'def': 12}","{'att': 150, 'def': 29}",1,7,1,1,1.0985,d,2019-10-20 16:30:00,0,1,0,1,-0.24025799999999997
a,4.51232,0.8924,2.98998,0.8924,"{'att': 247, 'def': 26}","{'att': 225, 'def': 26}",6,6,3,1,2.9315,w,2019-10-27 16:30:00,1,0,0,3,2.0975800000000002
a,0.641129,1.86862,0.641129,1.86862,"{'att': 170, 'def': 20}","{'att': 223, 'def': 27}",4,3,0,1,0.4305,l,2019-11-02 12:30:00,0,0,1,0,-1.227491
h,3.65299,1.1342,3.65299,1.1342,"{'att': 311, 'def': 26}","{'att': 186, 'def': 35}",9,2,3,1,2.7327,w,2019-11-10 14:00:00,1,0,0,3,2.51879
a,1.33065,1.56025,1.33065,1.56025,"{'att': 164, 'def': 19}","{'att': 325, 'def': 31}",6,3,3,3,1.1348,d,2019-11-24 16:30:00,0,1,0,1,-0.2295999999999998
h,1.84804,1.29701,1.84804,1.29701,"{'att': 153, 'def': 23}","{'att': 276, 'def': 23}",13,3,2,2,1.7835,d,2019-12-01 16:30:00,0,1,0,1,0.5510299999999999
h,1.47683,0.542315,0.715699,0.542315,"{'att': 280, 'def': 38}","{'att': 229, 'def': 27}",1,2,2,1,2.2216,w,2019-12-04 19:30:00,1,0,0,3,0.17338399999999998
a,1.63385,2.07108,0.872683,2.07108,"{'att': 271, 'def': 13}","{'att': 131, 'def': 35}",8,23,2,1,1.0968,w,2019-12-07 17:30:00,1,0,0,3,-1.198397
h,1.48327,0.276759,1.48327,0.276759,"{'att': 98, 'def': 11}","{'att': 270, 'def': 24}",4,2,1,1,2.3757,d,2019-12-15 14:00:00,0,1,0,1,1.2065110000000001
a,1.5309,1.59291,1.5309,0.83174,"{'att': 130, 'def': 24}","{'att': 284, 'def': 32}",8,8,0,2,1.3005,l,2019-12-22 14:00:00,0,0,1,0,0.6991599999999999
h,1.99638,1.05018,1.99638,1.05018,"{'att': 149, 'def': 27}","{'att': 445, 'def': 11}",6,4,4,1,2.0736,w,2019-12-26 17:30:00,1,0,0,3,0.9462000000000002
a,2.10542,0.386662,2.10542,0.386662,"{'att': 150, 'def': 18}","{'att': 270, 'def': 20}",9,3,2,0,2.6843999999999997,w,2019-12-28 19:45:00,1,0,0,3,1.718758
a,0.716184,1.84614,0.716184,1.84614,"{'att': 326, 'def': 28}","{'att': 308, 'def': 25}",5,8,0,2,0.488,l,2020-01-01 20:00:00,0,0,1,0,-1.129956
h,3.13456,0.275987,2.37339,0.275987,"{'att': 225, 'def': 45}","{'att': 302, 'def': 19}",17,4,4,0,2.9423,w,2020-01-11 15:00:00,1,0,0,3,2.097403
a,1.4185,2.00659,1.4185,2.00659,"{'att': 281, 'def': 19}","{'att': 248, 'def': 22}",5,12,0,2,0.9483999999999999,l,2020-01-19 16:30:00,0,0,1,0,-0.58809
h,1.31192,0.718541,1.31192,0.718541,"{'att': 109, 'def': 10}","{'att': 360, 'def': 26}",11,3,0,2,1.8112,l,2020-01-22 20:15:00,0,0,1,0,0.593379
h,0.835985,1.13738,0.835985,1.13738,"{'att': 203, 'def': 29}","{'att': 272, 'def': 26}",7,4,0,0,1.0948,d,2020-02-01 17:30:00,0,1,0,1,-0.3013950000000001
a,0.661819,0.890544,0.661819,0.890544,"{'att': 356, 'def': 28}","{'att': 212, 'def': 27}",2,11,2,0,1.143,w,2020-02-17 20:00:00,1,0,0,3,-0.22872499999999996
