h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.34099,1.59864,1.34099,1.59864,"{'att': 204, 'def': 15}","{'att': 274, 'def': 30}",4,6,1,1,1.0171999999999999,d,2019-08-10 15:00:00,0,1,0,1,-0.25765000000000016
a,1.62777,1.65069,0.866605,1.65069,"{'att': 268, 'def': 25}","{'att': 117, 'def': 9}",9,12,2,1,1.3578,w,2019-08-17 15:00:00,1,0,0,3,-0.784085
h,1.89345,3.12856,1.89345,3.12856,"{'att': 458, 'def': 20}","{'att': 119, 'def': 23}",3,17,1,3,0.6611,l,2019-08-25 14:00:00,0,0,1,0,-1.2351099999999997
a,0.554726,2.23766,0.554726,2.23766,"{'att': 320, 'def': 32}","{'att': 242, 'def': 35}",7,10,1,3,0.2616,l,2019-08-31 15:00:00,0,0,1,0,-1.682934
h,1.41542,1.50641,1.41542,1.50641,"{'att': 266, 'def': 22}","{'att': 171, 'def': 31}",3,9,3,1,1.2948,w,2019-09-15 13:00:00,1,0,0,3,-0.09099000000000013
a,1.29773,2.18021,1.29773,1.41904,"{'att': 287, 'def': 16}","{'att': 143, 'def': 35}",2,6,3,1,0.7326999999999999,w,2019-09-20 19:00:00,1,0,0,3,-0.12131000000000003
h,2.31957,1.29546,2.31957,1.29546,"{'att': 225, 'def': 20}","{'att': 262, 'def': 20}",8,17,2,2,2.0753,d,2019-09-28 14:00:00,0,1,0,1,1.02411
a,0.683967,1.24109,0.683967,1.24109,"{'att': 235, 'def': 23}","{'att': 246, 'def': 35}",7,10,0,1,0.8124,l,2019-10-06 14:00:00,0,0,1,0,-0.557123
h,0.675554,0.402873,0.675554,0.402873,"{'att': 254, 'def': 20}","{'att': 213, 'def': 18}",7,5,0,0,1.5813000000000001,d,2019-10-19 15:00:00,0,1,0,1,0.272681
a,0.899526,0.674903,0.899526,0.674903,"{'att': 178, 'def': 19}","{'att': 342, 'def': 26}",3,5,0,0,1.4985,d,2019-10-26 15:00:00,0,1,0,1,0.22462300000000002
h,1.86862,0.641129,1.86862,0.641129,"{'att': 223, 'def': 27}","{'att': 170, 'def': 20}",3,4,1,0,2.382,w,2019-11-02 12:30:00,1,0,0,3,1.227491
a,1.9213,2.3306,1.9213,2.3306,"{'att': 133, 'def': 17}","{'att': 321, 'def': 17}",10,5,1,2,1.0846,l,2019-11-09 15:00:00,0,0,1,0,-0.4093
h,0.849789,1.2765,0.849789,1.2765,"{'att': 323, 'def': 23}","{'att': 274, 'def': 20}",3,7,1,2,0.9449000000000001,l,2019-11-23 15:00:00,0,0,1,0,-0.42671099999999995
a,1.02949,2.93189,1.02949,2.93189,"{'att': 274, 'def': 32}","{'att': 240, 'def': 27}",6,9,2,3,0.3314,l,2019-11-30 15:00:00,0,0,1,0,-1.9024
a,0.342799,0.383763,0.342799,0.383763,"{'att': 118, 'def': 21}","{'att': 305, 'def': 15}",10,6,0,1,1.186,l,2019-12-03 19:30:00,0,0,1,0,-0.040964
h,0.154608,3.04446,0.154608,3.04446,"{'att': 527, 'def': 12}","{'att': 159, 'def': 17}",2,19,0,3,0.0506,l,2019-12-07 15:00:00,0,0,1,0,-2.889852
a,1.20777,2.02119,1.20777,2.02119,"{'att': 327, 'def': 19}","{'att': 136, 'def': 30}",3,6,1,0,0.8432,w,2019-12-14 15:00:00,1,0,0,3,-0.8134199999999998
h,0.138532,0.144318,0.138532,0.144318,"{'att': 100, 'def': 18}","{'att': 235, 'def': 28}",6,0,0,1,1.1115,l,2019-12-21 15:00:00,0,0,1,0,-0.005786000000000013
h,1.55463,1.42464,1.55463,1.42464,"{'att': 357, 'def': 15}","{'att': 199, 'def': 26}",9,13,1,1,1.4987000000000001,d,2019-12-26 15:00:00,0,1,0,1,0.12999000000000005
a,0.500726,1.05876,0.500726,1.05876,"{'att': 274, 'def': 16}","{'att': 225, 'def': 24}",5,11,0,2,0.8031999999999999,l,2019-12-28 12:30:00,0,0,1,0,-0.5580339999999999
a,0.717237,2.09757,0.717237,1.33641,"{'att': 237, 'def': 14}","{'att': 422, 'def': 17}",4,8,0,4,0.3384,l,2020-01-01 17:30:00,0,0,1,0,-0.6191730000000001
h,0.319999,2.29861,0.319999,2.29861,"{'att': 198, 'def': 14}","{'att': 278, 'def': 24}",5,7,0,3,0.1822,l,2020-01-12 14:00:00,0,0,1,0,-1.9786110000000001
a,0.554883,1.73629,0.554883,0.975125,"{'att': 328, 'def': 22}","{'att': 160, 'def': 17}",4,6,0,1,0.4266,l,2020-01-18 15:00:00,0,0,1,0,-0.420242
