date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,9,0,0,a,1,3,1.08752,0.909241,0.17827900000000008,"{'def': 26, 'att': 143}","{'def': 18, 'att': 167}",0,l,0,0,1.08752,0.909241,1.5136
2019-08-17 15:00:00,1,6,0,h,1,2,2.14047,1.52022,0.6202500000000002,"{'def': 24, 'att': 288}","{'def': 14, 'att': 132}",0,l,1,0,2.14047,1.52022,1.8258999999999999
2019-08-24 15:00:00,6,6,0,a,0,0,2.07795,0.997711,1.080239,"{'def': 20, 'att': 215}","{'def': 23, 'att': 211}",3,w,2,1,2.07795,0.997711,2.2194000000000003
2019-08-31 12:30:00,6,13,1,h,0,1,0.769616,1.90356,-1.133944,"{'def': 39, 'att': 260}","{'def': 14, 'att': 190}",1,d,1,0,0.769616,1.90356,0.5769
2019-09-14 14:00:00,7,8,0,a,0,0,1.57659,1.88034,-0.30374999999999996,"{'def': 17, 'att': 218}","{'def': 21, 'att': 263}",3,w,1,1,1.57659,1.88034,1.1662
2019-09-20 19:00:00,6,2,0,h,1,3,1.41904,1.29773,0.12131000000000003,"{'def': 35, 'att': 143}","{'def': 16, 'att': 287}",0,l,1,0,2.18021,1.29773,2.0278
2019-09-28 14:00:00,8,7,0,a,1,2,1.16256,1.19008,-0.02751999999999999,"{'def': 37, 'att': 209}","{'def': 8, 'att': 254}",0,l,1,0,1.16256,1.19008,1.3081999999999998
2019-10-06 14:00:00,5,10,0,h,1,4,1.27044,2.15201,-0.8815700000000002,"{'def': 26, 'att': 283}","{'def': 19, 'att': 211}",0,l,1,0,1.27044,2.15201,0.7488
2019-10-19 15:00:00,5,3,1,a,0,1,1.37695,0.126326,1.250624,"{'def': 24, 'att': 289}","{'def': 15, 'att': 220}",1,d,1,0,1.37695,0.887495,1.7256
2019-10-25 20:00:00,1,9,0,h,1,9,0.457334,3.6193,-3.161966,"{'def': 21, 'att': 358}","{'def': 37, 'att': 118}",0,l,0,0,0.457334,4.38046,0.0228
2019-11-02 15:00:00,2,31,0,a,1,2,0.893889,3.36132,-2.467431,"{'def': 12, 'att': 213}","{'def': 26, 'att': 83}",0,l,1,0,0.893889,3.36132,0.11629999999999999
2019-11-09 15:00:00,1,6,0,h,1,2,0.742281,2.08883,-1.3465490000000002,"{'def': 17, 'att': 169}","{'def': 31, 'att': 202}",0,l,1,0,0.742281,2.08883,0.4354
2019-11-23 15:00:00,10,3,1,a,0,2,1.68664,1.60823,0.07840999999999987,"{'def': 35, 'att': 257}","{'def': 24, 'att': 144}",1,d,2,0,2.60312,1.60823,2.078
2019-11-30 17:30:00,8,5,0,h,0,1,1.9671,0.504005,1.463095,"{'def': 18, 'att': 136}","{'def': 20, 'att': 284}",3,w,2,1,1.9671,0.504005,2.6235
2019-12-04 19:30:00,9,3,0,h,0,1,2.00232,0.896647,1.1056730000000001,"{'def': 36, 'att': 335}","{'def': 12, 'att': 166}",3,w,2,1,2.00232,0.896647,2.2681
2019-12-08 14:00:00,6,3,0,a,1,2,1.89255,1.10449,0.78806,"{'def': 30, 'att': 146}","{'def': 15, 'att': 207}",0,l,1,0,1.89255,1.10449,1.9841000000000002
2019-12-14 17:30:00,7,8,0,h,1,1,0.805884,0.90324,-0.097356,"{'def': 18, 'att': 139}","{'def': 20, 'att': 239}",0,l,0,0,0.805884,0.90324,1.2782
2019-12-21 15:00:00,5,6,0,a,0,1,2.63444,0.921054,1.713386,"{'def': 18, 'att': 216}","{'def': 16, 'att': 167}",3,w,3,1,2.63444,0.921054,2.5233
2019-12-26 15:00:00,2,10,0,a,0,0,0.981321,0.859973,0.12134800000000001,"{'def': 28, 'att': 351}","{'def': 36, 'att': 184}",3,w,2,1,0.981321,0.859973,1.4689
2019-12-28 15:00:00,4,2,1,h,0,1,1.47937,0.137837,1.341533,"{'def': 34, 'att': 184}","{'def': 14, 'att': 271}",1,d,1,0,1.47937,0.137837,2.5254
2020-01-01 15:00:00,4,4,0,h,0,0,1.51192,1.078,0.43391999999999986,"{'def': 40, 'att': 255}","{'def': 23, 'att': 148}",3,w,1,1,1.51192,1.078,1.7049
