date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-09 20:00:00,5,11,0,a,1,4,0.842407,2.23456,-1.392153,"{'att': 236, 'def': 11}","{'att': 208, 'def': 35}",0,l,1,0,0.842407,2.23456,0.4405
2019-08-17 15:00:00,9,6,0,h,0,1,2.09572,0.920429,1.175291,"{'att': 195, 'def': 14}","{'att': 350, 'def': 20}",3,w,3,1,2.09572,0.920429,2.2375
2019-08-24 12:30:00,5,12,0,h,1,3,1.07904,1.89428,-0.81524,"{'att': 290, 'def': 29}","{'att': 302, 'def': 22}",0,l,2,0,1.07904,1.89428,0.7872000000000001
2019-08-31 15:00:00,5,12,0,a,1,2,1.1674,2.20657,-1.0391700000000001,"{'att': 236, 'def': 27}","{'att': 298, 'def': 38}",0,l,0,0,1.1674,2.20657,0.6576
2019-09-14 16:30:00,6,14,0,h,0,2,1.7413,2.34436,-0.6030599999999999,"{'att': 258, 'def': 14}","{'att': 191, 'def': 24}",3,w,3,1,1.7413,2.34436,0.9923
2019-09-21 14:00:00,9,7,0,a,1,2,0.801428,2.39312,-1.591692,"{'att': 149, 'def': 10}","{'att': 292, 'def': 25}",0,l,0,0,0.801428,2.39312,0.3365
2019-09-28 14:00:00,10,11,0,a,1,2,0.712129,1.0438,-0.33167100000000005,"{'att': 164, 'def': 18}","{'att': 294, 'def': 23}",0,l,0,0,0.712129,1.80497,0.5259
2019-10-05 15:00:00,13,9,0,h,1,5,1.84838,2.76412,-0.9157400000000002,"{'att': 145, 'def': 24}","{'att': 220, 'def': 25}",0,l,1,0,1.84838,3.67827,0.40170000000000006
2019-10-19 15:00:00,5,7,1,a,0,0,0.402873,0.675554,-0.272681,"{'att': 213, 'def': 18}","{'att': 254, 'def': 20}",1,d,0,0,0.402873,0.675554,0.9885
2019-10-27 16:30:00,6,6,0,h,1,3,0.8924,2.98998,-2.0975800000000002,"{'att': 225, 'def': 26}","{'att': 247, 'def': 26}",0,l,1,0,0.8924,4.51232,0.0461
2019-11-02 15:00:00,5,15,0,a,1,2,0.455082,2.65496,-2.199878,"{'att': 289, 'def': 19}","{'att': 216, 'def': 31}",0,l,0,0,0.455082,2.65496,0.17709999999999998
2019-11-08 20:00:00,11,3,0,h,1,2,0.62104,1.36017,-0.7391300000000001,"{'att': 144, 'def': 19}","{'att': 342, 'def': 22}",0,l,0,0,0.62104,1.36017,0.7555000000000001
2019-11-23 15:00:00,4,15,0,a,0,0,1.80849,0.812693,0.9957969999999999,"{'att': 189, 'def': 23}","{'att': 137, 'def': 23}",3,w,2,1,1.80849,0.812693,2.1512000000000002
2019-12-01 14:00:00,2,10,1,h,0,2,0.810596,1.20044,-0.38984399999999997,"{'att': 296, 'def': 12}","{'att': 205, 'def': 26}",1,d,2,0,0.810596,1.96157,0.4955
2019-12-04 19:30:00,3,9,0,a,1,2,0.896647,2.00232,-1.1056730000000001,"{'att': 166, 'def': 12}","{'att': 335, 'def': 36}",0,l,1,0,0.896647,2.00232,0.523
2019-12-08 14:00:00,7,2,0,h,1,2,0.585805,0.712899,-0.12709399999999993,"{'att': 198, 'def': 16}","{'att': 278, 'def': 25}",0,l,1,0,0.585805,0.712899,1.1511
2019-12-14 15:00:00,7,5,1,a,0,1,1.16408,1.06421,0.0998699999999999,"{'att': 253, 'def': 22}","{'att': 211, 'def': 30}",1,d,1,0,1.16408,1.06421,1.4792
2019-12-21 15:00:00,4,2,0,h,1,2,1.26536,1.65224,-0.3868799999999999,"{'att': 248, 'def': 17}","{'att': 246, 'def': 26}",0,l,1,0,1.26536,1.65224,1.0513
2019-12-26 15:00:00,3,4,0,a,1,1,1.45005,0.654194,0.795856,"{'att': 166, 'def': 18}","{'att': 265, 'def': 23}",0,l,0,0,1.45005,0.654194,2.0065
2019-12-28 17:30:00,4,11,1,h,0,2,0.268052,1.06076,-0.792708,"{'att': 254, 'def': 30}","{'att': 196, 'def': 20}",1,d,2,0,0.268052,1.82189,0.21989999999999998
2020-01-01 17:30:00,7,7,1,h,0,1,1.66454,1.29896,0.36558,"{'att': 248, 'def': 22}","{'att': 192, 'def': 24}",1,d,1,0,1.66454,1.29896,1.6349
