assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,5,0.2,5,106,0.00,0.02,0.02,1.86,4,3,0,1.5,9.8,2025-08-17T13:00:00Z,90,False,16,0,0,0,5,0,1,0,173943,1,0,1,3,5.0,0,0,0,0,50,False,1
0,1,25,1,12,0.3,13,106,0.01,0.01,0.00,1.19,13,0,0,2.7,20.8,2025-08-23T14:00:00Z,90,False,2,0,0,0,5,0,2,0,166424,1,1,0,1,6.0,9,-15518,4841,20359,50,True,0
0,0,12,0,10,0.4,11,106,0.00,0.00,0.00,1.54,28,2,0,2.8,25.2,2025-08-30T14:00:00Z,90,False,17,0,0,0,5,0,3,0,207453,1,1,1,2,2.0,3,17303,28235,10932,50,False,0
0,0,7,0,10,10.4,11,106,0.04,0.04,0.00,1.25,33,2,0,3.9,24.8,2025-09-13T19:00:00Z,90,False,7,0,0,0,1,0,4,0,177381,1,1,2,2,4.0,3,-17323,3523,20846,50,True,0
0,0,1,0,7,0.3,8,106,0.01,0.10,0.09,1.01,45,3,0,5.6,22.2,2025-09-20T19:00:00Z,90,False,10,0,0,0,1,0,5,0,174817,1,1,1,3,33.0,0,-5872,5000,10872,50,False,1
0,0,2,0,9,10.9,9,106,0.32,0.38,0.06,2.08,52,1,0,5.3,20.6,2025-09-27T11:30:00Z,90,False,14,0,0,0,4,0,6,0,161120,1,0,1,3,21.0,1,-13621,4160,17781,50,True,1
0,0,11,0,5,0.4,5,106,0.01,0.01,0.00,0.83,64,1,0,1.5,15.0,2025-10-05T15:30:00Z,90,False,13,0,0,0,4,0,7,0,149458,1,0,1,0,0.0,2,-12453,2108,14561,50,True,0
0,1,29,1,9,0.9,11,106,0.00,0.06,0.06,0.33,80,0,0,3.6,26.8,2025-10-20T19:00:00Z,90,False,19,0,0,0,2,0,8,0,143682,1,2,2,0,8.0,9,-7232,2411,9643,49,False,0
0,0,8,0,14,0.1,15,106,0.00,0.08,0.08,2.30,84,2,0,5.7,33.4,2025-10-25T19:00:00Z,90,False,12,0,0,0,2,0,9,0,140482,1,1,2,3,23.0,3,-3552,2979,6531,49,True,0
0,0,-5,0,13,0.5,13,106,0.00,0.00,0.00,0.70,93,2,0,2.5,22.2,2025-11-01T15:00:00Z,90,False,8,1,0,0,3,0,10,0,143467,1,0,0,2,2.0,0,1720,7851,6131,49,False,1
0,0,7,0,5,11.6,5,106,0.34,0.40,0.06,0.42,102,1,0,3.2,10.2,2025-11-09T14:00:00Z,90,False,15,0,0,0,5,0,11,0,135159,1,0,1,3,10.0,2,-8576,1918,10494,49,True,0
0,0,6,0,7,0.3,8,106,0.00,0.00,0.00,1.22,113,2,0,2.1,18.8,2025-11-22T15:00:00Z,90,False,6,0,0,0,4,0,12,0,135015,1,1,1,2,2.0,1,-933,4084,5017,49,False,0
0,0,13,0,21,10.7,22,106,0.01,0.65,0.64,0.95,122,1,0,7.2,43.4,2025-11-29T15:00:00Z,90,False,3,0,0,0,10,0,13,0,209914,1,1,1,3,18.0,4,9275,14293,5018,49,True,0
0,0,1,0,0,0.4,1,106,0.00,0.00,0.00,0.70,131,1,0,0.5,2.8,2025-12-03T19:30:00Z,16,False,1,0,0,0,4,0,14,0,137654,0,1,0,2,2.0,1,-6118,1939,8057,49,False,0
0,0,16,0,6,11.8,11,106,0.03,0.03,0.00,2.18,149,2,0,5.0,32.0,2025-12-06T15:00:00Z,90,False,18,0,0,0,10,0,15,0,134048,1,5,0,2,6.0,3,-4007,2524,6531,49,False,0
0,0,9,0,13,1.3,13,106,0.01,0.06,0.05,1.52,152,1,0,4.5,34.6,2025-12-14T16:30:00Z,90,False,11,0,0,0,3,0,16,0,203501,1,0,1,1,9.0,4,51024,58941,7917,49,True,0
0,0,26,1,13,4.9,15,106,0.05,0.05,0.00,1.27,170,0,0,4.6,35.4,2025-12-20T15:00:00Z,90,False,20,0,0,0,3,0,17,0,211477,1,2,2,0,6.0,8,14066,20634,6568,49,False,0
0,0,12,0,15,0.8,15,106,0.00,0.00,0.00,2.72,172,1,0,4.1,39.8,2025-12-27T15:00:00Z,90,False,4,0,0,0,1,0,18,0,195709,1,0,1,4,0.0,4,-1634,9137,10771,49,True,0
0,3,40,1,6,2.3,8,106,0.01,0.09,0.08,1.01,182,0,0,5.6,26.2,2026-01-01T20:00:00Z,90,False,18,0,0,0,7,0,19,0,191765,1,2,0,0,27.0,9,-4164,6577,10741,49,True,0
1,0,38,0,7,10.3,9,106,0.00,0.28,0.28,0.85,194,2,1,12.1,78.0,2026-01-04T15:00:00Z,90,False,9,0,0,0,3,0,20,0,199536,1,2,4,2,33.0,10,3406,10703,7297,49,False,0
1,2,40,1,10,21.3,10,106,0.02,0.02,0.00,1.72,203,0,0,7.1,46.0,2026-01-07T19:30:00Z,90,False,17,0,0,0,5,0,21,0,300035,1,0,0,3,4.0,13,90310,97617,7307,49,True,0
0,0,7,0,7,1.3,7,106,0.01,0.01,0.00,1.59,213,2,0,3.6,29.0,2026-01-17T15:00:00Z,90,False,7,0,0,0,2,0,22,0,460571,1,0,0,2,6.0,1,162357,183663,21306,50,False,0
0,0,6,0,3,2.5,5,106,0.01,0.01,0.00,0.78,223,2,0,3.0,19.2,2026-01-25T14:00:00Z,90,False,16,0,0,0,3,0,23,0,530878,1,2,2,0,8.0,1,67412,88136,20724,50,True,0
0,0,4,0,3,0.0,3,106,0.00,0.07,0.07,0.97,231,0,0,1.2,5.0,2026-02-01T14:00:00Z,30,False,2,0,0,0,0,0,24,0,488272,0,0,1,0,7.0,1,-35050,26097,61147,50,False,0
