assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,False,1,0,0,0,0,1,0,2509,0,0,2,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,1612,0,6,2,0.0,0,-870,0,870,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,16,0,0,0,0,3,0,1271,0,1,1,0.0,0,-362,0,362,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2024-09-15T15:30:00Z,0,False,15,0,0,0,0,4,0,1096,0,2,1,0.0,0,-189,0,189,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,2,0,0,0,0,5,0,1026,0,1,3,0.0,0,-76,0,76,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,960,0,2,1,0.0,0,-66,0,66,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,902,0,3,5,0.0,0,-54,0,54,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,13,0,0,0,0,8,0,871,0,2,1,0.0,0,-34,0,34,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,5,0,0,0,0,9,0,854,0,2,2,0.0,0,-17,0,17,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2024-11-02T17:30:00Z,0,False,7,0,0,0,0,10,0,829,0,2,2,0.0,0,-26,0,26,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,17,0,0,0,0,11,0,805,0,0,2,0.0,0,-23,0,23,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,9,0,0,0,0,12,0,782,0,4,1,0.0,0,-24,0,24,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,3,0,0,0,0,13,0,769,0,4,2,0.0,0,-12,0,12,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,False,8,0,0,0,0,14,0,762,0,0,4,0.0,0,-8,0,8,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,19,0,0,0,0,15,0,752,0,1,2,0.0,0,-10,0,10,45,False,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,744,0,2,1,0.0,0,-8,0,8,45,True,0
0,0,0,0,0.0,549,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,11,0,0,0,0,17,0,739,0,3,0,0.0,0,-5,0,5,45,False,0
