assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,9,0,0,0,0,0,14,0,0,0,0,1,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,7,0,0,0,0,0,15,0,267,0,0,0,0,0.0,0,198,213,15,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,14,0,0,0,0,0,16,0,352,0,0,4,4,0.0,0,26,166,140,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2025-12-20T15:00:00Z,0,False,3,0,0,0,0,0,17,0,623,0,0,1,1,0.0,0,182,260,78,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,5,0,0,0,0,0,18,0,884,0,0,1,4,0.0,0,169,265,96,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,184,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,7,0,0,0,0,0,19,0,874,0,0,2,2,0.0,0,-30,85,115,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2026-01-03T17:30:00Z,0,False,1,0,0,0,0,0,20,0,877,0,0,3,2,0.0,0,1,80,79,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,18,0,0,0,0,0,21,0,886,0,0,2,3,0.0,0,-23,64,87,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2026-01-19T20:00:00Z,0,False,6,0,0,0,0,0,22,0,929,0,0,1,1,0.0,0,-11,82,93,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2026-01-24T17:30:00Z,0,False,12,0,0,0,0,0,23,0,938,0,0,2,3,0.0,0,-10,28,38,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,20,0,0,0,0,0,24,0,955,0,0,2,0,0.0,0,-8,58,66,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2026-02-07T15:00:00Z,0,False,2,0,0,0,0,0,25,0,989,0,0,1,1,0.0,0,-2,51,53,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,255,0,0,0.0,0.0,2026-02-10T19:30:00Z,0,False,9,0,0,0,0,0,26,0,1146,0,0,2,1,0.0,0,95,141,46,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,270,0,0,0.0,0.0,2026-02-21T17:30:00Z,0,False,19,0,0,0,0,0,27,0,1180,0,0,0,0,0.0,0,25,89,64,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2026-02-28T12:30:00Z,0,False,17,0,0,0,0,0,28,0,1215,0,0,1,1,0.0,0,2,57,55,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,0,29,0,1220,0,0,0,0,0.0,0,-14,45,59,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2026-03-14T15:00:00Z,0,False,3,0,0,0,0,0,30,0,1279,0,0,0,0,0.0,0,23,78,55,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,14,0,0,0,0,0,31,0,1274,0,0,2,2,0.0,0,-23,23,46,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,311,0,0,0.0,0.0,2026-04-11T11:30:00Z,0,False,1,0,0,0,0,0,32,0,1345,0,0,2,1,0.0,0,23,66,43,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2026-04-18T14:00:00Z,0,False,15,0,0,0,0,0,33,0,1369,0,0,2,1,0.0,0,-6,61,67,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2026-04-22T19:00:00Z,0,False,11,0,0,0,0,0,33,0,1369,0,0,2,2,0.0,0,-6,61,67,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2026-05-03T13:00:00Z,0,False,8,0,0,0,0,0,35,0,1391,0,0,0,3,0.0,0,13,40,27,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,10,0,0,0,0,0,36,0,1417,0,0,1,0,0.0,0,1,47,46,45,False,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,363,0,0,0.0,0.0,2026-05-19T18:30:00Z,0,False,13,0,0,0,0,0,37,0,1452,0,0,1,1,0.0,0,15,38,23,45,True,0
0,0,0,0,0,0.0,0,756,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2026-05-24T15:00:00Z,0,False,16,0,0,0,0,0,38,0,1483,0,0,1,1,0.0,0,25,52,27,45,False,0
