assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,False,14,0,0,0,0,0,1,0,63529,0,0,1,0,0.0,0,0,0,0,55,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2025-08-23T16:30:00Z,0,False,11,0,0,0,0,0,2,0,46343,0,0,0,5,0.0,0,-19307,1125,20432,55,True,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,False,12,0,0,0,0,0,3,0,28588,0,0,0,1,0.0,0,-18086,70,18156,54,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2025-09-13T11:30:00Z,0,False,16,0,0,0,0,0,4,0,23222,0,0,0,3,0.0,0,-6152,200,6352,54,True,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,21646,0,0,1,1,0.0,0,-2153,499,2652,54,True,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2025-09-28T15:30:00Z,0,False,15,0,0,0,0,0,6,0,20407,0,0,2,1,0.0,0,-1649,476,2125,53,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,19,0,0,0,0,0,7,0,19667,0,0,0,2,0.0,0,-1062,460,1522,53,True,0
0,0,3,0,1,0.0,2,24,0.00,0.00,0.00,0.00,74,0,0,0.1,1.0,2025-10-18T16:30:00Z,1,False,10,0,0,0,1,0,8,0,18705,0,0,1,0,0.0,1,-1341,427,1768,53,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,8,0,0,0,0,0,9,0,18360,0,0,0,1,0.0,0,-543,261,804,53,True,0
0,0,4,0,1,0.1,2,24,0.00,0.05,0.05,0.05,92,0,0,1.3,5.4,2025-11-01T15:00:00Z,13,False,3,0,0,0,1,0,10,0,17824,0,0,2,0,7.0,1,-676,228,904,52,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2025-11-08T17:30:00Z,0,False,17,0,0,0,0,0,11,0,17604,0,0,2,2,0.0,0,-402,291,693,52,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2025-11-23T16:30:00Z,0,False,18,0,0,0,0,0,12,0,17481,0,0,1,4,0.0,0,-356,271,627,52,True,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,17188,0,0,1,1,0.0,0,-392,121,513,52,False,0
0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,5,0,0,0,0,0,14,0,17106,0,0,0,2,0.0,0,-174,95,269,52,True,0
