assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,7,0,0,0,0,0,1,0,2757,0,0,0,0,0.0,0,0,0,0,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2025-08-24T13:00:00Z,0,False,16,0,0,0,0,0,2,0,3293,0,0,1,1,0.0,0,-221,201,422,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2025-08-31T18:00:00Z,0,False,2,0,0,0,0,0,3,0,3259,0,0,3,0,0.0,0,-289,167,456,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,17,0,0,0,0,0,4,0,3369,0,0,0,0,0.0,0,-123,223,346,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,3430,0,0,2,1,0.0,0,-50,198,248,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2025-09-27T14:00:00Z,0,False,12,0,0,0,0,0,6,0,3100,0,0,1,2,0.0,0,-350,71,421,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,2829,0,0,1,2,0.0,0,-274,0,274,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,4,0,0,0,0,0,8,0,2586,0,0,3,3,0.0,0,-249,0,249,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,1,0,0,0,0,0,9,0,2497,0,0,0,1,0.0,0,-95,0,95,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2025-11-01T15:00:00Z,0,False,5,0,0,0,0,0,10,0,2397,0,0,0,2,0.0,0,-99,0,99,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,6,0,0,0,0,0,11,0,2326,0,0,0,0,0.0,0,-74,0,74,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,20,0,0,0,0,0,12,0,2254,0,0,2,0,0.0,0,-69,0,69,45,False,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,2228,0,0,2,1,0.0,0,-29,0,29,45,True,0
0,0,0,0,0,0.0,0,282,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,3,0,0,0,0,0,14,0,2193,0,0,1,0,0.0,0,-35,0,35,45,False,0
