assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,50,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,15,0,0,0,0,0,1,0,17294,0,0,0,0,0.0,0,0,0,0,55,True,0
0,0,1,0,2,12.2,3,50,0.20,0.40,0.20,0.28,13,0,0,2.2,0.8,2025-08-23T14:00:00Z,58,False,5,0,0,0,0,0,2,0,13638,0,1,0,1,9.0,1,-4998,494,5492,54,False,0
0,0,7,0,1,34.1,7,50,0.12,0.13,0.01,0.95,21,2,0,5.8,11.4,2025-08-31T18:00:00Z,45,False,8,0,0,0,3,0,3,0,11246,0,3,3,0,12.0,1,-2933,612,3545,54,True,0
0,0,6,1,1,13.2,8,50,0.06,0.22,0.16,1.53,36,0,0,3.5,8.6,2025-09-13T14:00:00Z,70,False,9,0,0,0,5,0,4,0,10144,1,2,0,0,13.0,2,-1858,892,2750,53,False,1
0,0,0,0,2,3.5,7,50,0.06,0.12,0.06,0.37,48,0,0,1.8,2.6,2025-09-21T13:00:00Z,57,False,17,0,0,0,3,0,5,0,10569,1,2,1,1,12.0,1,33,1423,1390,53,False,0
1,3,33,0,0,14.3,4,50,0.07,0.36,0.29,0.41,51,0,1,9.9,51.0,2025-09-28T13:00:00Z,45,False,10,0,0,0,3,0,6,0,9929,0,1,1,3,34.0,12,-802,792,1594,53,True,0
0,0,-1,0,2,0.3,4,50,0.07,0.07,0.00,0.33,62,1,0,0.4,1.4,2025-10-05T13:00:00Z,33,False,3,0,0,0,1,0,7,0,25864,0,1,1,2,2.0,0,13516,15022,1506,53,True,1
0,1,30,0,0,1.1,5,50,0.03,0.07,0.04,0.24,79,0,1,4.7,38.8,2025-10-19T13:00:00Z,29,False,18,0,0,0,3,0,8,0,21122,0,2,2,1,7.0,7,-3488,2607,6095,53,False,0
1,0,12,0,0,11.8,2,50,0.03,0.05,0.02,0.19,82,0,0,3.2,15.8,2025-10-26T14:00:00Z,28,False,13,0,0,0,2,0,9,0,30281,1,0,0,1,4.0,4,7603,10492,2889,53,True,0
0,0,0,0,0,0.0,0,50,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,False,12,0,0,0,0,0,10,0,27958,0,0,0,2,0.0,0,-2165,4969,7134,53,False,0
0,3,44,1,3,22.2,11,50,0.03,0.25,0.22,1.52,101,0,1,9.0,50.2,2025-11-09T14:00:00Z,70,False,4,0,0,0,5,0,11,0,24995,1,3,0,4,18.0,11,-3117,1679,4796,53,True,0
