h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.27616,0.422704,2.27616,0.422704,"{'att': 101, 'def': 23}","{'att': 312, 'def': 22}",9,2,1,0,2.6568,w,2023-08-12 14:00:00,1,0,0,3,1.853456
h,1.06916,2.20593,1.06916,1.4448,"{'att': 230, 'def': 16}","{'att': 192, 'def': 20}",10,7,0,1,0.5810000000000001,l,2023-08-21 19:00:00,0,0,1,0,-0.37564
a,1.06061,0.948011,1.06061,0.948011,"{'att': 318, 'def': 25}","{'att': 160, 'def': 25}",5,5,1,1,1.4223000000000001,d,2023-08-26 14:00:00,0,1,0,1,0.112599
h,2.32935,1.13911,2.32935,1.13911,"{'att': 296, 'def': 25}","{'att': 191, 'def': 29}",11,8,3,2,2.2419000000000002,w,2023-09-03 13:00:00,1,0,0,3,1.1902399999999997
a,1.11696,2.31518,1.11696,1.55401,"{'att': 286, 'def': 30}","{'att': 141, 'def': 31}",7,14,1,3,0.5355000000000001,l,2023-09-16 14:00:00,0,0,1,0,-0.43704999999999994
h,0.37236,0.542678,0.37236,0.542678,"{'att': 253, 'def': 18}","{'att': 275, 'def': 30}",3,9,0,0,1.0838,d,2023-09-23 14:00:00,0,1,0,1,-0.17031799999999997
a,1.19015,1.55408,1.19015,1.55408,"{'att': 398, 'def': 19}","{'att': 106, 'def': 29}",1,16,1,0,1.0893000000000002,w,2023-09-30 14:00:00,1,0,0,3,-0.36392999999999986
h,0.982452,1.22105,0.982452,1.22105,"{'att': 282, 'def': 17}","{'att': 310, 'def': 22}",5,12,0,0,1.1563999999999999,d,2023-10-07 16:30:00,0,1,0,1,-0.23859799999999998
a,1.08795,3.73336,1.08795,3.73336,"{'att': 353, 'def': 28}","{'att': 216, 'def': 18}",3,9,0,4,0.1545,l,2023-10-21 14:00:00,0,0,1,0,-2.64541
h,0.561834,0.989103,0.561834,0.989103,"{'att': 473, 'def': 34}","{'att': 95, 'def': 23}",3,12,1,2,0.8742000000000001,l,2023-10-27 19:00:00,0,0,1,0,-0.427269
a,1.43653,1.4998,1.43653,1.4998,"{'att': 355, 'def': 14}","{'att': 160, 'def': 20}",2,9,2,0,1.3142999999999998,w,2023-11-04 15:00:00,1,0,0,3,-0.06326999999999994
h,1.89194,1.7904,1.13077,1.7904,"{'att': 124, 'def': 20}","{'att': 362, 'def': 25}",10,8,2,3,1.4296,l,2023-11-11 15:00:00,0,0,1,0,-0.6596299999999999
a,1.83546,0.996153,1.83546,0.996153,"{'att': 168, 'def': 26}","{'att': 302, 'def': 23}",10,4,1,2,2.0235,l,2023-11-25 15:00:00,0,0,1,0,0.8393070000000001
a,0.987682,1.1466,0.987682,1.1466,"{'att': 327, 'def': 22}","{'att': 238, 'def': 24}",7,5,1,1,1.2161,d,2023-12-03 14:00:00,0,1,0,1,-0.15891800000000011
h,1.26441,1.79997,1.26441,1.79997,"{'att': 174, 'def': 23}","{'att': 292, 'def': 31}",9,7,0,2,0.9216,l,2023-12-06 19:30:00,0,0,1,0,-0.53556
h,1.79152,1.3708,1.03036,1.3708,"{'att': 384, 'def': 24}","{'att': 67, 'def': 21}",4,15,1,2,1.7298,l,2023-12-09 12:30:00,0,0,1,0,-0.3404400000000001
a,1.64977,2.41646,0.888604,2.41646,"{'att': 319, 'def': 10}","{'att': 190, 'def': 25}",4,5,2,2,0.8381,d,2023-12-16 15:00:00,0,1,0,1,-1.5278559999999999
h,1.65409,1.33653,1.65409,1.33653,"{'att': 456, 'def': 13}","{'att': 228, 'def': 30}",9,14,1,1,1.6280999999999999,d,2023-12-21 20:00:00,0,1,0,1,0.31756000000000006
a,0.958077,2.73005,0.958077,1.96888,"{'att': 399, 'def': 31}","{'att': 175, 'def': 24}",6,8,1,2,0.3066,l,2023-12-27 19:30:00,0,0,1,0,-1.0108030000000001
h,1.61057,1.28731,1.61057,1.28731,"{'att': 256, 'def': 28}","{'att': 186, 'def': 20}",13,6,3,1,1.5959999999999999,w,2023-12-30 15:00:00,1,0,0,3,0.3232600000000001
a,0.288083,3.52167,0.288083,3.52167,"{'att': 324, 'def': 16}","{'att': 215, 'def': 22}",0,18,0,5,0.041,l,2024-01-20 12:30:00,0,0,1,0,-3.233587
h,1.1601,0.768467,1.1601,0.768467,"{'att': 224, 'def': 25}","{'att': 243, 'def': 31}",8,7,3,2,1.7256,w,2024-01-30 20:00:00,1,0,0,3,0.3916329999999999
a,0.241137,1.92591,0.241137,1.92591,"{'att': 631, 'def': 31}","{'att': 261, 'def': 27}",3,3,1,4,0.2031,l,2024-02-03 15:00:00,0,0,1,0,-1.684773
h,0.719516,1.26948,0.719516,1.26948,"{'att': 493, 'def': 23}","{'att': 113, 'def': 19}",4,7,1,3,0.8548,l,2024-02-12 20:00:00,0,0,1,0,-0.5499639999999999
a,0.734685,2.44588,0.734685,2.44588,"{'att': 273, 'def': 13}","{'att': 136, 'def': 24}",5,7,1,1,0.3043,d,2024-02-19 20:00:00,0,1,0,1,-1.7111949999999998
h,2.41612,0.0760216,1.65495,0.0760216,"{'att': 193, 'def': 23}","{'att': 227, 'def': 14}",8,0,3,0,2.9090999999999996,w,2024-02-24 15:00:00,1,0,0,3,1.5789284
a,0.277887,2.6625,0.277887,2.6625,"{'att': 447, 'def': 16}","{'att': 98, 'def': 20}",2,16,1,3,0.0901,l,2024-03-02 15:00:00,0,0,1,0,-2.384613
