h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.486,4.32208,1.486,4.32208,"{'att': 324, 'def': 28}","{'att': 255, 'def': 17}",6,9,1,5,0.1709,l,2023-08-12 16:30:00,0,0,1,0,-2.83608
h,3.24336,0.721465,2.48219,0.721465,"{'att': 204, 'def': 12}","{'att': 385, 'def': 23}",13,2,4,0,2.8068999999999997,w,2023-08-20 13:00:00,1,0,0,3,1.760725
a,2.83691,0.630605,2.83691,0.630605,"{'att': 365, 'def': 15}","{'att': 254, 'def': 31}",9,8,3,1,2.7695000000000003,w,2023-08-27 13:00:00,1,0,0,3,2.206305
a,0.615503,2.73138,0.615503,2.73138,"{'att': 543, 'def': 8}","{'att': 248, 'def': 29}",3,11,0,3,0.1952,l,2023-09-03 13:00:00,0,0,1,0,-2.1158770000000002
h,2.31518,1.11696,1.55401,1.11696,"{'att': 141, 'def': 31}","{'att': 286, 'def': 30}",14,7,3,1,2.2635,w,2023-09-16 14:00:00,1,0,0,3,0.43704999999999994
a,1.13479,1.19716,1.13479,1.19716,"{'att': 283, 'def': 13}","{'att': 221, 'def': 25}",6,8,1,0,1.2832000000000001,w,2023-09-24 13:00:00,1,0,0,3,-0.062370000000000037
h,1.90746,1.72819,1.90746,1.72819,"{'att': 321, 'def': 33}","{'att': 146, 'def': 34}",15,11,6,1,1.4983,w,2023-09-30 11:30:00,1,0,0,3,0.17927000000000004
a,1.81618,1.76232,1.81618,1.76232,"{'att': 223, 'def': 15}","{'att': 239, 'def': 21}",9,3,1,1,1.3806000000000003,d,2023-10-08 13:00:00,0,1,0,1,0.0538599999999998
h,2.34143,0.659622,1.58026,0.659622,"{'att': 201, 'def': 17}","{'att': 274, 'def': 19}",9,4,4,1,2.5745999999999998,w,2023-10-22 15:30:00,1,0,0,3,0.920638
h,3.07654,0.453117,3.07654,0.453117,"{'att': 134, 'def': 10}","{'att': 419, 'def': 17}",15,2,3,1,2.8714,w,2023-10-29 14:00:00,1,0,0,3,2.623423
a,1.33116,0.592447,1.33116,0.592447,"{'att': 137, 'def': 19}","{'att': 326, 'def': 12}",23,3,0,2,1.9666000000000001,l,2023-11-05 14:00:00,0,0,1,0,0.738713
h,2.86039,0.648745,2.86039,0.648745,"{'att': 296, 'def': 18}","{'att': 331, 'def': 35}",8,2,3,1,2.8323,w,2023-11-12 14:00:00,1,0,0,3,2.2116450000000003
a,2.39755,2.22542,2.39755,2.22542,"{'att': 372, 'def': 20}","{'att': 225, 'def': 24}",5,18,2,1,1.5025,w,2023-11-26 14:00:00,1,0,0,3,0.17212999999999967
a,0.89511,2.54937,0.89511,2.54937,"{'att': 114, 'def': 24}","{'att': 263, 'def': 34}",3,10,2,2,0.3336,d,2023-12-03 14:00:00,0,1,0,1,-1.6542600000000003
h,2.1922,1.00198,2.1922,1.00198,"{'att': 316, 'def': 23}","{'att': 253, 'def': 28}",9,8,1,0,2.289,w,2023-12-06 20:15:00,1,0,0,3,1.19022
h,0.628499,1.71667,0.628499,1.71667,"{'att': 279, 'def': 29}","{'att': 139, 'def': 26}",3,10,1,0,0.5097,w,2023-12-09 17:30:00,1,0,0,3,-1.088171
a,1.4664,0.796812,1.4664,0.796812,"{'att': 114, 'def': 18}","{'att': 203, 'def': 39}",13,4,2,1,1.9046000000000003,w,2023-12-17 14:00:00,1,0,0,3,0.669588
h,1.21861,0.646159,1.21861,0.646159,"{'att': 78, 'def': 18}","{'att': 344, 'def': 22}",10,2,1,1,1.8315,d,2023-12-22 20:00:00,0,1,0,1,0.5724509999999999
a,1.83637,1.20104,1.83637,1.20104,"{'att': 213, 'def': 14}","{'att': 268, 'def': 36}",12,4,2,3,1.8899,l,2023-12-26 20:00:00,0,0,1,0,0.63533
h,2.92587,1.11923,2.1647,1.11923,"{'att': 125, 'def': 15}","{'att': 267, 'def': 14}",16,2,3,2,2.5507999999999997,w,2023-12-30 15:00:00,1,0,0,3,1.04547
a,1.3435,1.03664,1.3435,1.03664,"{'att': 103, 'def': 13}","{'att': 322, 'def': 36}",12,3,0,0,1.5753,d,2024-01-14 14:00:00,0,1,0,1,0.3068599999999999
h,1.44485,3.3224,1.44485,3.3224,"{'att': 215, 'def': 23}","{'att': 297, 'def': 27}",12,10,1,3,0.34690000000000004,l,2024-01-30 20:15:00,0,0,1,0,-1.87755
a,2.99015,1.52784,2.99015,1.52784,"{'att': 192, 'def': 14}","{'att': 464, 'def': 19}",5,7,5,0,2.3755,w,2024-02-03 17:30:00,1,0,0,3,1.4623099999999998
h,2.64675,2.44591,2.64675,2.44591,"{'att': 237, 'def': 20}","{'att': 235, 'def': 20}",10,4,1,2,1.5356999999999998,l,2024-02-11 16:30:00,0,0,1,0,0.2008399999999999
a,1.57297,1.41796,1.57297,1.41796,"{'att': 276, 'def': 11}","{'att': 277, 'def': 22}",2,9,2,1,1.4988000000000001,w,2024-02-17 15:00:00,1,0,0,3,0.15500999999999987
