h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.58144,2.59001,1.58144,2.59001,"{'att': 174, 'def': 10}","{'att': 341, 'def': 23}",6,7,1,0,0.6909,w,2023-08-12 14:00:00,1,0,0,3,-1.00857
h,0.399899,3.46888,0.399899,2.70772,"{'att': 241, 'def': 23}","{'att': 243, 'def': 19}",8,13,0,3,0.0434,l,2023-08-19 14:00:00,0,0,1,0,-2.307821
a,0.849817,3.23088,0.849817,2.46971,"{'att': 320, 'def': 9}","{'att': 144, 'def': 18}",2,22,2,2,0.1577,d,2023-08-26 14:00:00,0,1,0,1,-1.619893
a,1.46427,2.00152,1.46427,1.24035,"{'att': 490, 'def': 20}","{'att': 223, 'def': 28}",4,8,1,5,0.8146,l,2023-09-02 14:00:00,0,0,1,0,0.2239199999999999
h,1.75704,1.45705,1.75704,1.45705,"{'att': 119, 'def': 18}","{'att': 467, 'def': 12}",9,3,1,0,1.5917999999999999,w,2023-09-16 14:00:00,1,0,0,3,0.29999
a,0.542678,0.37236,0.542678,0.37236,"{'att': 275, 'def': 30}","{'att': 253, 'def': 18}",9,3,0,0,1.4282,d,2023-09-23 14:00:00,0,1,0,1,0.17031799999999997
h,0.889383,1.98461,0.889383,1.98461,"{'att': 306, 'def': 29}","{'att': 361, 'def': 25}",7,8,0,2,0.554,l,2023-10-02 19:00:00,0,0,1,0,-1.095227
h,2.26612,0.251809,2.26612,0.251809,"{'att': 168, 'def': 27}","{'att': 242, 'def': 23}",9,0,3,1,2.7355,w,2023-10-07 14:00:00,1,0,0,3,2.0143109999999997
a,0.745838,1.63523,0.745838,1.63523,"{'att': 383, 'def': 28}","{'att': 284, 'def': 23}",5,13,0,2,0.6673,l,2023-10-23 19:00:00,0,0,1,0,-0.889392
a,0.552523,1.31996,0.552523,1.31996,"{'att': 570, 'def': 29}","{'att': 183, 'def': 24}",9,8,1,1,0.7293,d,2023-10-29 14:00:00,0,1,0,1,-0.767437
h,1.18241,0.697095,1.18241,0.697095,"{'att': 254, 'def': 15}","{'att': 184, 'def': 22}",3,7,0,1,1.7575,l,2023-11-04 12:30:00,0,0,1,0,0.48531499999999994
a,0.648745,2.86039,0.648745,2.86039,"{'att': 331, 'def': 35}","{'att': 296, 'def': 18}",2,8,1,3,0.1035,l,2023-11-12 14:00:00,0,0,1,0,-2.2116450000000003
h,2.49057,1.57875,0.968233,0.817578,"{'att': 265, 'def': 31}","{'att': 381, 'def': 11}",12,4,3,2,2.1248,w,2023-11-27 20:00:00,1,0,0,3,0.15065499999999998
a,1.51005,2.72831,1.51005,2.72831,"{'att': 343, 'def': 24}","{'att': 192, 'def': 23}",5,17,3,4,0.6202,l,2023-12-03 14:00:00,0,0,1,0,-1.2182600000000001
h,3.09427,0.218659,3.09427,0.218659,"{'att': 251, 'def': 23}","{'att': 396, 'def': 19}",14,0,5,0,2.9511,w,2023-12-06 19:30:00,1,0,0,3,2.8756109999999997
h,2.1884,0.983,2.1884,0.983,"{'att': 279, 'def': 15}","{'att': 485, 'def': 24}",10,5,5,0,2.2481999999999998,w,2023-12-10 14:00:00,1,0,0,3,1.2054
a,0.471042,4.27933,0.471042,4.27933,"{'att': 331, 'def': 11}","{'att': 146, 'def': 18}",4,23,0,3,0.012199999999999999,l,2023-12-16 15:00:00,0,0,1,0,-3.8082879999999997
h,1.38096,0.41714,1.38096,0.41714,"{'att': 191, 'def': 16}","{'att': 391, 'def': 33}",12,2,0,2,2.1710000000000003,l,2023-12-23 15:00:00,0,0,1,0,0.9638199999999999
a,0.324365,2.07911,0.324365,1.31795,"{'att': 238, 'def': 29}","{'att': 307, 'def': 28}",9,9,0,3,0.1947,l,2023-12-26 15:00:00,0,0,1,0,-0.9935849999999999
h,1.52829,1.6591,1.52829,1.6591,"{'att': 372, 'def': 17}","{'att': 243, 'def': 20}",5,5,2,1,1.2496,w,2023-12-31 14:00:00,1,0,0,3,-0.1308100000000001
a,0.697847,2.0456,0.697847,1.28443,"{'att': 268, 'def': 25}","{'att': 226, 'def': 27}",10,15,0,1,0.40900000000000003,l,2024-01-13 12:30:00,0,0,1,0,-0.586583
h,2.37499,2.83317,2.37499,2.83317,"{'att': 119, 'def': 10}","{'att': 349, 'def': 30}",6,6,0,0,1.1374,d,2024-01-30 19:45:00,0,1,0,1,-0.45818000000000003
a,1.28806,1.00428,1.28806,1.00428,"{'att': 222, 'def': 20}","{'att': 285, 'def': 19}",7,3,2,2,1.5704,d,2024-02-03 15:00:00,0,1,0,1,0.2837799999999999
h,1.7456,2.60612,1.7456,2.60612,"{'att': 227, 'def': 18}","{'att': 225, 'def': 32}",8,21,3,1,0.8289,w,2024-02-10 15:00:00,1,0,0,3,-0.8605200000000002
h,1.41796,1.57297,1.41796,1.57297,"{'att': 277, 'def': 22}","{'att': 276, 'def': 11}",9,2,1,2,1.2357,l,2024-02-17 15:00:00,0,0,1,0,-0.15500999999999987
a,1.1385,1.96036,1.1385,1.96036,"{'att': 265, 'def': 16}","{'att': 236, 'def': 22}",11,11,2,1,0.7538,w,2024-02-24 15:00:00,1,0,0,3,-0.82186
h,1.37604,1.15198,1.37604,1.15198,"{'att': 438, 'def': 22}","{'att': 160, 'def': 26}",3,15,3,0,1.5447,w,2024-03-02 15:00:00,1,0,0,3,0.22405999999999993
