h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.4834,1.51025,1.4834,1.51025,"{'att': 292, 'def': 30}","{'att': 138, 'def': 27}",8,9,1,1,1.2985,d,2023-08-12 14:00:00,0,1,0,1,-0.02685000000000004
h,1.71234,1.60916,0.951168,0.847993,"{'att': 351, 'def': 13}","{'att': 116, 'def': 22}",3,9,3,1,1.4746,w,2023-08-20 15:30:00,1,0,0,3,0.10317500000000002
a,2.9527,1.3743,2.9527,1.3743,"{'att': 283, 'def': 10}","{'att': 80, 'def': 21}",7,23,3,1,2.4210000000000003,w,2023-08-26 16:30:00,1,0,0,3,1.5784
a,1.22528,2.02244,1.22528,2.02244,"{'att': 158, 'def': 23}","{'att': 341, 'def': 16}",6,8,2,1,0.7612,w,2023-09-01 19:00:00,1,0,0,3,-0.7971600000000001
h,0.895632,4.15046,0.895632,4.15046,"{'att': 338, 'def': 8}","{'att': 228, 'def': 20}",1,16,1,3,0.0721,l,2023-09-16 14:00:00,0,0,1,0,-3.254828
a,1.53878,4.14262,1.53878,3.38145,"{'att': 368, 'def': 20}","{'att': 212, 'def': 35}",1,14,1,3,0.1954,l,2023-09-24 13:00:00,0,0,1,0,-1.84267
h,3.19753,0.911997,3.19753,0.911997,"{'att': 226, 'def': 16}","{'att': 319, 'def': 15}",16,5,2,0,2.6957,w,2023-09-30 14:00:00,1,0,0,3,2.285533
h,0.931345,1.97865,0.931345,1.97865,"{'att': 359, 'def': 14}","{'att': 145, 'def': 23}",2,6,2,2,0.5097,d,2023-10-08 13:00:00,0,1,0,1,-1.0473050000000002
a,0.659622,2.34143,0.659622,1.58026,"{'att': 274, 'def': 19}","{'att': 201, 'def': 17}",4,9,1,4,0.2928,l,2023-10-22 15:30:00,0,0,1,0,-0.920638
h,0.618578,0.733813,0.618578,0.733813,"{'att': 207, 'def': 16}","{'att': 392, 'def': 26}",5,3,0,1,1.1855,l,2023-10-29 13:00:00,0,0,1,0,-0.11523500000000009
a,1.75505,1.82944,1.75505,1.82944,"{'att': 306, 'def': 23}","{'att': 168, 'def': 14}",6,9,2,3,1.3148,l,2023-11-04 15:00:00,0,0,1,0,-0.07438999999999996
h,2.06402,1.42128,2.06402,1.42128,"{'att': 253, 'def': 16}","{'att': 321, 'def': 17}",5,4,3,2,1.8349000000000002,w,2023-11-12 14:00:00,1,0,0,3,0.6427400000000001
a,1.36963,1.44228,1.36963,0.681108,"{'att': 320, 'def': 14}","{'att': 268, 'def': 25}",2,2,2,1,1.2716,w,2023-11-25 15:00:00,1,0,0,3,0.6885219999999999
h,1.1466,0.987682,1.1466,0.987682,"{'att': 238, 'def': 24}","{'att': 327, 'def': 22}",5,7,1,1,1.4552,d,2023-12-03 14:00:00,0,1,0,1,0.15891800000000011
a,1.7409,1.61268,1.7409,1.61268,"{'att': 314, 'def': 17}","{'att': 122, 'def': 29}",1,24,2,1,1.4973,w,2023-12-07 20:15:00,1,0,0,3,0.12822
a,0.983,2.1884,0.983,2.1884,"{'att': 485, 'def': 24}","{'att': 279, 'def': 15}",5,10,0,5,0.5613,l,2023-12-10 14:00:00,0,0,1,0,-1.2054
h,1.03828,0.556206,1.03828,0.556206,"{'att': 289, 'def': 25}","{'att': 217, 'def': 27}",4,9,3,0,1.7898,w,2023-12-17 14:00:00,1,0,0,3,0.4820740000000001
h,1.51468,0.730496,1.51468,0.730496,"{'att': 349, 'def': 21}","{'att': 153, 'def': 25}",4,7,2,0,2.0373,w,2023-12-23 12:30:00,1,0,0,3,0.784184
a,1.59711,2.7884,0.835941,2.7884,"{'att': 302, 'def': 9}","{'att': 136, 'def': 26}",1,27,2,0,0.6319,w,2023-12-28 20:15:00,1,0,0,3,-1.9524590000000002
h,0.9831,2.1552,0.9831,2.1552,"{'att': 490, 'def': 13}","{'att': 214, 'def': 21}",4,17,0,0,0.5831999999999999,d,2024-01-02 18:30:00,0,1,0,1,-1.1721
a,2.4241,2.61362,1.66293,1.85245,"{'att': 271, 'def': 24}","{'att': 196, 'def': 23}",5,9,2,2,1.2503,d,2024-01-21 14:00:00,0,1,0,1,-0.1895199999999999
h,1.3128,1.13487,0.551632,1.13487,"{'att': 216, 'def': 23}","{'att': 251, 'def': 31}",2,5,1,1,1.5501,d,2024-02-01 19:30:00,0,1,0,1,-0.583238
a,1.1807,0.96721,1.1807,0.96721,"{'att': 304, 'def': 14}","{'att': 221, 'def': 25}",3,9,0,3,1.5096,l,2024-02-04 14:00:00,0,0,1,0,0.21349000000000007
h,0.191065,3.99893,0.191065,3.23776,"{'att': 436, 'def': 20}","{'att': 143, 'def': 21}",1,24,0,6,0.0163,l,2024-02-11 14:00:00,0,0,1,0,-3.046695
a,0.520016,2.66942,0.520016,2.66942,"{'att': 221, 'def': 27}","{'att': 221, 'def': 16}",3,9,0,2,0.1861,l,2024-02-17 15:00:00,0,0,1,0,-2.149404
h,2.06873,1.33683,2.06873,1.33683,"{'att': 286, 'def': 20}","{'att': 168, 'def': 26}",5,11,4,2,1.9592,w,2024-02-26 20:00:00,1,0,0,3,0.7319
a,2.17948,3.12075,2.17948,2.35958,"{'att': 299, 'def': 14}","{'att': 203, 'def': 19}",4,9,3,1,0.7793000000000001,w,2024-03-02 15:00:00,1,0,0,3,-0.18009999999999993
