h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.455695,0.931067,0.455695,0.931067,"{'att': 301, 'def': 17}","{'att': 311, 'def': 14}",5,3,2,2,0.8336000000000001,d,2022-08-07 13:00:00,0,1,0,1,-0.47537199999999996
a,0.690679,3.0107,0.690679,3.0107,"{'att': 196, 'def': 14}","{'att': 279, 'def': 27}",5,10,2,4,0.16599999999999998,l,2022-08-13 14:00:00,0,0,1,0,-2.3200209999999997
h,0.242948,1.24155,0.242948,1.24155,"{'att': 149, 'def': 31}","{'att': 331, 'def': 21}",5,4,1,2,0.4478,l,2022-08-20 14:00:00,0,0,1,0,-0.998602
a,1.96023,1.74916,1.96023,1.74916,"{'att': 258, 'def': 12}","{'att': 281, 'def': 25}",10,3,1,2,1.4883,l,2022-08-27 14:00:00,0,0,1,0,0.21106999999999987
h,0.615266,1.09969,0.615266,1.09969,"{'att': 276, 'def': 23}","{'att': 390, 'def': 17}",2,11,0,1,0.8414999999999999,l,2022-09-01 19:00:00,0,0,1,0,-0.4844240000000001
a,1.06549,2.73166,1.06549,1.97049,"{'att': 270, 'def': 6}","{'att': 296, 'def': 25}",4,10,2,5,0.37770000000000004,l,2022-09-04 13:00:00,0,0,1,0,-0.905
a,1.59449,1.98619,0.833326,1.98619,"{'att': 308, 'def': 18}","{'att': 297, 'def': 14}",10,6,2,6,1.0978,l,2022-09-17 16:30:00,0,0,1,0,-1.1528639999999999
h,1.2497,1.22169,1.2497,1.22169,"{'att': 291, 'def': 29}","{'att': 280, 'def': 13}",7,4,4,0,1.3701999999999999,w,2022-10-03 19:00:00,1,0,0,3,0.02801000000000009
a,1.18125,1.14891,1.18125,1.14891,"{'att': 243, 'def': 28}","{'att': 338, 'def': 9}",8,7,1,2,1.38,l,2022-10-08 14:00:00,0,0,1,0,0.03233999999999981
h,0.973426,0.346808,0.973426,0.346808,"{'att': 293, 'def': 38}","{'att': 341, 'def': 14}",13,1,0,0,1.9328999999999998,d,2022-10-15 11:30:00,0,1,0,1,0.626618
h,0.655249,1.19464,0.655249,1.19464,"{'att': 299, 'def': 28}","{'att': 261, 'def': 30}",4,5,2,0,0.8526,w,2022-10-20 19:15:00,1,0,0,3,-0.539391
a,0.989075,1.61785,0.989075,1.61785,"{'att': 332, 'def': 17}","{'att': 173, 'def': 7}",5,11,4,0,0.915,w,2022-10-23 13:00:00,1,0,0,3,-0.628775
h,0.693597,0.703827,0.693597,0.703827,"{'att': 255, 'def': 8}","{'att': 254, 'def': 17}",2,14,0,1,1.3143,l,2022-10-29 11:30:00,0,0,1,0,-0.010229999999999961
a,2.2679,1.3729,2.2679,1.3729,"{'att': 236, 'def': 15}","{'att': 338, 'def': 15}",11,12,2,0,1.9554,w,2022-11-05 17:30:00,1,0,0,3,0.895
a,1.60566,0.720721,0.844493,0.720721,"{'att': 268, 'def': 23}","{'att': 257, 'def': 21}",5,6,2,0,2.1716,w,2022-11-12 15:00:00,1,0,0,3,0.1237720000000001
h,0.31099,1.76382,0.31099,1.00265,"{'att': 209, 'def': 30}","{'att': 348, 'def': 15}",4,5,0,3,0.2514,l,2022-12-26 15:00:00,0,0,1,0,-0.69166
a,0.863312,2.02463,0.863312,2.02463,"{'att': 353, 'def': 16}","{'att': 293, 'def': 20}",3,6,1,2,0.5978,l,2022-12-30 20:00:00,0,0,1,0,-1.161318
h,1.45221,1.33493,1.45221,1.33493,"{'att': 175, 'def': 28}","{'att': 335, 'def': 22}",6,4,0,1,1.4493,l,2023-01-03 19:45:00,0,0,1,0,0.11728000000000005
a,0.803421,1.75313,0.803421,1.75313,"{'att': 186, 'def': 16}","{'att': 324, 'def': 19}",3,6,0,2,0.6593,l,2023-01-14 15:00:00,0,0,1,0,-0.949709
h,1.35941,1.94491,1.35941,1.94491,"{'att': 361, 'def': 11}","{'att': 206, 'def': 21}",2,12,2,2,0.9098999999999999,d,2023-01-21 15:00:00,0,1,0,1,-0.5854999999999999
a,2.49784,1.4989,2.49784,1.4989,"{'att': 360, 'def': 27}","{'att': 193, 'def': 25}",5,15,4,2,2.0979,w,2023-02-04 15:00:00,1,0,0,3,0.9989400000000002
h,1.41208,1.11709,1.41208,1.11709,"{'att': 290, 'def': 41}","{'att': 259, 'def': 16}",6,4,4,1,1.5917,w,2023-02-11 15:00:00,1,0,0,3,0.2949900000000001
a,1.39678,4.24663,1.39678,4.24663,"{'att': 336, 'def': 29}","{'att': 232, 'def': 22}",7,12,0,3,0.1849,l,2023-02-19 14:00:00,0,0,1,0,-2.84985
h,0.0203463,0.722059,0.0203463,0.722059,"{'att': 283, 'def': 18}","{'att': 151, 'def': 19}",2,10,0,1,0.4856,l,2023-02-25 15:00:00,0,0,1,0,-0.7017127
a,1.67051,1.34332,1.67051,0.582156,"{'att': 167, 'def': 28}","{'att': 341, 'def': 26}",12,1,0,1,1.6174,l,2023-03-04 17:30:00,0,0,1,0,1.0883539999999998
h,2.36139,1.49478,2.36139,1.49478,"{'att': 331, 'def': 31}","{'att': 290, 'def': 22}",6,6,1,3,2.0370999999999997,l,2023-03-11 15:00:00,0,0,1,0,0.8666100000000001
a,1.42133,0.476467,1.42133,0.476467,"{'att': 247, 'def': 25}","{'att': 274, 'def': 30}",5,7,1,1,2.1993,d,2023-03-18 15:00:00,0,1,0,1,0.944863
a,0.198959,1.93471,0.198959,1.93471,"{'att': 227, 'def': 27}","{'att': 272, 'def': 21}",2,14,1,2,0.22569999999999998,l,2023-04-01 14:00:00,0,0,1,0,-1.735751
h,0.671597,1.00159,0.671597,1.00159,"{'att': 276, 'def': 27}","{'att': 156, 'def': 15}",2,11,1,2,1.0131000000000001,l,2023-04-04 18:45:00,0,0,1,0,-0.329993
h,0.731965,1.92396,0.731965,1.92396,"{'att': 207, 'def': 17}","{'att': 235, 'def': 22}",5,7,0,1,0.5454,l,2023-04-08 14:00:00,0,0,1,0,-1.191995
a,1.92692,1.60702,1.92692,0.845854,"{'att': 414, 'def': 19}","{'att': 192, 'def': 20}",7,2,1,3,1.6119,l,2023-04-15 16:30:00,0,0,1,0,1.0810659999999999
h,2.66929,0.59626,1.90812,0.59626,"{'att': 269, 'def': 19}","{'att': 188, 'def': 29}",5,5,2,1,2.7367000000000004,w,2023-04-22 14:00:00,1,0,0,3,1.31186
a,2.08594,2.09645,2.08594,2.09645,"{'att': 128, 'def': 25}","{'att': 211, 'def': 29}",7,2,1,1,1.3744,d,2023-04-25 19:00:00,0,1,0,1,-0.01051000000000002
h,3.32486,3.28648,2.56369,2.52531,"{'att': 158, 'def': 21}","{'att': 226, 'def': 26}",5,9,2,2,1.4183,d,2023-05-01 19:00:00,0,1,0,1,0.03837999999999964
a,2.92566,1.75276,1.31616,1.75276,"{'att': 298, 'def': 28}","{'att': 197, 'def': 27}",4,10,3,5,2.1988000000000003,l,2023-05-08 14:00:00,0,0,1,0,-0.4366000000000001
h,0.527496,1.77085,0.527496,1.77085,"{'att': 365, 'def': 30}","{'att': 164, 'def': 30}",3,13,0,3,0.45299999999999996,l,2023-05-15 19:00:00,0,0,1,0,-1.243354
a,0.0839072,2.05089,0.0839072,2.05089,"{'att': 316, 'def': 11}","{'att': 67, 'def': 16}",0,13,0,0,0.1178,d,2023-05-22 19:00:00,0,1,0,1,-1.9669827999999998
h,2.03013,0.970352,2.03013,0.970352,"{'att': 308, 'def': 21}","{'att': 313, 'def': 20}",8,8,2,1,2.1522,w,2023-05-28 15:30:00,1,0,0,3,1.059778
