goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,48,MC,Liverpool,Luton,4,1,2024-02-21,22151,2023,642855,0,0,0,0,0,0.036199990659952164,0.036199990659952164
0,1,0.015220042318105698,90,MC,Luton,Manchester United,1,2,2024-02-18,22139,2023,642540,0.06884320080280304,0,2,0,0.015220042318105698,0.19580936431884766,0.16238880157470703
0,0,0,90,MC,Luton,Sheffield United,1,3,2024-02-10,22129,2023,640154,0,0,0,0,0,0.1502094864845276,0.1502094864845276
0,0,0,90,MC,Newcastle United,Luton,4,4,2024-02-03,22123,2023,638622,0.015831341966986656,0,1,0,0,0.015831341966986656,0.015831341966986656
0,1,0.04027942568063736,73,MC,Luton,Brighton,4,0,2024-01-30,22107,2023,637810,0.9650174975395203,1,1,0,0.04027942568063736,0.9650174975395203,0.9650174975395203
0,2,0.12747657299041748,89,MC,Burnley,Luton,1,1,2024-01-12,22096,2023,634548,0.02963799238204956,0,1,0,0.12747657299041748,0.2831788957118988,0.15570232272148132
0,0,0,90,MC,Luton,Chelsea,2,3,2023-12-30,22089,2023,633370,0,0,0,0,0,0.1502074897289276,0.1502074897289276
0,1,0.02835226058959961,90,MC,Sheffield United,Luton,2,3,2023-12-26,22084,2023,632964,0.07115399092435837,1,1,0,0.02835226058959961,0.2177945077419281,0.11828826367855072
0,0,0,83,MC,Luton,Newcastle United,1,0,2023-12-23,22069,2023,632640,0,0,0,0,0,0.20834913849830627,0.20834913849830627
0,0,0,15,Sub,Luton,Manchester City,1,2,2023-12-10,22050,2023,629336,0,0,0,0,0,0,0
0,2,0.062449220567941666,62,MC,Luton,Wolverhampton Wanderers,1,1,2023-09-23,21945,2023,612183,0,0,0,0,0.062449220567941666,0.1442866027355194,0.08183738589286804
0,0,0,76,MC,Fulham,Luton,1,0,2023-09-16,21939,2023,610420,0.06920624524354935,0,1,0,0,0.9263351559638977,0.857128918170929
0,2,0.13070455193519592,68,MC,Wolverhampton Wanderers,Crystal Palace,2,0,2023-04-25,18527,2022,591431,0,0,0,0,0.13070455193519592,0.13070455193519592,0
0,0,0,4,Sub,Southampton,Crystal Palace,0,2,2023-04-15,18508,2022,588447,0,0,0,0,0,0,0
0,0,0,90,MC,Brighton,Crystal Palace,1,0,2023-03-15,18276,2022,582535,0,0,0,0,0,0,0
0,0,0,90,DMC,Crystal Palace,Manchester City,0,1,2023-03-11,18463,2022,581446,0,0,0,0,0,0,0
0,0,0,83,DMC,Aston Villa,Crystal Palace,1,0,2023-03-04,18453,2022,579501,0.02838589996099472,0,1,0,0,0.02838589996099472,0.02838589996099472
0,0,0,90,DMC,Crystal Palace,Liverpool,0,0,2023-02-25,18443,2022,578110,0,0,0,0,0,0.057172201573848724,0.057172201573848724
0,0,0,65,MC,Brentford,Crystal Palace,1,1,2023-02-18,18433,2022,576466,0,0,0,0,0,0.08877749741077423,0.08877749741077423
0,0,0,32,Sub,Crystal Palace,Brighton,1,1,2023-02-11,18424,2022,574853,0,0,0,0,0,0,0
0,0,0,16,Sub,Manchester United,Crystal Palace,2,1,2023-02-04,18417,2022,573303,0,0,0,0,0,0.08321020007133484,0.08321020007133484
0,0,0,15,Sub,Arsenal,Tottenham,3,1,2022-10-01,18282,2022,552000,0,0,0,0,0,0.01735050044953823,0.01735050044953823
0,0,0,10,Sub,Brentford,Arsenal,0,3,2022-09-18,18280,2022,551063,0,0,0,0,0,0,0
0,0,0,77,DMC,Manchester United,Arsenal,3,1,2022-09-04,18261,2022,548109,0.017292600125074387,0,1,0,0,0.07941850274801254,0.06212589889764786
0,0,0,90,DMC,Arsenal,Aston Villa,2,1,2022-08-31,18247,2022,546258,0,0,0,0,0,0.2630099952220917,0.2630099952220917
0,0,0,1,Sub,Bournemouth,Arsenal,0,3,2022-08-20,18227,2022,542573,0,0,0,0,0,0,0
0,0,0,1,Sub,Crystal Palace,Arsenal,0,2,2022-08-05,18202,2022,539148,0,0,0,0,0,0,0
0,1,0.08328980207443237,24,Sub,Arsenal,Everton,5,1,2022-05-22,16746,2021,537837,0.03502430021762848,0,1,0,0.08328980207443237,0.1872200071811676,0.10392999649047852
0,1,0.06058390066027641,1,Sub,West Ham,Arsenal,1,2,2022-05-01,16717,2021,531345,0,0,0,0,0.06058390066027641,0.06058390066027641,0
