assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,14,0,19.2,36,0.13,0.13,0.00,1.39,7,1,0,3.4,14.4,2024-08-17T16:30:00Z,73,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,196248,1,2,1,0.0,2,0,0,0,45,False,0
0,0,8,0,1.8,36,0.03,0.03,0.00,0.49,11,1,0,2.0,18.6,2024-08-24T16:30:00Z,75,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,214862,1,2,0,0.0,2,-3133,11294,14427,45,True,0
1,2,23,0,19.9,36,0.10,0.10,0.00,0.45,26,1,0,5.6,36.4,2024-08-31T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,290051,1,2,1,0.0,7,57893,89835,31942,45,False,0
1,0,26,0,54.0,36,0.68,0.68,0.00,0.67,31,2,0,8.7,30.8,2024-09-14T16:30:00Z,68,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,660174,1,2,3,2.0,4,331785,404275,72490,46,True,0
0,0,0,0,2.5,36,0.01,0.01,0.00,0.51,41,1,0,0.5,2.2,2024-09-21T14:00:00Z,45,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,830162,1,1,3,0.0,1,163695,187411,23716,46,True,0
0,0,4,0,4.8,36,0.02,0.02,0.00,1.12,56,2,0,2.3,17.8,2024-09-29T13:00:00Z,83,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,839769,1,2,2,0.0,0,12028,92568,80540,46,False,1
0,2,30,1,16.9,36,0.08,0.13,0.05,0.42,62,0,0,2.9,11.2,2024-10-06T13:00:00Z,84,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,780008,1,0,0,1.0,8,-57794,26706,84500,46,True,0
1,0,13,0,3.8,36,0.04,0.26,0.22,1.78,72,1,0,4.3,12.6,2024-10-19T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,820415,1,3,1,27.0,4,30332,60515,30183,46,False,1
0,2,22,1,27.5,36,0.41,0.41,0.00,0.18,82,0,0,4.1,11.2,2024-10-26T14:00:00Z,70,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,886984,1,1,1,2.0,7,57334,75571,18237,46,True,1
0,0,5,0,53.8,36,0.15,0.17,0.02,2.44,99,4,0,8.5,27.8,2024-11-03T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1017963,1,1,4,3.0,0,125708,173299,47591,47,False,0
0,0,7,0,33.0,36,0.15,0.38,0.23,1.35,105,1,0,5.5,12.8,2024-11-09T20:00:00Z,73,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,970076,1,0,2,9.0,2,-40687,38273,78960,47,False,0
0,0,4,0,1.0,36,0.00,0.00,0.00,0.24,112,0,0,0.5,3.8,2024-11-23T15:00:00Z,21,0,0,0,0,0,0,0,False,7,0,0,0,0,12,0,1105733,0,2,2,0.0,1,115527,148027,32500,47,True,0
0,0,-3,0,15.0,36,0.03,0.03,0.00,1.61,123,3,0,3.0,13.2,2024-12-01T13:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,1044429,1,0,3,2.0,1,-50460,22328,72788,47,False,0
0,0,29,0,58.2,36,0.26,0.28,0.02,1.03,132,1,0,11.7,31.6,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,1063443,1,1,3,27.0,2,11169,57515,46346,47,True,0
0,0,8,0,33.4,36,0.21,0.21,0.00,0.10,141,0,0,4.7,13.6,2024-12-07T15:00:00Z,31,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,1133826,0,0,1,0.0,1,57690,89320,31630,47,True,0
0,0,5,0,4.5,36,0.04,0.04,0.00,1.54,158,1,0,1.1,4.8,2024-12-14T17:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,1036856,1,1,2,2.0,2,-86154,18379,104533,47,False,0
0,0,7,0,26.2,36,0.04,0.04,0.00,1.03,161,1,0,3.7,9.2,2024-12-21T12:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,946144,1,1,2,2.0,2,-92039,12549,104588,47,True,0
0,0,3,0,15.3,36,0.33,0.38,0.05,2.76,177,3,0,4.4,17.8,2024-12-26T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,889958,1,0,3,11.0,1,-57128,12839,69967,47,False,0
0,0,11,0,30.5,36,0.14,0.14,0.00,0.83,181,2,0,5.5,18.0,2024-12-30T19:45:00Z,82,0,0,0,0,0,0,0,False,5,0,0,0,0,19,0,853189,1,2,2,6.0,1,-40438,11679,52117,46,True,0
0,0,6,0,5.8,36,0.03,0.05,0.02,0.41,191,1,0,1.8,10.4,2025-01-04T15:00:00Z,75,0,0,0,0,0,0,0,False,11,0,0,0,0,20,0,839200,1,1,2,2.0,2,-19086,43623,62709,46,True,0
