id,xP
1,0.0
2,0.0
3,2.8
4,6.2
5,1.0
6,3.6
7,0.0
8,2.6
9,2.2
10,1.2
11,2.0
13,0.4
14,0.0
16,0.6
17,2.2
18,3.2
19,0.0
21,0.0
22,0.0
23,1.8
24,1.8
25,0.0
26,0.0
27,0.0
70,0.0
478,3.8
494,0.6
501,1.4
526,1.2
527,0.0
547,0.0
567,1.0
645,3.4
12,4.8
28,0.0
29,3.4
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,2.8
39,0.0
40,1.6
41,3.6
42,3.6
43,0.0
44,1.0
45,3.4
46,3.6
47,0.0
48,0.0
49,0.0
50,0.4
51,0.0
52,1.2
106,1.0
496,0.0
514,3.2
540,3.4
554,1.6
647,1.0
671,0.0
672,0.0
683,0.0
53,0.0
54,3.2
57,2.2
58,0.0
59,0.2
60,0.0
61,1.0
62,3.5
63,0.0
64,0.0
65,0.0
66,0.0
67,3.0
68,2.8
69,4.0
71,0.5
72,0.0
73,0.0
74,1.5
75,0.0
76,2.0
77,0.0
78,0.0
79,0.5
80,1.2
503,0.0
528,0.0
550,0.0
574,0.2
588,1.5
597,1.8
627,0.0
628,0.5
630,0.0
631,0.0
632,0.0
633,0.0
662,0.0
663,0.0
664,0.0
55,-0.3
81,2.2
82,-0.5
83,-0.2
84,0.2
85,-0.2
86,1.5
87,0.0
88,1.3
89,1.5
90,0.3
91,2.8
92,1.7
93,2.5
94,0.0
95,-0.2
96,2.5
97,0.4
98,1.5
99,-0.5
100,3.0
519,-0.5
520,0.0
535,-0.5
536,-0.5
551,0.0
583,-0.5
591,-0.5
592,-0.3
612,-0.5
613,-0.3
658,-0.5
101,0.5
102,6.7
103,2.3
104,3.2
105,3.8
107,2.5
109,5.0
110,1.8
111,0.5
112,2.0
113,3.2
114,2.2
116,6.5
117,2.8
118,0.0
119,1.5
120,5.7
121,0.0
122,2.0
123,3.8
124,0.5
232,3.3
490,0.0
500,2.7
548,6.0
593,0.5
605,0.5
108,0.5
125,4.9
126,0.5
127,0.0
128,5.9
129,0.0
130,0.0
131,0.0
132,4.7
133,3.1
134,5.3
135,0.5
136,0.5
137,3.3
138,5.1
139,4.3
140,2.9
141,1.9
142,1.1
143,0.0
144,2.3
145,0.0
146,0.0
147,0.0
486,0.5
489,2.7
522,0.0
534,0.0
577,0.0
578,0.5
586,0.5
641,2.3
675,0.5
149,0.0
150,2.8
151,0.0
152,1.8
153,0.0
154,1.2
155,4.4
156,4.4
157,4.6
158,2.2
159,1.6
160,0.0
161,0.0
162,0.6
163,2.2
164,2.8
165,3.4
166,5.6
167,0.8
168,0.0
169,0.0
170,0.0
502,1.6
508,0.0
512,0.0
559,0.5
566,3.4
573,0.4
596,0.0
644,0.5
651,1.4
679,0.5
680,0.5
681,0.5
682,0.5
115,1.1
171,-1.0
172,0.0
173,0.0
174,0.0
175,0.0
176,-1.0
177,0.0
178,-1.0
