name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,1.3,0,0,7,0,3.9,565,183,1,0,1.3,9.2,2021-01-16T20:00:00Z,86,9,0,0,0,0,19,0,2548,0,2,0.0,1,163,402,239,45,False,1
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,187,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,4,0,0,0,0,19,0,9398,0,1,0.0,0,-24,4,28,61,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,175,0,0,0.0,0.0,2021-01-19T18:00:00Z,0,18,0,0,0,0,19,0,9398,1,2,0.0,0,-24,4,28,61,True,0
Raheem Sterling,MID,Man City,10.4,0,0,25,1,6.2,276,185,0,1,8.5,41.8,2021-01-17T19:15:00Z,90,6,0,0,0,0,19,0,336494,0,4,37.0,8,-8383,33191,41574,114,True,0
Raheem Sterling,MID,Man City,10.4,0,0,3,1,24.2,276,380,0,0,7.1,2.4,2021-01-20T18:00:00Z,71,2,0,0,0,0,19,0,336494,0,2,44.0,3,-8383,33191,41574,114,True,0
Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,290,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,11,0,0,0,0,19,0,10810,0,0,0.0,0,-111,100,211,58,False,0
Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,290,171,0,0,0.0,0.0,2021-01-20T20:15:00Z,0,8,0,0,0,0,19,0,10810,2,1,0.0,0,-111,100,211,58,False,0
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,182,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,10,0,0,0,0,19,0,25125,1,0,0.0,0,-1502,135,1637,52,False,0
Oliver Norwood,MID,Sheffield Utd,0.9,0,0,10,0,37.8,349,186,3,0,6.1,15.2,2021-01-17T14:00:00Z,66,17,0,0,0,0,19,0,11373,3,1,8.0,1,-294,221,515,46,True,1
Lee Peltier,DEF,West Brom,-1.0,0,0,0,0,0.0,600,188,0,0,0.0,0.0,2021-01-16T12:30:00Z,0,20,0,0,0,0,19,0,5514,3,2,0.0,0,112,449,337,40,False,0
